time_s,switch_V,bus_V,highVgs_V,lowVgs_V,highVds_V,lowVds_V,highCurrent_A,lowCurrent_A,highGateCurrent_A,lowGateCurrent_A,loadCurrent_A,feedCurrent_A,highChannelCurrent_A,lowChannelCurrent_A,highDiodeCurrent_A,lowDiodeCurrent_A
3.1465e-06,-0.00321925056611002,24.0128758904582,0.000118966182296519,11.996833692229,24.0160951410243,-0.00321925056611002,3.27370226899183e-05,-2.97235900742476,-4.75864729186077e-06,0.000126652310840207,2.97239174444745,0.58000388346806,9.27303131742323e-11,-2.97233604639121,-0,1.57516483729051e-12
3.146625e-06,-0.00321924906597808,24.0128805216639,0.000118852524488033,11.9968376705758,24.0160997707299,-0.00321924906597808,3.27177237100498e-05,-2.97235783760632,-4.75410097952133e-06,0.000126493176969152,2.97239055533003,0.579742184357081,9.27302234022924e-11,-2.97233486279957,-0,1.57516409237198e-12
3.14675e-06,-0.00321924757909788,24.0128851501273,0.00011873899015271,11.9968416439066,24.0161043977064,-0.00321924757909788,3.26984290501216e-05,-2.97235666778403,-4.74955960610838e-06,0.000126334243737857,2.97238936621308,0.579480538082352,9.27301339014031e-11,-2.9723337645367,-0,1.57516335356382e-12
3.146875e-06,-0.00321924607943055,24.0128897758489,0.000118625596794122,11.9968456122526,24.0161090219284,-0.00321924607943055,3.26791395830845e-05,-2.97235549795703,-4.74502387176488e-06,0.000126175509896294,2.97238817709661,0.5792189446445,9.27300443463036e-11,-2.97233258086403,-0,1.57516260887354e-12
3.147e-06,-0.00321924459302036,24.0128943988296,0.000118512326525477,11.9968495755952,24.0161136434226,-0.00321924459302036,3.26598544338573e-05,-2.97235432812618,-4.7404930610191e-06,0.000126016976191094,2.97238698798062,0.578957404044147,9.27299550622547e-11,-2.97233148251984,-0,1.57516187029385e-12
3.147125e-06,-0.00321924309380864,24.0128990190699,0.000118399196854684,11.9968535339657,24.0161182621637,-0.00321924309380864,3.26405744780429e-05,-2.97235315829062,-4.73596787418738e-06,0.000125858641373069,2.9723857988651,0.57869591628191,9.27298657782058e-11,-2.9723302987663,-0,1.57516112582852e-12
3.14725e-06,-0.00321924160786452,24.0129036365705,0.000118286189892758,11.9968574873453,24.0161228781784,-0.00321924160786452,3.26212988396825e-05,-2.97235198845121,-4.73144759571032e-06,0.000125700506189805,2.97238460975005,0.578434481358403,9.27297767652074e-11,-2.97232920034094,-0,1.57516038746737e-12
3.147375e-06,-0.0032192401091342,24.0129082513321,0.00011817332314772,11.9968614357652,24.0161274914413,-0.0032192401091342,3.26020283921119e-05,-2.97235081860709,-4.72693292590881e-06,0.000125542569392426,2.97238342063548,0.578173099274233,9.2729687697999e-11,-2.97232801650671,-0,1.57515964323361e-12
3.1475e-06,-0.00321923862364447,24.0129128633554,0.000118060578733737,11.9968653792068,24.016132101979,-0.00321923862364447,3.25827622614823e-05,-2.97234964875913,-4.72242314934949e-06,0.00012538483172925,2.97238223152139,0.577911770030006,9.27295988476309e-11,-2.97232691800045,-0,1.57515890510093e-12
3.147625e-06,-0.00321923712536931,24.0129174726409,0.00011794797415796,11.9968693177012,24.0161367097663,-0.00321923712536931,3.25635013232234e-05,-2.97234847890645,-4.7179189663184e-06,0.000125227291952113,2.97238104240778,0.577650493626321,9.27295103225236e-11,-2.97232573408561,-0,1.5751581610855e-12
3.14775e-06,-0.00321923564035037,24.0129220791895,0.000117835491534241,11.9968732512298,24.0161413148298,-0.00321923564035037,3.25442447003386e-05,-2.97234730904993,-4.71341966136967e-06,0.000125069950809592,2.97237985329464,0.577389270063775,9.27294215263656e-11,-2.97232463549869,-0,1.57515742317798e-12
3.147875e-06,-0.00321923414254964,24.0129266830016,0.000117723148371269,11.9968771798236,24.0161459171442,-0.00321923414254964,3.25249932658138e-05,-2.9723461391887,-4.70892593485072e-06,0.000124912807054501,2.97237866418197,0.577128099342958,9.27293330012582e-11,-2.97232345150345,-0,1.5751566793908e-12
3.148e-06,-0.00321923265799607,24.0129312840781,0.000117610926783902,11.9968811034641,24.0161505167361,-0.00321923265799607,3.25057461461828e-05,-2.97234496932363,-4.70443707135607e-06,0.000124755861436091,2.97237747506978,0.576866981464457,9.27292446929913e-11,-2.972322352836,-0,1.57515594169852e-12
3.148125e-06,-0.00321923116064494,24.0129358824196,0.000117498844281386,11.9968850221823,24.0161551135803,-0.00321923116064494,3.24865042163257e-05,-2.97234379945385,-4.69995377125542e-06,0.00012459911270761,2.97237628595807,0.576605916428856,9.27291563847243e-11,-2.97232116876055,-0,1.57515519813629e-12
3.14825e-06,-0.00321922967654248,24.0129404780267,0.000117386882978037,11.9968889359595,24.0161597077033,-0.00321922967654248,3.24672666010961e-05,-2.97234262958023,-4.69547531912149e-06,0.000124442561618985,2.97237509684683,0.576344904236732,9.27290682390877e-11,-2.97232007001274,-0,1.57515446067579e-12
3.148375e-06,-0.00321922817965788,24.0129450709002,0.000117275060383458,11.9968928448269,24.0161642990798,-0.00321922817965788,3.24480341744281e-05,-2.97234145970189,-4.69100241533834e-06,0.000124286206923945,2.97237390773607,0.57608394488866,9.27289802018713e-11,-2.97231888585727,-0,1.57515371733851e-12
3.1485e-06,-0.00321922669601843,24.0129496610406,0.000117163358613202,11.9968967487657,24.0161688877366,-0.00321922669601843,3.24288060607786e-05,-2.97234028981972,-4.68653434452811e-06,0.000124130049373225,2.97237271862578,0.575823038385208,9.27288924357055e-11,-2.97231778702931,-0,1.57515298009324e-12
3.148625e-06,-0.00321922519958731,24.0129542484486,0.000117051795179488,11.996900647807,24.0161734736482,-0.00321922519958731,3.24095831355296e-05,-2.97233911993283,-4.68207180717952e-06,0.000123974087721271,2.97237152951597,0.575562184726943,9.27288047237497e-11,-2.97231660279403,-0,1.57515223697759e-12
3.14875e-06,-0.00321922371640251,24.012958833125,0.000116940352195653,11.996904541932,24.0161780568414,-0.00321922371640251,3.23903645241381e-05,-2.97233795004211,-4.67761408782611e-06,0.000123818322719289,2.97237034040663,0.575301383914425,9.27287171202142e-11,-2.97231550388602,-0,1.57515149994757e-12
3.148875e-06,-0.00321922222043775,24.0129634150703,0.000116829047173654,11.9969084311719,24.0161826372908,-0.00321922222043775,3.23711510982652e-05,-2.97233678014668,-4.67316188694618e-06,0.000123662753122404,2.97236915129777,0.575040635948212,9.27286293540483e-11,-2.97231431957112,-0,1.57515075706348e-12
3.149e-06,-0.00321922073771119,24.0129679942853,0.000116717862231154,11.9969123155079,24.016187215023,-0.00321922073771119,3.23519419852785e-05,-2.9723356102474,-4.66871448924618e-06,0.000123507379682364,2.97236796218939,0.574779940828854,9.27285420757734e-11,-2.97231322058329,-0,1.57515002026523e-12
3.149125e-06,-0.00321921924219712,24.0129725707706,0.000116606814877913,11.9969161949711,24.0161917900128,-0.00321921924219712,3.23327380583007e-05,-2.97233444034342,-4.66427259511647e-06,0.000123352201154808,2.97236677308148,0.5745192985569,9.27284547974985e-11,-2.97231203618896,-0,1.57514927759286e-12
3.14925e-06,-0.00321921775993056,24.0129771445269,0.0001164958872332,11.9969200695427,24.0161963622868,-0.00321921775993056,3.23135384435252e-05,-2.97233327043561,-4.65983548932802e-06,0.000123197218292455,2.97236558397405,0.574258709132894,9.27283675734338e-11,-2.97231093712143,-0,1.57514854101316e-12
3.149375e-06,-0.00321921626487543,24.0129817155548,0.000116385096805833,11.9969239392537,24.0162009318196,-0.00321921626487543,3.22943440134977e-05,-2.97233210052308,-4.6554038722333e-06,0.000123042429851322,2.97236439486709,0.573998172557375,9.27282805662094e-11,-2.97230975264783,-0,1.57514779856241e-12
3.1495e-06,-0.00321921478305855,24.012986283855,0.000116274425718324,11.9969278040854,24.016205498638,-0.00321921478305855,3.22751538943424e-05,-2.97233093060672,-4.65097702873298e-06,0.000122887836584615,2.97236320576061,0.573737688830877,9.27281935589851e-11,-2.97230865350085,-0,1.57514706220788e-12
3.149625e-06,-0.00321921328844878,24.0129908494281,0.000116163891478999,11.9969316640688,24.0162100627166,-0.00321921328844878,3.22559689617689e-05,-2.97232976068564,-4.64655565915998e-06,0.000122733437249331,2.97236201665461,0.573477257953933,9.27281067143911e-11,-2.97230746894814,-0,1.57514631997215e-12
3.14975e-06,-0.00321921180708815,24.012995412275,0.000116053476207382,11.996935519185,24.0162146240821,-0.00321921180708815,3.22367883374042e-05,-2.97232859076074,-4.64213904829528e-06,0.000122579232599043,2.97236082754908,0.573216879927066,9.27280200866375e-11,-2.97230636972189,-0,1.57514558383616e-12
3.149875e-06,-0.00321921031293266,24.0129999723961,0.000115943197418227,11.9969393694652,24.016219182709,-0.00321921031293266,3.22176128981283e-05,-2.97232742083113,-4.63772789672906e-06,0.000122425221391404,2.97235963844402,0.572956554750801,9.27279335673041e-11,-2.97230518509029,-0,1.57514484181876e-12
3.15e-06,-0.00321920883202465,24.0130045297922,0.000115833037228479,11.9969432148905,24.0162237386242,-0.00321920883202465,3.21984417686861e-05,-2.97232625089768,-4.63332148913916e-06,0.000122271404380653,2.97235844933945,0.572696282425654,9.27278470479707e-11,-2.97230408578483,-0,1.57514410590793e-12
3.150125e-06,-0.00321920733831707,24.0130090844639,0.000115723013153242,11.9969470554919,24.0162282918022,-0.00321920733831707,3.21792758232001e-05,-2.97232508095952,-4.62892052612968e-06,0.000122117780324946,2.97235726023534,0.572436062952138,9.27277607454778e-11,-2.97230290107463,-0,1.57514336410886e-12
3.15025e-06,-0.00321920585786983,24.0130136364119,0.000115613107309131,11.9969508912505,24.0162328422698,-0.00321920585786983,3.21601141845043e-05,-2.97232391101753,-4.62452429236525e-06,0.000121964349979281,2.97235607113172,0.572175896330764,9.2727674497195e-11,-2.97230180169015,-0,1.57514262841988e-12
3.150375e-06,-0.0032192043646091,24.0130181856369,0.000115503337216286,11.9969547221974,24.0162373900015,-0.0032192043646091,3.21409577295155e-05,-2.97232274107084,-4.62013348865145e-06,0.000121811112102277,2.97235488202857,0.571915782562034,9.27275884657526e-11,-2.97230061690138,-0,1.57514188683583e-12
3.1505e-06,-0.00321920288461309,24.0130227321395,0.0001153936849873,11.9969585483138,24.0162419350242,-0.00321920288461309,3.21218055816718e-05,-2.97232157112031,-4.61574739949201e-06,0.000121658067449798,2.97235369292589,0.57165572164645,9.272750232589e-11,-2.97229951743823,-0,1.57514115135878e-12
3.150625e-06,-0.00321920139181349,24.0130272759205,0.000115284168143731,11.9969623696305,24.0162464773123,-0.00321920139181349,3.21026586157697e-05,-2.97232040116508,-4.61136672574925e-06,0.000121505214780827,2.97235250382369,0.571395713584508,9.2727416511288e-11,-2.97229833257099,-0,1.57514040999637e-12
3.15075e-06,-0.00321919991225635,24.0130318169803,0.000115174768800657,11.9969661861287,24.0162510168926,-0.00321919991225635,3.20835159571431e-05,-2.97231923120601,-4.60699075202626e-06,0.000121352554851705,2.97235131472197,0.571135758376699,9.27273307508962e-11,-2.97229723302929,-0,1.57513967474116e-12
3.150875e-06,-0.003219198419898,24.0130363553199,0.000115065504477961,11.9969699978394,24.0162555537398,-0.003219198419898,3.20643784810597e-05,-2.97231806124224,-4.60262017911844e-06,0.000121200086422422,2.97235012562072,0.570875856023511,9.27272450989246e-11,-2.97229604808386,-0,1.57513893359708e-12
3.151e-06,-0.00321919694079052,24.0130408909397,0.000114956357291859,11.9969738047438,24.0162600878804,-0.00321919694079052,3.20452453100284e-05,-2.97231689127464,-4.59825429167435e-06,0.000121047810249781,2.97234893651995,0.570616006525426,9.27271596095833e-11,-2.97229494846374,-0,1.57513819855711e-12
3.151125e-06,-0.00321919544889081,24.0130454238404,0.000114847344763865,11.9969776068726,24.0162646192893,-0.00321919544889081,3.20261173189993e-05,-2.97231572130233,-4.59389379055458e-06,0.000120895725094233,2.97234774741965,0.570356209882925,9.27270743370824e-11,-2.97229376344034,-0,1.57513745762804e-12
3.15125e-06,-0.00321919397022749,24.0130499540228,0.000114738449010749,11.9969814042072,24.016269147993,-0.00321919397022749,3.20069936333532e-05,-2.9723145513262,-4.58953796042995e-06,0.000120743831713189,2.97234655831983,0.570096466096481,9.27269890103714e-11,-2.97229266374196,-0,1.57513672279338e-12
3.151375e-06,-0.00321919247877204,24.0130544814875,0.000114629687553427,11.9969851967783,24.0162736739663,-0.00321919247877204,3.19878751282163e-05,-2.97231338134536,-4.58518750213707e-06,0.000120592128868177,2.97234536922048,0.569836775166564,9.27269037378706e-11,-2.97229147864072,-0,1.57513598208595e-12
3.1515e-06,-0.00321919100054703,24.0130590062351,0.000114521042509718,11.9969889845671,24.0162781972357,-0.00321919100054703,3.19687609287526e-05,-2.97231221136069,-4.58084170038871e-06,0.000120440617316507,2.97234418012162,0.56957713709364,9.27268186822101e-11,-2.97229037886428,-0,1.57513524747976e-12
3.151625e-06,-0.00321918950952889,24.0130635282664,0.000114412531399549,11.9969927676045,24.0162827177759,-0.00321918950952889,3.1949651907583e-05,-2.97231104137131,-4.57650125598197e-06,0.000120289295820528,2.97234299102322,0.569317551878171,9.27267337349699e-11,-2.97228919368534,-0,1.57513450698404e-12
3.15175e-06,-0.00321918803175832,24.0130680475819,0.00011430413634428,11.9969965458715,24.0162872356137,-0.00321918803175832,3.19305471903453e-05,-2.97230987137811,-4.57216545377116e-06,0.000120138165138582,2.9723418019253,0.569058019520614,9.27266490045701e-11,-2.97228809383108,-0,1.57513377258977e-12
3.151875e-06,-0.0032191865411876,24.0130725641824,0.000114195874863011,11.9970003193992,24.0162917507236,-0.0032191865411876,3.19114476527824e-05,-2.97230870138021,-4.56783499452044e-06,0.000119987224033274,2.97234061282786,0.568798540021422,9.27265642199603e-11,-2.97228690857464,-0,1.57513303231568e-12
3.152e-06,-0.0032191850638686,24.0130770780685,0.000114087729075789,11.9970040881684,24.0162962631324,-0.0032191850638686,3.18923524160767e-05,-2.97230753137848,-4.56350916303156e-06,0.00011983647326354,2.97233942373089,0.568539113381044,9.27264797064009e-11,-2.97228580864262,-0,1.57513229812673e-12
3.152125e-06,-0.00321918357374273,24.0130815892409,0.00011397971650614,11.9970078522102,24.0163007728146,-0.00321918357374273,3.18732623571124e-05,-2.97230636137205,-4.55918866024556e-06,0.000119685911592468,2.9723382346344,0.568279739599924,9.27263951386315e-11,-2.97228462330893,-0,1.57513155806435e-12
3.15225e-06,-0.00321918209686167,24.0130860977002,0.000113871819271037,11.9970116115055,24.0163052797971,-0.00321918209686167,3.18541765998397e-05,-2.97230519136179,-4.55487277084147e-06,0.000119535539779931,2.97233704553839,0.568020418678502,9.27263107877024e-11,-2.97228352329934,-0,1.57513082409394e-12
3.152375e-06,-0.00321918060717248,24.0130906034472,0.000113764054897163,11.9970153660853,24.0163097840544,-0.00321918060717248,3.18350960202065e-05,-2.97230402134683,-4.55056219588653e-06,0.00011938535658947,2.97233585644285,0.567761150617214,9.27262265451936e-11,-2.97228233788856,-0,1.57513008424657e-12
3.1525e-06,-0.0032191791307389,24.0130951064824,0.000113656405500054,11.9970191159305,24.0163142856131,-0.0032191791307389,3.18160197414595e-05,-2.97230285132804,-4.54625622000216e-06,0.000119235362781559,2.97233466734778,0.567501935416491,9.27261424111051e-11,-2.9722812378016,-0,1.57512935050132e-12
3.152625e-06,-0.00321917764148823,24.0130996068066,0.000113548888607509,11.997022861072,24.0163187844481,-0.00321917764148823,3.17969486390287e-05,-2.97230168130456,-4.54195554430036e-06,0.000119085557120161,2.9723334782532,0.567242773076761,9.27260584396468e-11,-2.97228005231384,-0,1.57512861085905e-12
3.15275e-06,-0.00321917616547964,24.0131041044203,0.00011344148633661,11.9970266014908,24.0163232805858,-0.00321917616547964,3.17778818381925e-05,-2.97230051127725,-4.5376594534644e-06,0.000118935940366466,2.97233228915908,0.566983663598446,9.27259744681885e-11,-2.97227895214972,-0,1.57512787732241e-12
3.152875e-06,-0.00321917467668441,24.0131085993244,0.000113334216213192,11.9970303372179,24.0163277740011,-0.00321917467668441,3.1758820211098e-05,-2.97229934124524,-4.53336864852766e-06,0.000118786511285348,2.97233110006545,0.566724606981966,9.27258907135707e-11,-2.97227776658513,-0,1.57512713789846e-12
3.153e-06,-0.00321917320111507,24.0131130915194,0.000113227060359002,11.997034068234,24.0163322647205,-0.00321917320111507,3.17397628845832e-05,-2.9722981712094,-4.52908241436007e-06,0.00011863727063805,2.97232991097229,0.566465603227734,9.2725807013163e-11,-2.97227666634402,-0,1.57512640457375e-12
3.153125e-06,-0.00321917171275293,24.0131175810059,0.000113120036296481,11.9970377945702,24.0163367527187,-0.00321917171275293,3.17207107330931e-05,-2.97229700116887,-4.52480145185924e-06,0.000118488217190388,2.9723287218796,0.566206652336161,9.27257234211755e-11,-2.97227548070288,-0,1.57512566536151e-12
3.15325e-06,-0.00321917023763042,24.0131220677848,0.000113013126150055,11.9970415162074,24.0163412380224,-0.00321917023763042,3.17016628801396e-05,-2.97229583112451,-4.52052504600218e-06,0.000118339351704139,2.97232753278739,0.565947754307652,9.27256399376082e-11,-2.97227438038483,-0,1.57512493224873e-12
3.153375e-06,-0.00321916874970203,24.0131265518565,0.000112906347441781,11.9970452331764,24.0163457206062,-0.00321916874970203,3.16826202007634e-05,-2.97229466107546,-4.51625389767125e-06,0.000118190672945556,2.97232634369566,0.565688909142608,9.27255566166713e-11,-2.97227319466731,-0,1.57512419324489e-12
3.1535e-06,-0.00321916727501345,24.0131310332219,0.000112799682297157,11.9970489454581,24.0163502004969,-0.00321916727501345,3.16635818203594e-05,-2.97229349102258,-4.51198729188629e-06,0.0001180421816774,2.9723251546044,0.565430116841428,9.27254734583646e-11,-2.97227209427257,-0,1.57512346034403e-12
3.153625e-06,-0.00321916578752234,24.0131355118815,0.000112693148238095,11.9970526530833,24.0163546776691,-0.00321916578752234,3.16445486120051e-05,-2.97229232096501,-4.50772592952379e-06,0.000117893876666076,2.97232396551362,0.565171377404504,9.2725390300058e-11,-2.97227090847879,-0,1.57512272155851e-12
3.15375e-06,-0.00321916431327059,24.0131399878361,0.000112586727392204,11.9970563560331,24.0163591521494,-0.00321916431327059,3.16255197020484e-05,-2.97229115090361,-4.50346909568815e-06,0.000117745758675083,2.97232277642331,0.564912690832224,9.27253073043817e-11,-2.97226980800761,-0,1.57512198886957e-12
3.153875e-06,-0.00321916282621629,24.0131444610862,0.000112480437279289,11.9970600543382,24.0163636239124,-0.00321916282621629,3.16064959630317e-05,-2.97228998083752,-4.49921749117158e-06,0.000117597826471564,2.97232158733348,0.564654057124974,9.27252244171256e-11,-2.97226862213768,-0,1.57512125028915e-12
3.154e-06,-0.00321916135239246,24.0131489316326,0.000112374260030033,11.9970637479795,24.016368092985,-0.00321916135239246,3.15874765217212e-05,-2.9722888107676,-4.49497040120133e-06,0.000117450080819511,2.97232039824413,0.564395476283132,9.27251416924998e-11,-2.97226752159021,-0,1.57512051780221e-12
3.154125e-06,-0.00321915986577653,24.0131533994759,0.000112268213163444,11.9970674369878,24.0163725593417,-0.00321915986577653,3.15684622511704e-05,-2.972287640693,-4.49072852653777e-06,0.000117302520486672,2.97231920915525,0.564136948307076,9.27250590220842e-11,-2.97226633564431,-0,1.5751197794368e-12
3.15425e-06,-0.00321915839239013,24.0131578646168,0.000112162278810978,11.9970711213441,24.0163770230092,-0.00321915839239013,3.15494522769567e-05,-2.97228647061457,-4.4864911524391e-06,0.000117155146237417,2.97231802006684,0.563878473197176,9.27249764058787e-11,-2.97226523502077,-0,1.5751190471684e-12
3.154375e-06,-0.00321915690619746,24.013162327056,0.000112056474492832,11.997074801079,24.0163814839622,-0.00321915690619746,3.15304474746225e-05,-2.97228530053144,-4.48225897971329e-06,0.000117007956840365,2.97231683097891,0.5636200509538,9.27248940065135e-11,-2.97226404899903,-0,1.57511830900808e-12
3.1545e-06,-0.00321915543324696,24.013166786794,0.000111950782339284,11.9970784761735,24.0163859422273,-0.00321915543324696,3.1511446966586e-05,-2.9722841304445,-4.47803129357132e-06,0.000116860953060561,2.97231564189146,0.56336168157731,9.27248118239889e-11,-2.97226294829956,-0,1.5751175769483e-12
3.154625e-06,-0.00321915394749272,24.0131712438317,0.000111845219873189,11.9970821466583,24.0163903977792,-0.00321915394749272,3.14924516278031e-05,-2.97228296035286,-4.47380879492756e-06,0.000116714133666711,2.97231445280449,0.563103365068067,9.27247293704136e-11,-2.97226176220222,-0,1.575116839003e-12
3.15475e-06,-0.00321915247497261,24.0131756981695,0.000111739769223824,11.9970858125144,24.0163948506445,-0.00321915247497261,3.14734605847588e-05,-2.9722817902574,-4.46959076895296e-06,0.000116567499424758,2.97231326371798,0.562845101426423,9.27246474047294e-11,-2.97226066142701,-0,1.57511610714522e-12
3.154875e-06,-0.00321915098963224,24.0131801498083,0.000111634447915182,11.9970894737724,24.0163993007979,-0.00321915098963224,3.14544747116396e-05,-2.97228062015725,-4.4653779166073e-06,0.000116421049104184,2.97231207463196,0.56258689065273,9.2724565330625e-11,-2.97225947525417,-0,1.57511536940831e-12
3.155e-06,-0.00321914951754861,24.0131845987487,0.000111529238075618,11.9970931304132,24.0164037482662,-0.00321914951754861,3.14354931315809e-05,-2.97227945005328,-4.4611695230247e-06,0.000116274783471487,2.97231088554641,0.562328732747333,9.27244834191508e-11,-2.97225837440334,-0,1.57511463776576e-12
3.155125e-06,-0.0032191480326501,24.0131890449912,0.000111424157232446,11.9970967824676,24.0164081930239,-0.0032191480326501,3.14165167194186e-05,-2.97227827994462,-4.45696628929783e-06,0.000116128701296258,2.97230969646134,0.562070627710575,9.27244015618868e-11,-2.97225718815533,-0,1.57511390023064e-12
3.15525e-06,-0.00321914656097839,24.0131934885367,0.000111319187514547,11.9971004299164,24.0164126350977,-0.00321914656097839,3.13975446026601e-05,-2.97227710983214,-4.45276750058186e-06,0.000115982803345931,2.97230850737674,0.561812575542791,9.27243199214632e-11,-2.97225608722898,-0,1.5751131687967e-12
3.155375e-06,-0.00321914507651386,24.0131979293857,0.000111214346445443,11.9971040727902,24.0164170744623,-0.00321914507651386,3.1378577652782e-05,-2.97227593971496,-4.4485738578177e-06,0.000115837088390904,2.97230731829262,0.561554576244317,9.27242383894598e-11,-2.97225490090588,-0,1.57511243146997e-12
3.1555e-06,-0.00321914360527632,24.013202367539,0.000111109616158583,11.99710771107,24.0164215111443,-0.00321914360527632,3.13596149952326e-05,-2.97227476959397,-4.44438464634334e-06,0.000115691557198716,2.97230612920897,0.56129662981548,9.27241569116666e-11,-2.97225379990426,-0,1.57511170024134e-12
3.155625e-06,-0.0032191421212425,24.0132068029972,0.000111005014177001,11.9971113447865,24.0164259451184,-0.0032191421212425,3.13406575039071e-05,-2.97227359946829,-4.44020056708002e-06,0.000115546208540521,2.9723049401258,0.561038736256606,9.27240755965036e-11,-2.97225261350625,-0,1.57511096312632e-12
3.15575e-06,-0.00321914065043789,24.0132112357609,0.000110900522634051,11.9971149739204,24.0164303764113,-0.00321914065043789,3.13217043038182e-05,-2.9722724293388,-4.43602090536205e-06,0.00011540104318452,2.9723037510431,0.560780895568014,9.27239943897609e-11,-2.97225151242954,-0,1.57511023209969e-12
3.155875e-06,-0.00321913916682208,24.0132156658308,0.000110796159054433,11.9971185985024,24.0164348049976,-0.00321913916682208,3.13027562700374e-05,-2.97227125920461,-4.43184636217734e-06,0.000115256059902449,2.97230256196088,0.560523107750022,9.27239132372283e-11,-2.97225032595674,-0,1.57510949518645e-12
3.156e-06,-0.00321913769643966,24.0132200932076,0.000110691905570228,11.9971222185134,24.016439230904,-0.00321913769643966,3.12838125275611e-05,-2.97227008906661,-4.42767622280912e-06,0.000115111259463114,2.97230137287914,0.560265372802941,9.27238323015361e-11,-2.97224922480512,-0,1.57510876436843e-12
3.156125e-06,-0.00321913621324488,24.0132245178919,0.000110587779708996,11.997125833984,24.0164436541052,-0.00321913621324488,3.12648739508963e-05,-2.97226891892392,-4.42351118835982e-06,0.000114966640638744,2.97230018379787,0.560007690727078,9.2723751365844e-11,-2.97224803825772,-0,1.57510802767021e-12
3.15625e-06,-0.00321913474329237,24.0132289398845,0.000110483763601079,11.997129444895,24.0164480746278,-0.00321913474329237,3.12459396638284e-05,-2.97226774877742,-4.41935054404316e-06,0.000114822204198511,2.97229899471708,0.559750061522738,9.2723670538572e-11,-2.97224693703138,-0,1.57510729705418e-12
3.156375e-06,-0.00321913326053082,24.0132333591859,0.000110379874775623,11.9971330512771,24.0164524924464,-0.00321913326053082,3.12270105405323e-05,-2.97226657862622,-4.41519499102494e-06,0.000114677948915658,2.97229780563676,0.559492485190219,9.27235899281405e-11,-2.97224575040946,-0,1.57510656055774e-12
3.1565e-06,-0.00321913179099675,24.0132377757969,0.000110276095364445,11.997136653111,24.0164569075879,-0.00321913179099675,3.12080857075901e-05,-2.97226540847121,-4.41104381457778e-06,0.000114533875559727,2.97229661655692,0.559234961729817,9.2723509317709e-11,-2.9722446491086,-0,1.57510583015033e-12
3.156625e-06,-0.00321913030865407,24.013242189718,0.00011017244289474,11.9971402504274,24.0164613200267,-0.00321913030865407,3.11891660392116e-05,-2.97226423831152,-4.40689771578961e-06,0.000114389982904397,2.97229542747756,0.558977491141821,9.27234288699078e-11,-2.97224346241238,-0,1.57510509386229e-12
3.15675e-06,-0.0032191288395441,24.0132466009501,0.000110068899500288,11.997143843207,24.0164657297896,-0.0032191288395441,3.11702506580487e-05,-2.97226306814801,-4.40275598001152e-06,0.000114246271719953,2.97229423839867,0.55872007342652,9.27233484221066e-11,-2.97224236103717,-0,1.57510436365687e-12
3.156875e-06,-0.00321912735761408,24.0132510094936,0.000109965482711193,11.9971474314805,24.0164701368512,-0.00321912735761408,3.11513404426511e-05,-2.97226189797981,-4.39861930844774e-06,0.000114102740780686,2.97229304932025,0.558462708584194,9.27232682453559e-11,-2.97224117426677,-0,1.57510362756399e-12
3.157e-06,-0.00321912588892113,24.0132554153494,0.000109862174655747,11.9971510152286,24.0164745412383,-0.00321912588892113,3.11324345144259e-05,-2.9722607278078,-4.39448698622987e-06,0.000113959390857263,2.97229186024231,0.558205396615122,9.27231881228154e-11,-2.97224007281737,-0,1.57510289756388e-12
3.157125e-06,-0.00321912440742928,24.013259818518,0.000109758992870029,11.9971545944819,24.0164789429254,-0.00321912440742928,3.11135337477238e-05,-2.9722595576311,-4.39035971480117e-06,0.00011381622072475,2.97229067116485,0.557948137519578,9.27231080544849e-11,-2.972238885973,-0,1.57510216168601e-12
3.15725e-06,-0.00321912293916134,24.0132642190001,0.000109655919482361,11.9971581692211,24.0164833419393,-0.00321912293916134,3.10946372686577e-05,-2.9722583874506,-4.38623677929442e-06,0.000113673231154411,2.97228948208787,0.557690931297831,9.27230280945747e-11,-2.97223778444951,-0,1.5751014318879e-12
3.157375e-06,-0.00321912145808227,24.0132686167964,0.000109552972025421,11.997161739477,24.0164877382545,-0.00321912145808227,3.10757459506335e-05,-2.9722572172654,-4.38211888101685e-06,0.000113530420921439,2.97228829301135,0.557433777950147,9.27229482972948e-11,-2.97223659753133,-0,1.5751006962085e-12
3.1575e-06,-0.00321911999023448,24.0132730119076,0.000109450132631782,11.99716530523,24.0164921318978,-0.00321911999023448,3.10568589199003e-05,-2.9722560470764,-4.37800530527126e-06,0.000113387790798224,2.97228710393532,0.557176677476787,9.2722868554225e-11,-2.97223549593404,-0,1.5750999666157e-12
3.157625e-06,-0.00321911850956775,24.0132774043342,0.000109347418833623,11.997168866511,24.0164965228438,-0.00321911850956775,3.10379770505017e-05,-2.97225487688271,-4.3738967533449e-06,0.000113245339560426,2.97228591485976,0.556919629878007,9.27227889737856e-11,-2.97223430894215,-0,1.57509923113477e-12
3.15775e-06,-0.00321911704214657,24.0132817940771,0.000109244812762564,11.9971724233005,24.0165009111192,-0.00321911704214657,3.10190994653275e-05,-2.97225370668521,-4.36979251050255e-06,0.00011310306798057,2.97228472578468,0.55666263515406,9.27227094475562e-11,-2.97223320727119,-0,1.57509850174065e-12
