time_s,switch_V,bus_V,highVgs_V,lowVgs_V,highVds_V,lowVds_V,highCurrent_A,lowCurrent_A,highGateCurrent_A,lowGateCurrent_A,loadCurrent_A,feedCurrent_A
1.76428500000026e-06,23.8477134542944,23.8509517861035,11.9999966975141,2.22628231865244e-11,0.00323833183293587,23.8477134543183,2.98096427766279,9.56402081975227e-08,1.32065114399893e-07,-8.90512927482347e-13,2.98096418176837,2.98096427748362
1.76441000000026e-06,23.8477134540508,23.8509517861032,11.9999966974741,-2.62829518098167e-11,0.00323833207630386,23.8477134540746,2.98096427769242,9.56269792240505e-08,1.32064849722724e-07,1.0513180724179e-12,2.98096418176837,2.98096427748362
1.76453500000026e-06,23.8477134541284,23.8509517861032,11.9999966975249,2.0395940714405e-11,0.00323833199862378,23.8477134541523,2.98096427769332,9.5630895202703e-08,1.32065869795639e-07,-8.15837628595781e-13,2.98096418176837,2.98096427748363
1.76466000000026e-06,23.8477134541651,23.8509517861031,11.9999966974621,-1.90219760240301e-11,0.00323833196190648,23.8477134541889,2.98096427769857,9.56305181709638e-08,1.32063437074947e-07,7.60879040979465e-13,2.98096418176837,2.98096427748363
1.76478500000026e-06,23.8477134541751,23.8509517861031,11.9999966975303,1.5433724438931e-11,0.00323833195187007,23.8477134541989,2.98096427770382,9.5635479091527e-08,1.3206669535748e-07,-6.17348977572057e-13,2.98096418176837,2.98096427748363
1.76491000000026e-06,23.8477134541997,23.850951786103,11.9999966974773,-1.62860320590567e-11,0.00323833192721779,23.8477134542235,2.98096427770906,9.56361114745619e-08,1.32064547297972e-07,6.51441282377904e-13,2.98096418176837,2.98096427748364
1.76503500000026e-06,23.8477134541775,23.850951786103,11.9999966975061,8.72193152608395e-12,0.0032383319493583,23.8477134542014,2.98096427770958,9.56428327647529e-08,1.32064900348894e-07,-3.48877261051731e-13,2.98096418176837,2.98096427748364
1.76516000000026e-06,23.8477134541694,23.850951786103,11.9999966974901,-2.93985955675425e-12,0.00323833195743717,23.8477134541933,2.98096427771118,9.56487169467835e-08,1.32065130387105e-07,1.17594382272992e-13,2.98096418176837,2.98096427748364
1.76528500000026e-06,23.8477134541517,23.8509517861029,11.9999966975054,6.20026171273746e-12,0.00323833197501955,23.8477134541756,2.98096427772223,9.56518722006194e-08,1.3206538040933e-07,-2.4801046851545e-13,2.98096418176837,2.98096427748365
1.76541000000026e-06,23.8477134541716,23.8509517861029,11.9999966974943,-3.95722215800013e-12,0.00323833195511369,23.8477134541955,2.98096427772164,9.56581969191461e-08,1.32065179236918e-07,1.58288886323804e-13,2.98096418176837,2.98096427748365
1.76553500000026e-06,23.8477134541583,23.8509517861029,11.999996697503,1.70301369382854e-12,0.00323833196848611,23.8477134541821,2.98096427772322,9.56621133418878e-08,1.32065586022634e-07,-6.81205477547766e-14,2.98096418176837,2.98096427748366
1.76566000000026e-06,23.8477134541518,23.8509517861029,11.9999966975038,4.17552209373307e-12,0.00323833197492363,23.8477134541757,2.98096427772481,9.56658303685742e-08,1.32066128255559e-07,-1.67020883753331e-13,2.98096418176837,2.98096427748366
1.76578500000026e-06,23.8477134541984,23.8509517861028,11.9999966974742,-4.6133226965385e-12,0.00323833192824807,23.8477134542223,2.98096427773111,9.56571231114367e-08,1.32064004620958e-07,1.84532907865969e-13,2.98096418176837,2.98096427748367
1.76591000000026e-06,23.8477134543729,23.8509517861031,11.9999966975066,1.33229043983157e-11,0.00323833175405497,23.8477134543967,2.98096427770327,9.56762673531841e-08,1.32064457147862e-07,-5.32916175945416e-13,2.98096418176837,2.98096427748367
1.76603500000026e-06,23.8477134540927,23.8509517861028,11.9999966974814,-1.63972100867256e-11,0.00323833203396973,23.8477134541165,2.98096427773503,9.56644101712811e-08,1.32065803626347e-07,6.55888403484765e-13,2.98096418176837,2.98096427748368
1.76616000000026e-06,23.8477134543455,23.8509517861031,11.9999966975255,2.17947119722532e-11,0.00323833178142863,23.8477134543694,2.98096427770282,9.56798182905061e-08,1.32065206326359e-07,-8.7178847891105e-13,2.98096418176837,2.98096427748368
1.76628500000026e-06,23.8477134542475,23.8509517861032,11.9999966974936,-1.64172731472982e-11,0.00323833187954747,23.8477134542713,2.9809642776968,9.56842343136088e-08,1.32067044855688e-07,6.56690925907689e-13,2.98096418176837,2.98096427748369
1.76641000000026e-06,23.84771345421,23.8509517861032,11.9999966975125,1.19240584694685e-11,0.00323833191706413,23.8477134542338,2.98096427769225,9.56759129699947e-08,1.32066235725148e-07,-4.76962338790187e-13,2.98096418176837,2.98096427748369
1.76653500000026e-06,23.8477134540926,23.8509517861029,11.9999966974307,-7.77296659072385e-12,0.00323833203417223,23.8477134541165,2.98096427771966,9.56450101341488e-08,1.32062503155339e-07,3.10918663636416e-13,2.98096418176837,2.98096427748369
1.76666000000026e-06,23.8477134542033,23.8509517861031,11.9999966975092,1.44081138248361e-12,0.00323833192361533,23.8477134542272,2.98096427770636,9.56426986498116e-08,1.32064113866903e-07,-5.76324553007278e-14,2.98096418176837,2.9809642774837
1.76678500000026e-06,23.8477134542108,23.8509517861031,11.9999966975044,5.21727982216031e-12,0.00323833191615819,23.8477134542346,2.98096427770542,9.56455106226883e-08,1.32067084823717e-07,-2.08691192891421e-13,2.98096418176837,2.9809642774837
1.76691000000026e-06,23.8477134541452,23.850951786103,11.9999966975216,-9.54571524940525e-12,0.00323833198161694,23.847713454169,2.98096427771757,9.56484793590562e-08,1.32066384939122e-07,3.81828609985374e-13,2.98096418176837,2.98096427748371
1.76703500000027e-06,23.8477134542101,23.850951786103,11.9999966974888,1.79770557083179e-11,0.00323833191671241,23.847713454234,2.98096427771698,9.56495025405957e-08,1.32066090063887e-07,-7.19082228349973e-13,2.98096418176837,2.98096427748371
1.76716000000027e-06,23.8477134542062,23.850951786103,11.9999966975058,-1.12980348831284e-11,0.00323833192064527,23.84771345423,2.98096427771385,9.56491481574062e-08,1.32065840485751e-07,4.51921395335981e-13,2.98096418176837,2.98096427748371
1.76728500000027e-06,23.8477134542009,23.850951786103,11.9999966974909,1.18160412910753e-11,0.00323833192593526,23.8477134542247,2.98096427771654,9.56499239812558e-08,1.32065898661438e-07,-4.72641651654354e-13,2.98096418176837,2.98096427748372
1.76741000000027e-06,23.8477134542152,23.850951786103,11.9999966974691,-6.69431284909187e-12,0.00323833191163558,23.8477134542391,2.98096427771341,9.56439665245057e-08,1.32063012081574e-07,2.67772513970102e-13,2.98096418176837,2.98096427748372
1.76753500000027e-06,23.8477134543849,23.8509517861033,11.9999966974763,1.31979891260465e-11,0.00323833174221022,23.8477134544088,2.98096427768305,9.56566501564282e-08,1.32062389912591e-07,-5.2791956505453e-13,2.98096418176837,2.98096427748373
1.76766000000027e-06,23.8477134541389,23.8509517861031,11.9999966974537,-1.66540830818588e-11,0.00323833198807577,23.8477134541627,2.98096427770176,9.56333701118695e-08,1.32062481839057e-07,6.66163323290338e-13,2.98096418176837,2.98096427748373
1.76778500000027e-06,23.8477134541754,23.8509517861031,11.999996697522,1.02670063538001e-11,0.0032383319515823,23.8477134541992,2.98096427770119,9.56343515490232e-08,1.32064634783546e-07,-4.1068025416186e-13,2.98096418176837,2.98096427748373
1.76791000000027e-06,23.8477134542029,23.8509517861031,11.9999966974898,-2.57040588332452e-12,0.00323833192397771,23.8477134542268,2.98096427770753,9.56361452253418e-08,1.32064888358485e-07,1.02816235335448e-13,2.98096418176837,2.98096427748374
1.76803500000027e-06,23.8477134542294,23.8509517861032,11.9999966974809,7.28433789673182e-13,0.00323833189764144,23.8477134542533,2.98096427769388,9.5630480423381e-08,1.32062341062777e-07,-2.91373515876266e-14,2.98096418176837,2.98096427748374
1.76816000000027e-06,23.8477134541961,23.8509517861031,11.9999966974955,-1.70327566158883e-12,0.00323833193086287,23.8477134542199,2.9809642777035,9.5631691010567e-08,1.32064491342732e-07,6.81310264651884e-14,2.98096418176837,2.98096427748374
1.76828500000027e-06,23.8477134542093,23.8509517861031,11.9999966974993,1.47960378540368e-12,0.00323833191772138,23.8477134542331,2.9809642776993,9.56325698631133e-08,1.32064010838207e-07,-5.91841514175676e-14,2.98096418176837,2.98096427748375
1.76841000000027e-06,23.8477134542017,23.8509517861032,11.9999966974915,-1.89316861061031e-12,0.00323833192537393,23.8477134542255,2.98096427769256,9.56331782653308e-08,1.3206420534928e-07,7.57267444262299e-14,2.98096418176837,2.98096427748375
1.76853500000027e-06,23.8477134541964,23.8509517861032,11.9999966974742,-2.02430248700006e-12,0.0032383319306426,23.8477134542203,2.98096427769164,9.56252610428976e-08,1.32062438762404e-07,8.09720994819456e-14,2.98096418176837,2.98096427748375
1.76866000000027e-06,23.8477134541671,23.8509517861031,11.9999966975192,1.04879861909905e-12,0.00323833195987078,23.847713454191,2.98096427769908,9.56322159240131e-08,1.32065594904418e-07,-4.19519447649687e-14,2.98096418176837,2.98096427748376
1.76878500000027e-06,23.8477134541991,23.8509517861031,11.9999966974894,7.36460841809946e-12,0.00323833192792478,23.8477134542229,2.98096427769961,9.56316394962187e-08,1.32064240876417e-07,-2.94584336731049e-13,2.98096418176837,2.98096427748376
1.76891000000027e-06,23.8477134542261,23.8509517861032,11.9999966974806,-1.01568616721675e-11,0.00323833190095968,23.84771345425,2.98096427769178,9.56258490170114e-08,1.32063058710941e-07,4.06274466896449e-13,2.98096418176837,2.98096427748377
1.76903500000027e-06,23.8477134541854,23.8509517861032,11.9999966975314,5.80006630603329e-12,0.00323833194159562,23.8477134542093,2.98096427769559,9.56329149204294e-08,1.32067154989812e-07,-2.320026522469e-13,2.98096418176837,2.98096427748377
1.76916000000027e-06,23.8477134541909,23.8509517861032,11.9999966974962,-8.0252907651464e-12,0.00323833193615997,23.8477134542147,2.98096427769721,9.56311612121397e-08,1.32065444358176e-07,3.2101163061356e-13,2.98096418176837,2.98096427748377
1.76928500000027e-06,23.8477134541637,23.8509517861031,11.9999966975102,5.26738284247687e-12,0.00323833196332757,23.8477134541875,2.98096427769883,9.56368211291192e-08,1.32065877789245e-07,-2.10695313704131e-13,2.98096418176837,2.98096427748377
1.76941000000027e-06,23.8477134541769,23.8509517861031,11.9999966974776,-2.43974188044135e-12,0.00323833195011858,23.8477134542007,2.98096427770045,9.56352548264761e-08,1.32064227109652e-07,9.75896752199962e-14,2.98096418176837,2.98096427748378
1.76953500000027e-06,23.8477134541806,23.8509517861031,11.9999966974878,2.92230355859642e-12,0.00323833194640599,23.8477134542044,2.98096427770206,9.56345811431447e-08,1.3206387405873e-07,-1.16892142346662e-13,2.98096418176837,2.98096427748378
1.76966000000027e-06,23.8477134541718,23.8509517861031,11.9999966975046,-1.02569546350747e-13,0.00323833195516698,23.8477134541956,2.98096427770368,9.56413117592092e-08,1.32065529179215e-07,4.10278185412836e-15,2.98096418176837,2.98096427748378
1.76978500000027e-06,23.8477134541757,23.8509517861031,11.9999966974812,-8.30647980553905e-12,0.00323833195128032,23.8477134541995,2.98096427770529,9.56392010031948e-08,1.32063751934197e-07,3.32259192229536e-13,2.98096418176837,2.98096427748379
1.76991000000027e-06,23.8477134541887,23.850951786103,11.9999966974892,7.57662576362903e-12,0.00323833193820278,23.8477134542125,2.98096427771162,9.56391952300351e-08,1.32063960212037e-07,-3.03065030552435e-13,2.98096418176837,2.98096427748379
1.77003500000027e-06,23.8477134542054,23.8509517861031,11.9999966974818,-4.76855585651737e-12,0.00323833192156542,23.8477134542292,2.98096427770269,9.56409738073205e-08,1.32063130653393e-07,1.90742234265272e-13,2.98096418176837,2.98096427748379
1.77016000000027e-06,23.8477134541983,23.8509517861031,11.9999966975055,5.09861737337622e-12,0.00323833192866729,23.8477134542221,2.98096427770176,9.56399559548515e-08,1.32065331559517e-07,-2.03944694939943e-13,2.98096418176837,2.9809642774838
1.77028500000027e-06,23.8477134541742,23.8509517861031,11.999996697488,-4.0325568678427e-12,0.0032383319527618,23.8477134541981,2.98096427769974,9.56387404826842e-08,1.32063715962971e-07,1.61302274717579e-13,2.98096418176837,2.9809642774838
1.77041000000027e-06,23.8477134541857,23.8509517861031,11.9999966975052,-1.31532486344703e-13,0.00323833194122614,23.8477134542096,2.98096427770245,9.56375081351268e-08,1.32065546942783e-07,5.26129945391441e-15,2.98096418176837,2.9809642774838
1.77053500000027e-06,23.8477134541813,23.8509517861031,11.9999966974893,3.39810399438448e-13,0.00323833194565282,23.8477134542052,2.98096427769934,9.56370800331285e-08,1.32063942004379e-07,-1.35924159778641e-14,2.98096418176837,2.98096427748381
1.77066000000027e-06,23.8477134541543,23.8509517861031,11.9999966975095,-2.8859951824077e-12,0.00323833197263568,23.8477134541781,2.98096427770677,9.56420600495278e-08,1.32065794744562e-07,1.15439807299079e-13,2.98096418176837,2.98096427748381
1.77078500000027e-06,23.8477134541864,23.8509517861031,11.9999966974867,3.9780579543776e-12,0.00323833194055823,23.8477134542102,2.98096427770729,9.56406798202636e-08,1.320642168956e-07,-1.59122318178923e-13,2.98096418176837,2.98096427748381
1.77091000000027e-06,23.8477134541892,23.850951786103,11.9999966974864,-2.52516278641031e-12,0.00323833193765211,23.847713454213,2.98096427771362,9.56407388841285e-08,1.32063779911817e-07,1.01006511458837e-13,2.98096418176837,2.98096427748382
1.77103500000027e-06,23.8477134541873,23.850951786103,11.9999966975114,4.31852563708717e-12,0.00323833193953504,23.8477134542112,2.98096427771413,9.56483088287996e-08,1.32065671287762e-07,-1.72741025487633e-13,2.98096418176837,2.98096427748382
1.77116000000027e-06,23.8477134541952,23.8509517861029,11.9999966974845,-1.90681766454459e-12,0.00323833193153789,23.8477134542191,2.98096427772045,9.56473460433926e-08,1.32064137847721e-07,7.6272706583614e-14,2.98096418176837,2.98096427748383
1.77128500000027e-06,23.8477134542092,23.850951786103,11.9999966974904,1.1346609807453e-12,0.00323833191767875,23.847713454233,2.9809642777115,9.56487640202397e-08,1.32063869617838e-07,-4.53864392309014e-14,2.98096418176837,2.98096427748383
1.77141000000027e-06,23.8477134543692,23.8509517861034,11.9999966974691,7.83706087258645e-12,0.00323833175804111,23.847713454393,2.98096427767751,9.56587422606958e-08,1.32061524382721e-07,-3.13482434910981e-13,2.98096418176837,2.98096427748383
1.77153500000027e-06,23.8477134540664,23.8509517861031,11.9999966974991,-1.61867653559979e-11,0.00323833206053337,23.8477134540903,2.98096427770203,9.5644775655046e-08,1.32065565150441e-07,6.47470614255455e-13,2.98096418176837,2.98096427748384
1.77166000000027e-06,23.8477134541375,23.8509517861031,11.9999966975127,1.0431541031201e-11,0.00323833198945778,23.8477134541613,2.9809642777051,9.56410950436748e-08,1.32065030467032e-07,-4.17261641258056e-13,2.98096418176837,2.98096427748384
1.77178500000027e-06,23.8477134541771,23.8509517861031,11.9999966974873,-5.25847995922718e-12,0.00323833194984147,23.8477134542009,2.98096427770562,9.56415027175694e-08,1.32064521096709e-07,2.10339198374135e-13,2.98096418176837,2.98096427748385
1.77191000000027e-06,23.8477134542042,23.8509517861032,11.9999966974761,4.88871282748538e-12,0.00323833192276268,23.8477134542281,2.98096427769778,9.56344878844106e-08,1.32062624835783e-07,-1.95548513104108e-13,2.98096418176837,2.98096427748385
1.77203500000027e-06,23.847713454185,23.8509517861032,11.9999966974935,-3.00236400082617e-12,0.00323833194198997,23.8477134542089,2.98096427769686,9.56352539382976e-08,1.320640481417e-07,1.20094560035929e-13,2.98096418176837,2.98096427748385
1.77216000000027e-06,23.8477134541771,23.8509517861031,11.9999966974946,-3.71665284412761e-12,0.00323833194985923,23.847713454201,2.98096427769957,9.56339167856868e-08,1.32064088997907e-07,1.48666113768672e-13,2.98096418176837,2.98096427748385
1.77228500000027e-06,23.8477134541874,23.8509517861031,11.9999966974931,4.91679106635277e-13,0.0032383319395457,23.8477134542113,2.98096427770119,9.56337258273265e-08,1.32064014835009e-07,-1.96671642658831e-14,2.98096418176837,2.98096427748386
1.77241000000027e-06,23.8477134541972,23.8509517861032,11.9999966974923,4.87577660046547e-12,0.00323833192988587,23.847713454221,2.98096427769336,9.5634080210516e-08,1.32063904700885e-07,-1.950310640233e-13,2.98096418176837,2.98096427748386
1.77253500000027e-06,23.8477134541728,23.8509517861031,11.9999966974913,-3.1888987580484e-12,0.00323833195417933,23.8477134541966,2.98096427770189,9.56323540357573e-08,1.32063969093821e-07,1.27555950324997e-13,2.98096418176837,2.98096427748386
1.77266000000027e-06,23.8477134541968,23.8509517861031,11.9999966974923,2.24807735020046e-12,0.0032383319301843,23.8477134542206,2.98096427770241,9.5633062358047e-08,1.32063744384681e-07,-8.99230940101767e-14,2.98096418176837,2.98096427748387
1.77278500000027e-06,23.8477134542009,23.8509517861031,11.9999966974885,-1.98796851370996e-12,0.00323833192600631,23.8477134542248,2.98096427770402,9.56339598623401e-08,1.32063574298513e-07,7.95187405503069e-14,2.98096418176837,2.98096427748387
1.77291000000027e-06,23.8477134542184,23.8509517861031,11.9999966975062,1.82546247638504e-12,0.00323833190861578,23.8477134542422,2.98096427770091,9.56348027436604e-08,1.32065030022943e-07,-7.30184990571541e-14,2.98096418176837,2.98096427748387
1.77303500000027e-06,23.847713454207,23.8509517861031,11.9999966975033,-2.17170535249681e-12,0.00323833191998801,23.8477134542309,2.9809642776989,9.56349275327284e-08,1.32065208990895e-07,8.68682141019571e-14,2.98096418176837,2.98096427748388
1.77316000000027e-06,23.8477134541831,23.8509517861031,11.9999966974876,-2.6602620451675e-12,0.00323833194386935,23.8477134542069,2.9809642777016,9.56343435554174e-08,1.32063891378209e-07,1.06410481809254e-13,2.98096418176837,2.98096427748388
1.77328500000027e-06,23.8477134541937,23.8509517861031,11.9999966974888,3.26202787311262e-12,0.00323833193322898,23.8477134542176,2.98096427770322,9.5634782759646e-08,1.32063882496425e-07,-1.30481114927636e-13,2.98096418176837,2.98096427748389
1.77341000000027e-06,23.847713454189,23.8509517861031,11.9999966975258,1.01607956205943e-12,0.00323833193795409,23.8477134542128,2.98096427770483,9.56412042896204e-08,1.3206692006662e-07,-4.06431824833528e-14,2.98096418176837,2.98096427748389
1.77353500000027e-06,23.8477134542072,23.8509517861031,11.9999966974607,-5.71329779507043e-15,0.00323833191973222,23.8477134542311,2.98096427770172,9.56338750413011e-08,1.32062455637794e-07,2.28531911808302e-16,2.98096418176837,2.98096427748389
1.77366000000027e-06,23.8477134542236,23.8509517861032,11.9999966974836,-4.84964696509881e-12,0.00323833190346434,23.8477134542474,2.98096427769498,9.56291246190233e-08,1.32063135538374e-07,1.93985878608608e-13,2.98096418176837,2.9809642774839
1.77378500000027e-06,23.8477134541911,23.8509517861031,11.9999966974916,3.14134268036793e-12,0.00323833193591128,23.8477134542149,2.98096427769878,9.56304142540887e-08,1.32063811886241e-07,-1.25653707217733e-13,2.98096418176837,2.9809642774839
1.77391000000027e-06,23.8477134541946,23.8509517861032,11.9999966974885,-3.50717882851341e-12,0.00323833193243672,23.8477134542184,2.98096427769567,9.56308037203257e-08,1.32063372682012e-07,1.40287153143903e-13,2.98096418176837,2.9809642774839
1.77403500000027e-06,23.8477134541882,23.8509517861032,11.9999966974902,7.87742585769897e-14,0.00323833193886003,23.847713454212,2.98096427769366,9.56304564425636e-08,1.32063600499777e-07,-3.15097034315521e-15,2.98096418176837,2.98096427748391
1.77416000000027e-06,23.8477134541797,23.8509517861031,11.9999966974911,-8.16077978538494e-13,0.00323833194728351,23.8477134542035,2.9809642777011,9.5629454133217e-08,1.32063559643569e-07,3.26431191423232e-14,2.98096418176837,2.98096427748391
1.77428500000027e-06,23.84771345418,23.8509517861031,11.9999966975125,3.19906165842611e-12,0.00323833194698153,23.8477134542038,2.98096427770162,9.56364902826579e-08,1.32065165026063e-07,-1.27962466340115e-13,2.98096418176837,2.98096427748391
1.77441000000027e-06,23.8477134543229,23.8509517861033,11.9999966975074,3.72703623217998e-12,0.00323833180426547,23.8477134543467,2.98096427768435,9.56572780985709e-08,1.32064398972176e-07,-1.49081449290777e-13,2.98096418176837,2.98096427748392
1.77453500000027e-06,23.8477134542555,23.8509517861033,11.9999966975031,-2.93493677236065e-12,0.00323833187166755,23.8477134542793,2.98096427768562,9.56596371004537e-08,1.32065960389838e-07,1.17397470897244e-13,2.98096418176837,2.98096427748392
1.77466000000027e-06,23.8477134540559,23.8509517861031,11.9999966975026,-1.21886792409479e-12,0.00323833207099966,23.8477134540798,2.98096427770723,9.56452739231395e-08,1.32065948843518e-07,4.87547169649617e-14,2.98096418176837,2.98096427748392
1.77478500000027e-06,23.8477134541451,23.850951786103,11.9999966974923,-1.18316170750651e-12,0.00323833198173062,23.847713454169,2.98096427771392,9.56440451282958e-08,1.32064676527932e-07,4.73264683013962e-14,2.98096418176837,2.98096427748393
1.77491000000027e-06,23.8477134543473,23.8509517861032,11.9999966974904,1.37140280386255e-11,0.00323833177982991,23.8477134543711,2.98096427768973,9.56614805147638e-08,1.32063561419926e-07,-5.48561121558186e-13,2.98096418176837,2.98096427748393
1.77503500000027e-06,23.8477134541051,23.850951786103,11.9999966975011,-1.7570800176588e-11,0.00323833202178037,23.8477134541289,2.98096427771097,9.5649352882532e-08,1.32066971580969e-07,7.02832007080387e-13,2.98096418176837,2.98096427748393
1.77516000000027e-06,23.8477134542873,23.8509517861033,11.999996697533,2.41008243857898e-11,0.00323833183987077,23.8477134543111,2.9809642776857,9.56687231656872e-08,1.32066130031916e-07,-9.64032975454729e-13,2.98096418176837,2.98096427748394
1.77528500000027e-06,23.8477134541021,23.850951786103,11.9999966974303,-2.49396881996133e-11,0.00323833202474333,23.847713454126,2.98096427771167,9.56425827425278e-08,1.32063248337033e-07,9.97587528008475e-13,2.98096418176837,2.98096427748394
1.77541000000027e-06,23.8477134543272,23.8509517861034,11.9999966975407,2.22819958261547e-11,0.00323833180007682,23.847713454351,2.98096427767113,9.56585455291759e-08,1.32065044233798e-07,-8.91279833067579e-13,2.98096418176837,2.98096427748394
1.77553500000027e-06,23.8477134540782,23.8509517861031,11.9999966974536,-2.00248485808805e-11,0.00323833204868862,23.8477134541021,2.98096427770511,9.56396108975355e-08,1.32065597568953e-07,8.00993943254445e-13,2.98096418176837,2.98096427748394
1.77566000000027e-06,23.8477134541788,23.8509517861032,11.9999966975184,1.06568782266587e-11,0.00323833194824275,23.8477134542026,2.98096427769655,9.56307850685789e-08,1.32064196467496e-07,-4.26275129076578e-13,2.98096418176837,2.98096427748395
1.77578500000027e-06,23.8477134541948,23.8509517861031,11.9999966974754,-4.23011463088596e-12,0.00323833193215606,23.8477134542187,2.98096427769926,9.56350736380784e-08,1.32065231639444e-07,1.69204585239499e-13,2.98096418176837,2.98096427748395
1.77591000000027e-06,23.847713454346,23.8509517861035,11.9999966975212,8.81119696445612e-12,0.00323833178132915,23.8477134543698,2.98096427766782,9.56487213876756e-08,1.32064704061463e-07,-3.52447878586704e-13,2.98096418176837,2.98096427748395
1.77603500000027e-06,23.847713454072,23.8509517861032,11.9999966974817,-1.49142614345907e-11,0.00323833205501955,23.8477134540959,2.98096427769599,9.56358530146417e-08,1.32066761082683e-07,5.96570457397945e-13,2.98096418176837,2.98096427748395
1.77616000000027e-06,23.8477134543172,23.8509517861034,11.9999966974936,2.01080038670246e-11,0.00323833181004929,23.8477134543411,2.98096427766965,9.56420787012746e-08,1.32062179858394e-07,-8.04320154700286e-13,2.98096418176837,2.98096427748396
1.77628500000027e-06,23.8477134541055,23.8509517861032,11.9999966974533,-2.66918321394061e-11,0.00323833202160273,23.8477134541293,2.98096427769091,9.56271635210726e-08,1.32064084112926e-07,1.06767328560187e-12,2.98096418176837,2.98096427748396
1.77641000000027e-06,23.8477134541538,23.8509517861032,11.999996697523,2.15435270989122e-11,0.00323833197333201,23.8477134541776,2.98096427768927,9.56245997940641e-08,1.32064429614331e-07,-8.61741083977168e-13,2.98096418176837,2.98096427748396
1.77653500000027e-06,23.8477134541831,23.8509517861032,11.9999966974701,-1.82335544142763e-11,0.00323833194395462,23.8477134542069,2.98096427769563,9.562676028807e-08,1.32064057911663e-07,7.29342176588558e-13,2.98096418176837,2.98096427748396
1.77666000000027e-06,23.847713454231,23.8509517861032,11.9999966974981,1.78199248434451e-11,0.00323833189603917,23.8477134542549,2.98096427769144,9.56198915602613e-08,1.3206357607487e-07,-7.12796993754911e-13,2.98096418176837,2.98096427748397
1.77678500000027e-06,23.8477134541798,23.8509517861032,11.999996697497,-2.05108780634123e-11,0.00323833194732259,23.8477134542036,2.98096427768943,9.56293879639247e-08,1.32064675639754e-07,8.20435122556181e-13,2.98096418176837,2.98096427748397
1.77691000000027e-06,23.8477134541587,23.8509517861031,11.9999966975185,1.79936073974191e-11,0.00323833196829071,23.8477134541825,2.98096427770159,9.56320485023809e-08,1.32066277025444e-07,-7.19744295914037e-13,2.98096418176837,2.98096427748397
1.77703500000027e-06,23.8477134541673,23.8509517861031,11.9999966974968,-1.56641488480861e-11,0.00323833195962919,23.8477134541911,2.98096427770575,9.56379011540776e-08,1.32064946534172e-07,6.2656595393848e-13,2.98096418176837,2.98096427748398
1.77716000000027e-06,23.8477134542001,23.8509517861031,11.9999966974873,1.73884788088994e-11,0.00323833192685186,23.847713454224,2.98096427770155,9.56373034100011e-08,1.3206436833002e-07,-6.95539152372669e-13,2.98096418176837,2.98096427748398
1.77728500000027e-06,23.8477134541701,23.8509517861031,11.9999966975172,-1.38622525973461e-11,0.00323833195680123,23.847713454194,2.98096427770425,9.56425969533825e-08,1.320664764215e-07,5.54490103907151e-13,2.98096418176837,2.98096427748398
1.77741000000027e-06,23.8477134541559,23.850951786103,11.9999966975072,9.33028150007704e-12,0.00323833197101209,23.8477134541797,2.98096427771058,9.5646498277091e-08,1.32066471536518e-07,-3.73211260012039e-13,2.98096418176837,2.98096427748399
1.77753500000027e-06,23.8477134541809,23.850951786103,11.9999966974795,-3.45828338074382e-12,0.00323833194601519,23.8477134542047,2.98096427771109,9.56451020606153e-08,1.3206404236854e-07,1.38331335233073e-13,2.98096418176837,2.98096427748399
1.77766000000027e-06,23.8477134541682,23.850951786103,11.9999966975085,5.17528829527477e-12,0.00323833195866641,23.847713454192,2.98096427771269,9.56511021499296e-08,1.32066063418534e-07,-2.07011531815959e-13,2.98096418176837,2.98096427748399
1.77778500000027e-06,23.8477134541535,23.8509517861029,11.9999966975045,-4.90564468070111e-12,0.00323833197327517,23.8477134541774,2.98096427771902,9.56548427133441e-08,1.32066235725148e-07,1.96225787232754e-13,2.98096418176837,2.980964277484
1.77791000000027e-06,23.847713454207,23.850951786103,11.9999966974643,5.03725199568797e-12,0.00323833191987077,23.8477134542309,2.98096427771008,9.56475383340205e-08,1.3206302540425e-07,-2.01490079832355e-13,2.98096418176837,2.980964277484
1.77803500000027e-06,23.8477134541543,23.8509517861029,11.9999966975133,-6.57713518416933e-12,0.00323833197248291,23.8477134541782,2.98096427771858,9.56534687013288e-08,1.32065921309987e-07,2.63085407373087e-13,2.98096418176837,2.980964277484
1.77816000000027e-06,23.8477134541928,23.850951786103,11.9999966974887,8.27076165627665e-12,0.0032383319340461,23.8477134542166,2.98096427771436,9.56526777784461e-08,1.32065030022943e-07,-3.30830466259006e-13,2.98096418176837,2.98096427748401
1.77828500000027e-06,23.8477134541535,23.8509517861029,11.9999966975139,-5.96726269367774e-12,0.00323833197323253,23.8477134541774,2.98096427772177,9.56570187504724e-08,1.32066188651692e-07,2.38690507752838e-13,2.98096418176837,2.98096427748401
1.77841000000027e-06,23.8477134542146,23.8509517861029,11.9999966974662,8.15838625160206e-12,0.00323833191216139,23.8477134542385,2.98096427772227,9.56503911631046e-08,1.32063516566916e-07,-3.26335450071914e-13,2.98096418176837,2.98096427748402
1.77853500000027e-06,23.847713454204,23.850951786103,11.999996697495,-4.73456210766667e-12,0.00323833192287992,23.8477134542278,2.98096427771442,9.56524264239533e-08,1.32063966873375e-07,1.89382484311212e-13,2.98096418176837,2.98096427748402
