rowScope,modelName,regime,runName,runIndex,seed,horizonSamples,horizonSeconds,runCount,forecastCount,nonfiniteForecastCount,nonfiniteForecastFraction,oneStepPairCount,oneStepNonfiniteCount,oneStepLiftedRelativeError,oneStepInnovationRMSE,oneStepInnovationNormalizedRMSE,constantCoordinateRMSE,quadraticConsistencyRMSE,quadraticConsistencyRelativeError,consistencyNonfiniteCount
run,EDMD hybrid,nonlinear,nonlinear_seed_130309,29,130309,50,0.05,1,128,0,0,128,0,0.0247604708371515,0.000646530214737252,0.055902180390063,0,0.704959526299267,0.275309457971966,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130309,29,130309,100,0.1,1,128,0,0,128,0,0.0247604708371515,0.000646530214737252,0.055902180390063,0,1.15865076272072,0.4780747892054,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130309,29,130309,250,0.25,1,128,0,0,128,0,0.0247604708371515,0.000646530214737252,0.055902180390063,0,1.89113832149253,0.91013650660565,0
run,Linear hybrid,nonlinear,nonlinear_seed_130310,30,130310,1,0.001,1,128,0,0,128,0,0.023112412634642,0.000571128699796274,0.0493825947715817,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130310,30,130310,20,0.02,1,128,0,0,128,0,0.023112412634642,0.000571128699796274,0.0493825947715817,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130310,30,130310,50,0.05,1,128,0,0,128,0,0.023112412634642,0.000571128699796274,0.0493825947715817,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130310,30,130310,100,0.1,1,128,0,0,128,0,0.023112412634642,0.000571128699796274,0.0493825947715817,0,0,0,0
run,Linear hybrid,nonlinear,nonlinear_seed_130310,30,130310,250,0.25,1,128,0,0,128,0,0.023112412634642,0.000571128699796274,0.0493825947715817,0,0,0,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130310,30,130310,1,0.001,1,128,0,0,128,0,0.0313327288148421,0.000568337902892423,0.0491412887530926,0,0.0225794516759286,0.0177559620197806,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130310,30,130310,20,0.02,1,128,0,0,128,0,0.0313327288148421,0.000568337902892423,0.0491412887530926,0,0.183526672717652,0.146179896070979,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130310,30,130310,50,0.05,1,128,0,0,128,0,0.0313327288148421,0.000568337902892423,0.0491412887530926,0,0.34438869667407,0.281088340943787,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130310,30,130310,100,0.1,1,128,0,0,128,0,0.0313327288148421,0.000568337902892423,0.0491412887530926,0,0.573805649740927,0.493953942965678,0
run,EDMD hybrid,nonlinear,nonlinear_seed_130310,30,130310,250,0.25,1,128,0,0,128,0,0.0313327288148421,0.000568337902892423,0.0491412887530926,0,0.839819494582111,0.899472345347348,0
run,Linear hybrid,stress,stress_seed_130401,31,130401,1,0.001,1,128,0,0,128,0,0.0140967729906479,0.000982380249492935,0.0849414252682796,0,0,0,0
run,Linear hybrid,stress,stress_seed_130401,31,130401,20,0.02,1,128,0,0,128,0,0.0140967729906479,0.000982380249492935,0.0849414252682796,0,0,0,0
run,Linear hybrid,stress,stress_seed_130401,31,130401,50,0.05,1,128,0,0,128,0,0.0140967729906479,0.000982380249492935,0.0849414252682796,0,0,0,0
run,Linear hybrid,stress,stress_seed_130401,31,130401,100,0.1,1,128,0,0,128,0,0.0140967729906479,0.000982380249492935,0.0849414252682796,0,0,0,0
run,Linear hybrid,stress,stress_seed_130401,31,130401,250,0.25,1,128,0,0,128,0,0.0140967729906479,0.000982380249492935,0.0849414252682796,0,0,0,0
run,EDMD hybrid,stress,stress_seed_130401,31,130401,1,0.001,1,128,0,0,128,0,0.0183868399318999,0.000984594134543789,0.0851328486521443,0,0.139569357638655,0.0133556772423124,0
run,EDMD hybrid,stress,stress_seed_130401,31,130401,20,0.02,1,128,0,0,128,0,0.0183868399318999,0.000984594134543789,0.0851328486521443,0,1.45029879622767,0.146857703951062,0
run,EDMD hybrid,stress,stress_seed_130401,31,130401,50,0.05,1,128,0,0,128,0,0.0183868399318999,0.000984594134543789,0.0851328486521443,0,2.61062816169345,0.292713068600784,0
run,EDMD hybrid,stress,stress_seed_130401,31,130401,100,0.1,1,128,0,0,128,0,0.0183868399318999,0.000984594134543789,0.0851328486521443,0,3.81755505241513,0.528387864501215,0
run,EDMD hybrid,stress,stress_seed_130401,31,130401,250,0.25,1,128,0,0,128,0,0.0183868399318999,0.000984594134543789,0.0851328486521443,0,5.514255349798,1.18235109342721,0
run,Linear hybrid,stress,stress_seed_130402,32,130402,1,0.001,1,128,0,0,128,0,0.0147094045814917,0.00117984038677807,0.102014799354665,0,0,0,0
run,Linear hybrid,stress,stress_seed_130402,32,130402,20,0.02,1,128,0,0,128,0,0.0147094045814917,0.00117984038677807,0.102014799354665,0,0,0,0
run,Linear hybrid,stress,stress_seed_130402,32,130402,50,0.05,1,128,0,0,128,0,0.0147094045814917,0.00117984038677807,0.102014799354665,0,0,0,0
run,Linear hybrid,stress,stress_seed_130402,32,130402,100,0.1,1,128,0,0,128,0,0.0147094045814917,0.00117984038677807,0.102014799354665,0,0,0,0
run,Linear hybrid,stress,stress_seed_130402,32,130402,250,0.25,1,128,0,0,128,0,0.0147094045814917,0.00117984038677807,0.102014799354665,0,0,0,0
run,EDMD hybrid,stress,stress_seed_130402,32,130402,1,0.001,1,128,0,0,128,0,0.0237446965138902,0.0011828984041381,0.10227921056732,0,0.248129603917209,0.0190291154941707,0
run,EDMD hybrid,stress,stress_seed_130402,32,130402,20,0.02,1,128,0,0,128,0,0.0237446965138902,0.0011828984041381,0.10227921056732,0,2.0746881872505,0.165846958879482,0
run,EDMD hybrid,stress,stress_seed_130402,32,130402,50,0.05,1,128,0,0,128,0,0.0237446965138902,0.0011828984041381,0.10227921056732,0,3.67268378229537,0.315577736345437,0
run,EDMD hybrid,stress,stress_seed_130402,32,130402,100,0.1,1,128,0,0,128,0,0.0237446965138902,0.0011828984041381,0.10227921056732,0,5.51239669587126,0.551201546827493,0
run,EDMD hybrid,stress,stress_seed_130402,32,130402,250,0.25,1,128,0,0,128,0,0.0237446965138902,0.0011828984041381,0.10227921056732,0,6.63070677906405,0.994687348398269,0
run,Linear hybrid,stress,stress_seed_130403,33,130403,1,0.001,1,128,0,0,128,0,0.0139381386122953,0.000945586820555908,0.0817600845440221,0,0,0,0
run,Linear hybrid,stress,stress_seed_130403,33,130403,20,0.02,1,128,0,0,128,0,0.0139381386122953,0.000945586820555908,0.0817600845440221,0,0,0,0
run,Linear hybrid,stress,stress_seed_130403,33,130403,50,0.05,1,128,0,0,128,0,0.0139381386122953,0.000945586820555908,0.0817600845440221,0,0,0,0
run,Linear hybrid,stress,stress_seed_130403,33,130403,100,0.1,1,128,0,0,128,0,0.0139381386122953,0.000945586820555908,0.0817600845440221,0,0,0,0
run,Linear hybrid,stress,stress_seed_130403,33,130403,250,0.25,1,128,0,0,128,0,0.0139381386122953,0.000945586820555908,0.0817600845440221,0,0,0,0
run,EDMD hybrid,stress,stress_seed_130403,33,130403,1,0.001,1,128,0,0,128,0,0.0212965426496016,0.000955562569824844,0.0826226368616809,0,0.126151589248272,0.0150591062371687,0
run,EDMD hybrid,stress,stress_seed_130403,33,130403,20,0.02,1,128,0,0,128,0,0.0212965426496016,0.000955562569824844,0.0826226368616809,0,1.48344248075198,0.186505476729449,0
run,EDMD hybrid,stress,stress_seed_130403,33,130403,50,0.05,1,128,0,0,128,0,0.0212965426496016,0.000955562569824844,0.0826226368616809,0,2.54415388256902,0.35179893452194,0
run,EDMD hybrid,stress,stress_seed_130403,33,130403,100,0.1,1,128,0,0,128,0,0.0212965426496016,0.000955562569824844,0.0826226368616809,0,3.8879567506659,0.641614313927731,0
run,EDMD hybrid,stress,stress_seed_130403,33,130403,250,0.25,1,128,0,0,128,0,0.0212965426496016,0.000955562569824844,0.0826226368616809,0,5.64302062715202,1.19936686068613,0
run,Linear hybrid,stress,stress_seed_130404,34,130404,1,0.001,1,128,0,0,128,0,0.0148569273166364,0.000905565224796635,0.078299620648236,0,0,0,0
run,Linear hybrid,stress,stress_seed_130404,34,130404,20,0.02,1,128,0,0,128,0,0.0148569273166364,0.000905565224796635,0.078299620648236,0,0,0,0
run,Linear hybrid,stress,stress_seed_130404,34,130404,50,0.05,1,128,0,0,128,0,0.0148569273166364,0.000905565224796635,0.078299620648236,0,0,0,0
run,Linear hybrid,stress,stress_seed_130404,34,130404,100,0.1,1,128,0,0,128,0,0.0148569273166364,0.000905565224796635,0.078299620648236,0,0,0,0
run,Linear hybrid,stress,stress_seed_130404,34,130404,250,0.25,1,128,0,0,128,0,0.0148569273166364,0.000905565224796635,0.078299620648236,0,0,0,0
run,EDMD hybrid,stress,stress_seed_130404,34,130404,1,0.001,1,128,0,0,128,0,0.020341404621211,0.000910361290985447,0.0787143121060182,0,0.10646907009938,0.0140608876737258,0
run,EDMD hybrid,stress,stress_seed_130404,34,130404,20,0.02,1,128,0,0,128,0,0.020341404621211,0.000910361290985447,0.0787143121060182,0,1.01163504690324,0.136903956403832,0
run,EDMD hybrid,stress,stress_seed_130404,34,130404,50,0.05,1,128,0,0,128,0,0.020341404621211,0.000910361290985447,0.0787143121060182,0,1.75003192311416,0.248565764867571,0
run,EDMD hybrid,stress,stress_seed_130404,34,130404,100,0.1,1,128,0,0,128,0,0.020341404621211,0.000910361290985447,0.0787143121060182,0,2.76384540772033,0.436435391351035,0
run,EDMD hybrid,stress,stress_seed_130404,34,130404,250,0.25,1,128,0,0,128,0,0.020341404621211,0.000910361290985447,0.0787143121060182,0,3.84496923179581,0.861498720821682,0
run,Linear hybrid,stress,stress_seed_130405,35,130405,1,0.001,1,128,0,0,128,0,0.0149323493458897,0.00112775340142377,0.0975111025669843,0,0,0,0
run,Linear hybrid,stress,stress_seed_130405,35,130405,20,0.02,1,128,0,0,128,0,0.0149323493458897,0.00112775340142377,0.0975111025669843,0,0,0,0
run,Linear hybrid,stress,stress_seed_130405,35,130405,50,0.05,1,128,0,0,128,0,0.0149323493458897,0.00112775340142377,0.0975111025669843,0,0,0,0
run,Linear hybrid,stress,stress_seed_130405,35,130405,100,0.1,1,128,0,0,128,0,0.0149323493458897,0.00112775340142377,0.0975111025669843,0,0,0,0
run,Linear hybrid,stress,stress_seed_130405,35,130405,250,0.25,1,128,0,0,128,0,0.0149323493458897,0.00112775340142377,0.0975111025669843,0,0,0,0
run,EDMD hybrid,stress,stress_seed_130405,35,130405,1,0.001,1,128,0,0,128,0,0.0212995898636465,0.00112673440538314,0.0974229951604294,0,0.172322201357969,0.0161852987688951,0
run,EDMD hybrid,stress,stress_seed_130405,35,130405,20,0.02,1,128,0,0,128,0,0.0212995898636465,0.00112673440538314,0.0974229951604294,0,2.00199851980472,0.193407998051425,0
run,EDMD hybrid,stress,stress_seed_130405,35,130405,50,0.05,1,128,0,0,128,0,0.0212995898636465,0.00112673440538314,0.0974229951604294,0,3.59908432461658,0.368932492766312,0
run,EDMD hybrid,stress,stress_seed_130405,35,130405,100,0.1,1,128,0,0,128,0,0.0212995898636465,0.00112673440538314,0.0974229951604294,0,5.77859282333639,0.677632742005854,0
run,EDMD hybrid,stress,stress_seed_130405,35,130405,250,0.25,1,128,0,0,128,0,0.0212995898636465,0.00112673440538314,0.0974229951604294,0,6.52411038506755,1.0278583370491,0
run,Linear hybrid,stress,stress_seed_130406,36,130406,1,0.001,1,128,0,0,128,0,0.0159318880427855,0.000876839642072663,0.0758158655651147,0,0,0,0
run,Linear hybrid,stress,stress_seed_130406,36,130406,20,0.02,1,128,0,0,128,0,0.0159318880427855,0.000876839642072663,0.0758158655651147,0,0,0,0
run,Linear hybrid,stress,stress_seed_130406,36,130406,50,0.05,1,128,0,0,128,0,0.0159318880427855,0.000876839642072663,0.0758158655651147,0,0,0,0
run,Linear hybrid,stress,stress_seed_130406,36,130406,100,0.1,1,128,0,0,128,0,0.0159318880427855,0.000876839642072663,0.0758158655651147,0,0,0,0
run,Linear hybrid,stress,stress_seed_130406,36,130406,250,0.25,1,128,0,0,128,0,0.0159318880427855,0.000876839642072663,0.0758158655651147,0,0,0,0
run,EDMD hybrid,stress,stress_seed_130406,36,130406,1,0.001,1,128,0,0,128,0,0.0225074612750317,0.000875456395935602,0.0756962633047481,0,0.0966705229628535,0.0158025249877768,0
run,EDMD hybrid,stress,stress_seed_130406,36,130406,20,0.02,1,128,0,0,128,0,0.0225074612750317,0.000875456395935602,0.0756962633047481,0,1.10473246142397,0.19120957332209,0
run,EDMD hybrid,stress,stress_seed_130406,36,130406,50,0.05,1,128,0,0,128,0,0.0225074612750317,0.000875456395935602,0.0756962633047481,0,1.99861408258532,0.377740371960153,0
run,EDMD hybrid,stress,stress_seed_130406,36,130406,100,0.1,1,128,0,0,128,0,0.0225074612750317,0.000875456395935602,0.0756962633047481,0,3.10667954931113,0.690515865378559,0
run,EDMD hybrid,stress,stress_seed_130406,36,130406,250,0.25,1,128,0,0,128,0,0.0225074612750317,0.000875456395935602,0.0756962633047481,0,3.85445597504836,1.23221196788923,0
run,Linear hybrid,stress,stress_seed_130407,37,130407,1,0.001,1,128,0,0,128,0,0.0119911983468775,0.000898402268714152,0.0776802762557828,0,0,0,0
run,Linear hybrid,stress,stress_seed_130407,37,130407,20,0.02,1,128,0,0,128,0,0.0119911983468775,0.000898402268714152,0.0776802762557828,0,0,0,0
run,Linear hybrid,stress,stress_seed_130407,37,130407,50,0.05,1,128,0,0,128,0,0.0119911983468775,0.000898402268714152,0.0776802762557828,0,0,0,0
run,Linear hybrid,stress,stress_seed_130407,37,130407,100,0.1,1,128,0,0,128,0,0.0119911983468775,0.000898402268714152,0.0776802762557828,0,0,0,0
run,Linear hybrid,stress,stress_seed_130407,37,130407,250,0.25,1,128,0,0,128,0,0.0119911983468775,0.000898402268714152,0.0776802762557828,0,0,0,0
run,EDMD hybrid,stress,stress_seed_130407,37,130407,1,0.001,1,128,0,0,128,0,0.0155893420919326,0.000888671758972742,0.0768389285531505,0,0.119594914328111,0.0108217157172218,0
run,EDMD hybrid,stress,stress_seed_130407,37,130407,20,0.02,1,128,0,0,128,0,0.0155893420919326,0.000888671758972742,0.0768389285531505,0,1.36513800183284,0.128819548846178,0
run,EDMD hybrid,stress,stress_seed_130407,37,130407,50,0.05,1,128,0,0,128,0,0.0155893420919326,0.000888671758972742,0.0768389285531505,0,2.51146629563021,0.254960854293657,0
run,EDMD hybrid,stress,stress_seed_130407,37,130407,100,0.1,1,128,0,0,128,0,0.0155893420919326,0.000888671758972742,0.0768389285531505,0,3.98329430682244,0.46371079191928,0
run,EDMD hybrid,stress,stress_seed_130407,37,130407,250,0.25,1,128,0,0,128,0,0.0155893420919326,0.000888671758972742,0.0768389285531505,0,5.19307542416901,0.930758299589281,0
run,Linear hybrid,stress,stress_seed_130408,38,130408,1,0.001,1,128,0,0,128,0,0.0122024972697599,0.00138473332281669,0.119730849757252,0,0,0,0
run,Linear hybrid,stress,stress_seed_130408,38,130408,20,0.02,1,128,0,0,128,0,0.0122024972697599,0.00138473332281669,0.119730849757252,0,0,0,0
run,Linear hybrid,stress,stress_seed_130408,38,130408,50,0.05,1,128,0,0,128,0,0.0122024972697599,0.00138473332281669,0.119730849757252,0,0,0,0
run,Linear hybrid,stress,stress_seed_130408,38,130408,100,0.1,1,128,0,0,128,0,0.0122024972697599,0.00138473332281669,0.119730849757252,0,0,0,0
run,Linear hybrid,stress,stress_seed_130408,38,130408,250,0.25,1,128,0,0,128,0,0.0122024972697599,0.00138473332281669,0.119730849757252,0,0,0,0
run,EDMD hybrid,stress,stress_seed_130408,38,130408,1,0.001,1,128,0,0,128,0,0.015182961985351,0.00138937756768041,0.120132413996988,0,0.275651776442729,0.0115020759761026,0
run,EDMD hybrid,stress,stress_seed_130408,38,130408,20,0.02,1,128,0,0,128,0,0.015182961985351,0.00138937756768041,0.120132413996988,0,2.57994451192086,0.111685612715151,0
run,EDMD hybrid,stress,stress_seed_130408,38,130408,50,0.05,1,128,0,0,128,0,0.015182961985351,0.00138937756768041,0.120132413996988,0,5.07905109940816,0.234519596544415,0
run,EDMD hybrid,stress,stress_seed_130408,38,130408,100,0.1,1,128,0,0,128,0,0.015182961985351,0.00138937756768041,0.120132413996988,0,8.29916184070261,0.438022943559723,0
run,EDMD hybrid,stress,stress_seed_130408,38,130408,250,0.25,1,128,0,0,128,0,0.015182961985351,0.00138937756768041,0.120132413996988,0,10.22207572789,0.920877853255829,0
run,Linear hybrid,stress,stress_seed_130409,39,130409,1,0.001,1,128,0,0,128,0,0.0128872645710286,0.00119606648494777,0.103417787561919,0,0,0,0
run,Linear hybrid,stress,stress_seed_130409,39,130409,20,0.02,1,128,0,0,128,0,0.0128872645710286,0.00119606648494777,0.103417787561919,0,0,0,0
run,Linear hybrid,stress,stress_seed_130409,39,130409,50,0.05,1,128,0,0,128,0,0.0128872645710286,0.00119606648494777,0.103417787561919,0,0,0,0
run,Linear hybrid,stress,stress_seed_130409,39,130409,100,0.1,1,128,0,0,128,0,0.0128872645710286,0.00119606648494777,0.103417787561919,0,0,0,0
run,Linear hybrid,stress,stress_seed_130409,39,130409,250,0.25,1,128,0,0,128,0,0.0128872645710286,0.00119606648494777,0.103417787561919,0,0,0,0
run,EDMD hybrid,stress,stress_seed_130409,39,130409,1,0.001,1,128,0,0,128,0,0.017015293990269,0.00119962396153988,0.103725384474874,0,0.18821008589237,0.0113804389299125,0
run,EDMD hybrid,stress,stress_seed_130409,39,130409,20,0.02,1,128,0,0,128,0,0.017015293990269,0.00119962396153988,0.103725384474874,0,2.3526615700952,0.148473263515376,0
run,EDMD hybrid,stress,stress_seed_130409,39,130409,50,0.05,1,128,0,0,128,0,0.017015293990269,0.00119962396153988,0.103725384474874,0,4.49767486805269,0.308503072626801,0
run,EDMD hybrid,stress,stress_seed_130409,39,130409,100,0.1,1,128,0,0,128,0,0.017015293990269,0.00119962396153988,0.103725384474874,0,6.69235779869696,0.545838812526163,0
run,EDMD hybrid,stress,stress_seed_130409,39,130409,250,0.25,1,128,0,0,128,0,0.017015293990269,0.00119962396153988,0.103725384474874,0,7.50962873333758,1.07380744754869,0
run,Linear hybrid,stress,stress_seed_130410,40,130410,1,0.001,1,128,0,0,128,0,0.013516915422468,0.00120374785909743,0.104081956928747,0,0,0,0
run,Linear hybrid,stress,stress_seed_130410,40,130410,20,0.02,1,128,0,0,128,0,0.013516915422468,0.00120374785909743,0.104081956928747,0,0,0,0
run,Linear hybrid,stress,stress_seed_130410,40,130410,50,0.05,1,128,0,0,128,0,0.013516915422468,0.00120374785909743,0.104081956928747,0,0,0,0
run,Linear hybrid,stress,stress_seed_130410,40,130410,100,0.1,1,128,0,0,128,0,0.013516915422468,0.00120374785909743,0.104081956928747,0,0,0,0
run,Linear hybrid,stress,stress_seed_130410,40,130410,250,0.25,1,128,0,0,128,0,0.013516915422468,0.00120374785909743,0.104081956928747,0,0,0,0
run,EDMD hybrid,stress,stress_seed_130410,40,130410,1,0.001,1,128,0,0,128,0,0.0141848431073403,0.00119945540325879,0.103710810097341,0,0.15220944472877,0.00944839896214165,0
run,EDMD hybrid,stress,stress_seed_130410,40,130410,20,0.02,1,128,0,0,128,0,0.0141848431073403,0.00119945540325879,0.103710810097341,0,1.36357224854158,0.0882692537734306,0
run,EDMD hybrid,stress,stress_seed_130410,40,130410,50,0.05,1,128,0,0,128,0,0.0141848431073403,0.00119945540325879,0.103710810097341,0,2.73178944837209,0.190319552196335,0
run,EDMD hybrid,stress,stress_seed_130410,40,130410,100,0.1,1,128,0,0,128,0,0.0141848431073403,0.00119945540325879,0.103710810097341,0,4.03456060484303,0.325903407407354,0
run,EDMD hybrid,stress,stress_seed_130410,40,130410,250,0.25,1,128,0,0,128,0,0.0141848431073403,0.00119945540325879,0.103710810097341,0,6.15075137649905,0.795541631012479,0
trajectory_equal_weight,Linear hybrid,nominal,,0,NaN,1,0.001,10,1280,0,0,1280,0,0.0399278850916499,0.000521686103458051,0.0451075448567441,0,0,0,0
trajectory_equal_weight,Linear hybrid,nominal,,0,NaN,20,0.02,10,1280,0,0,1280,0,0.0399278850916499,0.000521686103458051,0.0451075448567441,0,0,0,0
trajectory_equal_weight,Linear hybrid,nominal,,0,NaN,50,0.05,10,1280,0,0,1280,0,0.0399278850916499,0.000521686103458051,0.0451075448567441,0,0,0,0
trajectory_equal_weight,Linear hybrid,nominal,,0,NaN,100,0.1,10,1280,0,0,1280,0,0.0399278850916499,0.000521686103458051,0.0451075448567441,0,0,0,0
trajectory_equal_weight,Linear hybrid,nominal,,0,NaN,250,0.25,10,1280,0,0,1280,0,0.0399278850916499,0.000521686103458051,0.0451075448567441,0,0,0,0
trajectory_equal_weight,Linear hybrid,varied,,0,NaN,1,0.001,10,1280,0,0,1280,0,0.0283613733879991,0.000542927559714263,0.046944185577186,0,0,0,0
trajectory_equal_weight,Linear hybrid,varied,,0,NaN,20,0.02,10,1280,0,0,1280,0,0.0283613733879991,0.000542927559714263,0.046944185577186,0,0,0,0
trajectory_equal_weight,Linear hybrid,varied,,0,NaN,50,0.05,10,1280,0,0,1280,0,0.0283613733879991,0.000542927559714263,0.046944185577186,0,0,0,0
trajectory_equal_weight,Linear hybrid,varied,,0,NaN,100,0.1,10,1280,0,0,1280,0,0.0283613733879991,0.000542927559714263,0.046944185577186,0,0,0,0
trajectory_equal_weight,Linear hybrid,varied,,0,NaN,250,0.25,10,1280,0,0,1280,0,0.0283613733879991,0.000542927559714263,0.046944185577186,0,0,0,0
trajectory_equal_weight,Linear hybrid,nonlinear,,0,NaN,1,0.001,10,1280,0,0,1280,0,0.0189349841502984,0.000607120445082105,0.0524946179866752,0,0,0,0
trajectory_equal_weight,Linear hybrid,nonlinear,,0,NaN,20,0.02,10,1280,0,0,1280,0,0.0189349841502984,0.000607120445082105,0.0524946179866752,0,0,0,0
trajectory_equal_weight,Linear hybrid,nonlinear,,0,NaN,50,0.05,10,1280,0,0,1280,0,0.0189349841502984,0.000607120445082105,0.0524946179866752,0,0,0,0
trajectory_equal_weight,Linear hybrid,nonlinear,,0,NaN,100,0.1,10,1280,0,0,1280,0,0.0189349841502984,0.000607120445082105,0.0524946179866752,0,0,0,0
trajectory_equal_weight,Linear hybrid,nonlinear,,0,NaN,250,0.25,10,1280,0,0,1280,0,0.0189349841502984,0.000607120445082105,0.0524946179866752,0,0,0,0
trajectory_equal_weight,Linear hybrid,stress,,0,NaN,1,0.001,10,1280,0,0,1280,0,0.0139063356499881,0.0010700915660696,0.0925253768451003,0,0,0,0
trajectory_equal_weight,Linear hybrid,stress,,0,NaN,20,0.02,10,1280,0,0,1280,0,0.0139063356499881,0.0010700915660696,0.0925253768451003,0,0,0,0
trajectory_equal_weight,Linear hybrid,stress,,0,NaN,50,0.05,10,1280,0,0,1280,0,0.0139063356499881,0.0010700915660696,0.0925253768451003,0,0,0,0
trajectory_equal_weight,Linear hybrid,stress,,0,NaN,100,0.1,10,1280,0,0,1280,0,0.0139063356499881,0.0010700915660696,0.0925253768451003,0,0,0,0
trajectory_equal_weight,Linear hybrid,stress,,0,NaN,250,0.25,10,1280,0,0,1280,0,0.0139063356499881,0.0010700915660696,0.0925253768451003,0,0,0,0
trajectory_equal_weight,EDMD hybrid,nominal,,0,NaN,1,0.001,10,1280,0,0,1280,0,0.0506559027976214,0.00052164434710662,0.0451039343973457,0,0.0208164874640982,0.0458996852683797,0
trajectory_equal_weight,EDMD hybrid,nominal,,0,NaN,20,0.02,10,1280,0,0,1280,0,0.0506559027976214,0.00052164434710662,0.0451039343973457,0,0.132826297838574,0.282933234043692,0
trajectory_equal_weight,EDMD hybrid,nominal,,0,NaN,50,0.05,10,1280,0,0,1280,0,0.0506559027976214,0.00052164434710662,0.0451039343973457,0,0.256682884837383,0.523307169381892,0
trajectory_equal_weight,EDMD hybrid,nominal,,0,NaN,100,0.1,10,1280,0,0,1280,0,0.0506559027976214,0.00052164434710662,0.0451039343973457,0,0.434362245820359,0.82452657789217,0
trajectory_equal_weight,EDMD hybrid,nominal,,0,NaN,250,0.25,10,1280,0,0,1280,0,0.0506559027976214,0.00052164434710662,0.0451039343973457,0,0.71602905763375,1.238117733478,0
trajectory_equal_weight,EDMD hybrid,varied,,0,NaN,1,0.001,10,1280,0,0,1280,0,0.0419601333067694,0.00054310616563316,0.0469596287228724,0,0.0218674208861216,0.0291165976243023,0
trajectory_equal_weight,EDMD hybrid,varied,,0,NaN,20,0.02,10,1280,0,0,1280,0,0.0419601333067694,0.00054310616563316,0.0469596287228724,0,0.164194765150693,0.22053178211583,0
trajectory_equal_weight,EDMD hybrid,varied,,0,NaN,50,0.05,10,1280,0,0,1280,0,0.0419601333067694,0.00054310616563316,0.0469596287228724,0,0.335637579039629,0.464552368646194,0
trajectory_equal_weight,EDMD hybrid,varied,,0,NaN,100,0.1,10,1280,0,0,1280,0,0.0419601333067694,0.00054310616563316,0.0469596287228724,0,0.580772653983265,0.825490437735795,0
trajectory_equal_weight,EDMD hybrid,varied,,0,NaN,250,0.25,10,1280,0,0,1280,0,0.0419601333067694,0.00054310616563316,0.0469596287228724,0,0.809856286908222,1.22147572333971,0
trajectory_equal_weight,EDMD hybrid,nonlinear,,0,NaN,1,0.001,10,1280,0,0,1280,0,0.0273356824169925,0.000607329611930681,0.0525127035805642,0,0.0334811337732041,0.0163644813455744,0
trajectory_equal_weight,EDMD hybrid,nonlinear,,0,NaN,20,0.02,10,1280,0,0,1280,0,0.0273356824169925,0.000607329611930681,0.0525127035805642,0,0.294921279934246,0.143858217182184,0
trajectory_equal_weight,EDMD hybrid,nonlinear,,0,NaN,50,0.05,10,1280,0,0,1280,0,0.0273356824169925,0.000607329611930681,0.0525127035805642,0,0.56544191637842,0.279892932446502,0
trajectory_equal_weight,EDMD hybrid,nonlinear,,0,NaN,100,0.1,10,1280,0,0,1280,0,0.0273356824169925,0.000607329611930681,0.0525127035805642,0,0.933486136657497,0.488370884604747,0
trajectory_equal_weight,EDMD hybrid,nonlinear,,0,NaN,250,0.25,10,1280,0,0,1280,0,0.0273356824169925,0.000607329611930681,0.0525127035805642,0,1.41040719668006,0.920510598813764,0
trajectory_equal_weight,EDMD hybrid,stress,,0,NaN,1,0.001,10,1280,0,0,1280,0,0.0189548976030174,0.00107127358922627,0.0926275803774695,0,0.162497856661632,0.0136645239989428,0
trajectory_equal_weight,EDMD hybrid,stress,,0,NaN,20,0.02,10,1280,0,0,1280,0,0.0189548976030174,0.00107127358922627,0.0926275803774695,0,1.67881118247526,0.149797934618748,0
trajectory_equal_weight,EDMD hybrid,stress,,0,NaN,50,0.05,10,1280,0,0,1280,0,0.0189548976030174,0.00107127358922627,0.0926275803774695,0,3.0995177868337,0.294363144472341,0
trajectory_equal_weight,EDMD hybrid,stress,,0,NaN,100,0.1,10,1280,0,0,1280,0,0.0189548976030174,0.00107127358922627,0.0926275803774695,0,4.78764008303852,0.529926367940441,0
trajectory_equal_weight,EDMD hybrid,stress,,0,NaN,250,0.25,10,1280,0,0,1280,0,0.0189548976030174,0.00107127358922627,0.0926275803774695,0,6.10870496098215,1.02189595596779,0
