modelName,regime,eventGroup,runName,runIndex,seed,horizonSamples,horizonSeconds,forecastCount,nonfiniteForecastCount,learnedCandidateNonfiniteCount,unknownReversalForecastCount,startupTargetCount,truthBias,truthStd,truthRMSE,truthP95AbsoluteError,truthMaxAbsoluteError,measurementBias,measurementStd,measurementRMSE,measurementP95AbsoluteError,measurementMaxAbsoluteError,posteriorTruthRMSE
Nominal physics,nominal,nearReversal,nominal_seed_130101,1,130101,1,0.001,40,0,0,0,0,-2.81487325492893e-05,0.000142446491605481,0.00014520108165865,0.000304316606255683,0.000373688346611889,-6.69345100983772e-05,0.000465635208414868,0.000470421487559473,0.000798908328198233,0.00102345138364462,0.00014520108165865
Nominal physics,nominal,nearReversal,nominal_seed_130102,2,130102,1,0.001,45,0,0,0,0,-4.9276214763132e-05,0.000163439918101709,0.000170706626029793,0.000359595782677191,0.000546163863918925,-3.92813718645633e-05,0.000554875115053452,0.000556263803856717,0.000843713064153651,0.00120022853311341,0.000170706626029793
Nominal physics,nominal,nearReversal,nominal_seed_130103,3,130103,1,0.001,35,0,0,0,0,-8.46221635662909e-06,0.000113624545302809,0.00011393922239921,0.000214123663213744,0.000281112513274007,-5.24417724283673e-05,0.000482587537323924,0.000485428543326202,0.000829231457421864,0.000976536429661889,0.00011393922239921
Nominal physics,nominal,nearReversal,nominal_seed_130104,4,130104,1,0.001,40,0,0,0,0,5.51690595620644e-06,0.000133913323343583,0.000134026916775149,0.000239093989076844,0.000342141775998256,-3.07190783623207e-05,0.000474910957164402,0.000475903434543436,0.000810734968497789,0.000947630823473489,0.000134026916775149
Nominal physics,nominal,nearReversal,nominal_seed_130105,5,130105,1,0.001,36,0,0,0,0,-5.95009129104597e-05,0.000147978093430826,0.000159492553972279,0.00038320414761589,0.000474011609175817,-5.47756720253095e-05,0.000471332979445444,0.000474505165154968,0.000930662731383758,0.000980793772988209,0.000159492553972279
Nominal physics,nominal,nearReversal,nominal_seed_130106,6,130106,1,0.001,40,0,0,0,0,2.17842170378105e-05,0.00013034392865988,0.00013215177581267,0.000285486843550363,0.000413734132218346,-6.1690969043173e-05,0.000466650924475072,0.000470711016415512,0.000768216759276297,0.000854511245351075,0.00013215177581267
Nominal physics,nominal,nearReversal,nominal_seed_130107,7,130107,1,0.001,40,0,0,0,0,-6.32055156824696e-06,0.000105980425791868,0.000106168733736221,0.000212577462096186,0.000345834710518911,-7.56044391279952e-07,0.000452121953616527,0.000452122585749868,0.000768059282355793,0.000899866750651176,0.000106168733736221
Nominal physics,nominal,nearReversal,nominal_seed_130108,8,130108,1,0.001,36,0,0,0,0,2.32653649913169e-05,0.000121687366188121,0.000123891453692259,0.000259075754401678,0.000335176533986754,4.97938416109256e-06,0.00051778373050392,0.000517807672636452,0.000890077259772831,0.0011380685684841,0.000123891453692259
Nominal physics,nominal,nearReversal,nominal_seed_130109,9,130109,1,0.001,26,0,0,0,0,3.19395217919302e-06,0.000134000378737466,0.000134038437891178,0.000267886818472562,0.000360343035523042,-4.12586287866432e-05,0.000351312311759938,0.000353726751664991,0.000521280154010872,0.000633698042345254,0.000134038437891178
Nominal physics,nominal,nearReversal,nominal_seed_130110,10,130110,1,0.001,41,0,0,0,0,-2.37841429277796e-06,0.000141920561601426,0.000141940489853361,0.000319483743874693,0.000468471544466442,2.2449118117911e-05,0.000400064671015268,0.000400694027780334,0.00073480542242893,0.000840401845224353,0.000141940489853361
Nominal physics,nominal,awayFromReversal,nominal_seed_130101,1,130101,1,0.001,88,0,0,0,0,-9.1796470170165e-06,0.000119437981024388,0.000119790221765131,0.000182904317736932,0.000680173461888756,-2.88263469132159e-05,0.00049758209557614,0.000498416392300959,0.00085938382949563,0.000987343496599513,0.000119790221765131
