Fixture,Mechanism,Step_s,Duration_s,NetTravel_deg,AbsoluteTravel_deg,CaptureTime_s,TailHeld,TailDrift_deg,FinalVelocity_rad_s,PeakCurrent_A,LoadWork_J,CopperLoss_J,ResistorLoss_J,ViscousLoss_J,BrakeLoss_J,NumericalLoss_J,NumericalLossFraction,MaxEnergyResidual_J,MaxCapacityExcess_Nm
above_capacity,mechanical,0.0001,0.6,-1.81727401843492,1.81727401843492,NaN,0,0.316357064566932,-0.0552147239232308,0.00368098159486327,0.000961037675488917,9.09791706614745e-06,0,1.71246074550334e-07,0.000951522450979127,4.74406872688383e-10,4.93640244069551e-07,3.68628738645072e-18,0
above_capacity,mechanical,5e-05,0.6,-1.81727401843463,1.81727401843463,NaN,0,0.316357064571264,-0.0552147239232975,0.00368098159486814,0.000961037675488767,9.09815018597379e-06,0,1.71249916545241e-07,0.000951522450978977,2.37445048371273e-10,2.47071529480374e-07,2.38524477946811e-18,0
above_capacity,mechanical,2.5e-05,0.6,-1.81727401843477,1.81727401843477,NaN,0,0.316357064573458,-0.0552147239233391,0.00368098159487113,0.000961037675488837,9.09826692411133e-06,0,1.71251840370266e-07,0.000951522450979052,1.18783087205548e-10,1.23598783101951e-07,6.28837260041593e-18,0
overload_recapture,terminal_short,0.0001,1,-180.276082923551,180.276082923551,NaN,0,8.43625008326844,-1.47239348595682,0.478524464637404,0.0874046695970064,0.0856133086035031,0,0.00160625265286848,0,1.0468520652836e-05,0.000119770725077995,1.06858966120171e-15,0
overload_recapture,terminal_short,5e-05,1,-180.276082942462,180.276082942462,NaN,0,8.43624937663735,-1.4723934729453,0.478524500876522,0.0874046693083834,0.0856184524721035,0,0.00160633742719816,0,5.23959220357639e-06,5.99463649372087e-05,2.31759056390501e-15,0
overload_recapture,terminal_short,2.5e-05,1,-180.276082951847,180.276082951847,NaN,0,8.4362490256693,-1.47239346650206,0.478524518874377,0.0874046691650499,0.0856210283403372,0,0.00160637987677837,0,2.62113260158525e-06,2.99884734605614e-05,6.98052726733067e-15,0
overload_recapture,resistor,0.0001,1,-349.436596295384,349.436596295384,NaN,0,16.6704650065387,-2.89766539691987,0.468516885642516,0.161452535775859,0.0774898486451197,0.0774898486451197,0.0058128964574921,0,1.85444345014135e-05,0.000114859976725037,3.94129173741931e-15,0
overload_recapture,resistor,5e-05,1,-349.436661576565,349.436661576565,NaN,0,16.6702101496414,-2.89764397724461,0.468520489294263,0.161452415133108,0.0774942673176394,0.0774942673176394,0.00581321568896231,0,9.27670110118325e-06,5.74578032390234e-05,1.82354131794682e-14,0
overload_recapture,resistor,2.5e-05,1,-349.436694161932,349.436694161932,NaN,0,16.6700828309843,-2.89763328555015,0.468522289229709,0.161452354872193,0.0774964783021015,0.0774964783021015,0.00581337542217049,0,4.63947295631379e-06,2.87358642739305e-05,6.49480469405717e-15,0
overload_recapture,mechanical,0.0001,1,-26.4450073176066,26.4450073176066,0.609,1,0,-0,0.110428535450633,0.0177847174758596,0.00386270930508474,0,7.25558828706947e-05,0.0138465734521869,2.87883571743146e-06,0.000161871321337497,1.94289029309402e-16,0
overload_recapture,mechanical,5e-05,1,-26.4470293079671,26.4470293079671,0.60895,1,0,-0,0.110428545971612,0.0177849996850003,0.00386336029035074,0,7.25655731525426e-05,0.0138476321638639,1.44165763267637e-06,8.10603125223694e-05,4.33680868994202e-16,0
overload_recapture,mechanical,2.5e-05,1,-26.4480420609757,26.4480420609757,0.608925,1,0,-0,0.110428551196783,0.0177851410353964,0.00386368676958503,0,7.25704323041034e-05,0.0138481624400992,7.21393408288034e-07,4.05615792898297e-05,2.98372437868011e-16,0
current_breakaway,terminal_short,0.0001,0.6,-47.4061169423427,47.6709947141929,NaN,0,8.43618838517139,-1.47239263790773,0.6,0.00661914260983478,0.00676311558986054,0,0.000119467153448897,0,1.19202489568184e-05,0.00168623687690705,1.34441069388203e-16,0
current_breakaway,terminal_short,5e-05,0.6,-47.4061169423346,47.6727340220376,NaN,0,8.43618838534974,-1.47239263791058,0.6,0.00661914260983366,0.00676899986148703,0,0.00011947304485949,0,6.03008591746021e-06,0.000853015174580288,3.54750950837257e-16,0
current_breakaway,terminal_short,2.5e-05,0.6,-47.4061169423332,47.6736058483195,NaN,0,8.43618838543827,-1.47239263791203,0.6,0.00661914260983337,0.0067719941664908,0,0.000119475999978899,0,3.03282579366154e-06,0.000429023144821381,3.41740524767431e-16,0
current_breakaway,resistor,0.0001,0.6,-89.5533711426447,89.627480068813,NaN,0,16.566756165665,-2.89152492840586,0.6,0.012504009461597,0.00593186117701755,0.00593186117701755,0.000429889395404534,0,2.171660401456e-05,0.00167643879518077,1.12757025938492e-16,0
current_breakaway,resistor,5e-05,0.6,-89.5533704777647,89.6283909826393,NaN,0,16.5667591268099,-2.89152514655585,0.6,0.0125040093687622,0.00593715963831946,0.00593715963831946,0.000429902412460295,0,1.11064751125664e-05,0.000857377418558068,2.62290189567693e-15,0
current_breakaway,resistor,2.5e-05,0.6,-89.5533701463488,89.6288473746521,NaN,0,16.5667606041015,-2.89152525530138,0.6,0.0125040093224878,0.00593990084718239,0.00593990084718239,0.000429908927927814,0,5.61744758900248e-06,0.00043364547987863,1.42594269725294e-15,0
current_breakaway,mechanical,0.0001,0.6,0.000450958531929942,0.000450958531929942,0.001,1,0,-0,0.6,-6.29656893770997e-08,0.00043914026149701,0,8.08373709675525e-12,2.36121335164124e-07,1.05606433947105e-05,0.0234648131479434,1.35525271560688e-18,0
current_breakaway,mechanical,5e-05,0.6,0.000523404417660558,0.000523404417660558,0.001,1,0,-0,0.6,-7.30810432612823e-08,0.00044430872829374,0,1.0337084587145e-11,2.74053912229809e-07,5.3441264136842e-06,0.0118739081246464,3.79470760369927e-19,0
current_breakaway,mechanical,2.5e-05,0.6,0.000561870118024442,0.000561870118024442,0.001,1,0,-0,0.6,-7.84518682247652e-08,0.000446939011082917,0,1.16452506404268e-11,2.94194505842869e-07,2.68833089776508e-06,0.00597302733913636,1.46367293285543e-18,0
delayed_engagement,terminal_short,0.0001,0.6,-35.806357900473,52.8182855342426,NaN,0,8.43618835232155,-1.47239263745621,0.441919451226967,0.00499951070808591,0.0094205147956664,0,0.00018388793991326,0,2.04683550456343e-05,0.00208871194239781,2.56739074444567e-16,0
delayed_engagement,terminal_short,5e-05,0.6,-35.8063579004508,52.8264572130404,NaN,0,8.4361883531264,-1.47239263746941,0.443234897578797,0.00499951070808283,0.00943055572905668,0,0.00018401374553489,0,1.03016160267853e-05,0.00105123779478992,4.5102810375397e-16,0
delayed_engagement,terminal_short,2.5e-05,0.6,-35.8063579004413,52.8305480450375,NaN,0,8.43618835352423,-1.47239263747597,0.443894976519587,0.00499951070808145,0.00943562640659966,0,0.000184076743088858,0,5.16794092716118e-06,0.000527367241192898,1.85615411929518e-16,0
delayed_engagement,resistor,0.0001,0.6,-65.73795932217,91.7958804483399,NaN,0,16.5650728336909,-2.89142526046147,0.244483702934461,0.00917875066971175,0.00642095847258693,0.00642095847258693,0.000485926501203902,0,1.22701598076565e-05,0.000877772277192314,8.10983225019157e-17,0
delayed_engagement,resistor,5e-05,0.6,-65.7379570542248,91.8069737017603,NaN,0,16.5650829345427,-2.89142600460052,0.2450621797778,0.00917875035304682,0.00642392313415209,0.00642392313415209,0.000486078581440285,0,6.18811093406885e-06,0.000442679837451999,2.47371567674293e-15,0
delayed_engagement,resistor,2.5e-05,0.6,-65.7379559236981,91.81252337901,NaN,0,16.565087973767,-2.89142637554449,0.245354071547454,0.00917875019519551,0.00642542510058231,0.00642542510058231,0.000486154675582076,0,3.10776215922373e-06,0.000222320458970063,1.38083988687754e-15,0
delayed_engagement,mechanical,0.0001,0.6,8.43337310338157,8.57855453038796,0.0607,1,0,-0,0.441919451226967,-0.00117752102162513,0.00352007234967883,0,7.27872950661943e-05,9.38963248894402e-06,2.02297011410535e-05,0.00338429611002081,1.49619899803e-16,0
delayed_engagement,mechanical,5e-05,0.6,8.43516223950447,8.58493707308488,0.06075,1,0,-0,0.443234897578797,-0.00117777083215401,0.00352942947916676,0,7.29008054181023e-05,9.71492589830225e-06,1.01839573626792e-05,0.0017036379695087,1.48318857196017e-16,0
delayed_engagement,mechanical,2.5e-05,0.6,8.43604764546445,8.58814249913224,0.06075,1,0,-0,0.443894976519587,-0.00117789445814776,0.00353415872589011,0,7.2957661969738e-05,9.8796247450083e-06,5.10952924746332e-06,0.000854737279695382,8.67361737988404e-17,0
instant_capacity,terminal_short,0.0001,0.6,-35.806357900473,52.8182855342426,NaN,0,8.43618835232155,-1.47239263745621,0.441919451226967,0.00499951070808591,0.0094205147956664,0,0.00018388793991326,0,2.04683550456343e-05,0.00208871194239781,2.56739074444567e-16,0
instant_capacity,terminal_short,5e-05,0.6,-35.8063579004508,52.8264572130404,NaN,0,8.4361883531264,-1.47239263746941,0.443234897578797,0.00499951070808283,0.00943055572905668,0,0.00018401374553489,0,1.03016160267853e-05,0.00105123779478992,4.5102810375397e-16,0
instant_capacity,terminal_short,2.5e-05,0.6,-35.8063579004413,52.8305480450375,NaN,0,8.43618835352423,-1.47239263747597,0.443894976519587,0.00499951070808145,0.00943562640659966,0,0.000184076743088858,0,5.16794092716118e-06,0.000527367241192898,1.85615411929518e-16,0
instant_capacity,resistor,0.0001,0.6,-65.73795932217,91.7958804483399,NaN,0,16.5650728336909,-2.89142526046147,0.244483702934461,0.00917875066971175,0.00642095847258693,0.00642095847258693,0.000485926501203902,0,1.22701598076565e-05,0.000877772277192314,8.10983225019157e-17,0
instant_capacity,resistor,5e-05,0.6,-65.7379570542248,91.8069737017603,NaN,0,16.5650829345427,-2.89142600460052,0.2450621797778,0.00917875035304682,0.00642392313415209,0.00642392313415209,0.000486078581440285,0,6.18811093406885e-06,0.000442679837451999,2.47371567674293e-15,0
instant_capacity,resistor,2.5e-05,0.6,-65.7379559236981,91.81252337901,NaN,0,16.565087973767,-2.89142637554449,0.245354071547454,0.00917875019519551,0.00642542510058231,0.00642542510058231,0.000486154675582076,0,3.10776215922373e-06,0.000222320458970063,1.38083988687754e-15,0
instant_capacity,mechanical,0.0001,0.6,4.40983952530742,4.40983952530742,0.0208,1,0,-0,0.399181710175072,-0.000615729753609588,0.00180289863065542,0,4.04948296203387e-05,0.00230898657603595,3.18902100788034e-05,0.00588844191450812,1.01481323344643e-16,0
instant_capacity,mechanical,5e-05,0.6,4.41799202669235,4.41799202669235,0.02075,1,0,-0,0.40092632832064,-0.00061686805754111,0.00181321225875381,0,4.06371221128784e-05,0.00231325521577916,1.6027345812927e-05,0.00295878460443844,1.14491749414469e-16,0
instant_capacity,mechanical,2.5e-05,0.6,4.42207434085536,4.42207434085536,0.02075,1,0,-0,0.401806543824157,-0.000617438056127072,0.00181842605856102,0,4.07084226312677e-05,0.00231539271047651,8.03475220406608e-06,0.00148312765569675,8.23993651088983e-17,0
release_under_load,terminal_short,0.0001,0.7,-56.8968288860422,56.8968288860422,NaN,0,8.43618839444464,-1.4723926380352,0.0981595092023366,0.00794429598404206,0.00762586462329307,0,0.000143454387151738,0,3.37355998356183e-07,4.24651849621212e-05,1.82145964977565e-16,0
release_under_load,terminal_short,5e-05,0.7,-56.8968288860381,56.8968288860381,NaN,0,8.43618839444684,-1.47239263803513,0.098159509202332,0.00794429598404146,0.00762603039739272,0,0.000143457119237021,0,1.6884981217513e-07,2.1254219696033e-05,4.8919202022546e-16,0
release_under_load,terminal_short,2.5e-05,0.7,-56.8968288860389,56.8968288860389,NaN,0,8.4361883944487,-1.47239263803515,0.0981595092023336,0.0079442959840416,0.00762611341117852,0,0.000143458487290353,0,8.44679731239443e-08,1.06325309748809e-05,5.42101086242752e-16,0
release_under_load,resistor,0.0001,0.7,-107.156182569367,107.156182569367,NaN,0,16.5673590143799,-2.89156062231125,0.0963853503200992,0.0149618255976289,0.00690199974576555,0.00690199974576555,0.000518530078336599,0,5.99145628130403e-07,4.00449546895771e-05,7.63278329429795e-17,0
release_under_load,resistor,5e-05,0.7,-107.156182463507,107.156182463507,NaN,0,16.5673595022477,-2.89156065703758,0.0963853515007649,0.0149618255828481,0.00690214422416226,0.00690214422416226,0.000518540521409522,0,2.997156312648e-07,2.0032022803981e-05,3.29597460435593e-15,0
release_under_load,resistor,2.5e-05,0.7,-107.156182410794,107.156182410794,NaN,0,16.5673597454824,-2.89156067433744,0.0963853520889451,0.0149618255754878,0.00690221651508321,0.00690221651508321,0.000518545746628591,0,1.49893566677678e-07,1.00184008910818e-05,1.40686073901719e-15,0
release_under_load,mechanical,0.0001,0.7,-30.1302273458862,30.1302273458862,NaN,0,8.43615692424965,-1.47239220547291,0.0981594777859664,0.00420697337248115,0.00395683897099198,0,7.46596960663434e-05,5.17549667911639e-07,3.17641400681731e-07,7.55035443674309e-05,8.5868812060852e-17,0
release_under_load,mechanical,5e-05,0.7,-30.1281051086189,30.1281051086189,NaN,0,8.43615723299393,-1.47239221140214,0.0981594782165987,0.00420667705225857,0.00395671310582106,0,7.46569662748782e-05,5.08487530104472e-07,1.58976862765559e-07,3.77915539487881e-05,2.45463371850718e-16,0
release_under_load,mechanical,2.5e-05,0.7,-30.1270472854077,30.1270472854077,NaN,0,8.43615738658715,-1.47239221434275,0.0981594784301711,0.00420652935227506,0.00395665073599571,0,7.46556115516248e-05,5.03960580749188e-07,7.95276753739236e-08,1.89057697483822e-05,2.2291196666302e-16,0
failed_engagement,terminal_short,0.0001,0.6,-48.4606404915976,48.4606404915976,NaN,0,8.43618838845135,-1.47239263795282,0.0981595091963536,0.00676638187362932,0.0064696299137048,0,0.000121774986346903,0,3.37355998356183e-07,4.98576646510246e-05,1.43982048506075e-16,0
failed_engagement,terminal_short,5e-05,0.6,-48.4606404915912,48.4606404915912,NaN,0,8.43618838856737,-1.47239263795463,0.0981595091964855,0.00676638187362841,0.00646979568780383,0,0.000121777718432175,0,1.6884981217513e-07,2.49542244775176e-05,3.86843335142828e-16,0
failed_engagement,terminal_short,2.5e-05,0.6,-48.4606404915902,48.4606404915902,NaN,0,8.43618838862487,-1.47239263795557,0.0981595091965541,0.00676638187362827,0.00646987870158919,0,0.000121779086485502,0,8.44679731239443e-08,1.24834770932979e-05,3.85108611666851e-16,0
failed_engagement,resistor,0.0001,0.6,-90.5888235549873,90.5888235549873,NaN,0,16.5668308807611,-2.89152935219163,0.0963842871631332,0.0126485858923417,0.00578719209899476,0.00578719209899476,0.000434919485615252,0,5.99145628034872e-07,4.73685859537575e-05,7.63278329429795e-17,0
failed_engagement,resistor,5e-05,0.6,-90.5888229612589,90.5888229612589,NaN,0,16.5668335250078,-2.89152954699547,0.0963842937862957,0.0126485858094417,0.00578733651042344,0.00578733651042344,0.000434929923763929,0,2.99715631217512e-07,2.36955842916277e-05,2.76341449723105e-15,0
failed_engagement,resistor,2.5e-05,0.6,-90.5888226653116,90.5888226653116,NaN,0,16.5668348442024,-2.89152964410324,0.0963842970878753,0.0126485857681195,0.00578740876795639,0.00578740876795639,0.000434935146527935,0,1.49893566654153e-07,1.1850618670109e-05,1.17614251671228e-15,0
failed_engagement,mechanical,0.0001,0.6,-48.4606404915976,48.4606404915976,NaN,0,8.43618838845135,-1.47239263795282,0.0981595091963536,0.00676638187362932,0.0064696299137048,0,0.000121774986346903,0,3.37355998356183e-07,4.98576646510246e-05,1.43982048506075e-16,0
failed_engagement,mechanical,5e-05,0.6,-48.4606404915912,48.4606404915912,NaN,0,8.43618838856737,-1.47239263795463,0.0981595091964855,0.00676638187362841,0.00646979568780383,0,0.000121777718432175,0,1.6884981217513e-07,2.49542244775176e-05,3.86843335142828e-16,0
failed_engagement,mechanical,2.5e-05,0.6,-48.4606404915902,48.4606404915902,NaN,0,8.43618838862487,-1.47239263795557,0.0981595091965541,0.00676638187362827,0.00646987870158919,0,0.000121779086485502,0,8.44679731239443e-08,1.24834770932979e-05,3.85108611666851e-16,0
failed_release,terminal_short,0.0001,0.6,-48.4606404915976,48.4606404915976,NaN,0,8.43618838845135,-1.47239263795282,0.0981595091963536,0.00676638187362932,0.0064696299137048,0,0.000121774986346903,0,3.37355998356183e-07,4.98576646510246e-05,1.43982048506075e-16,0
failed_release,terminal_short,5e-05,0.6,-48.4606404915912,48.4606404915912,NaN,0,8.43618838856737,-1.47239263795463,0.0981595091964855,0.00676638187362841,0.00646979568780383,0,0.000121777718432175,0,1.6884981217513e-07,2.49542244775176e-05,3.86843335142828e-16,0
failed_release,terminal_short,2.5e-05,0.6,-48.4606404915902,48.4606404915902,NaN,0,8.43618838862487,-1.47239263795557,0.0981595091965541,0.00676638187362827,0.00646987870158919,0,0.000121779086485502,0,8.44679731239443e-08,1.24834770932979e-05,3.85108611666851e-16,0
failed_release,resistor,0.0001,0.6,-90.5888235549873,90.5888235549873,NaN,0,16.5668308807611,-2.89152935219163,0.0963842871631332,0.0126485858923417,0.00578719209899476,0.00578719209899476,0.000434919485615252,0,5.99145628034872e-07,4.73685859537575e-05,7.63278329429795e-17,0
failed_release,resistor,5e-05,0.6,-90.5888229612589,90.5888229612589,NaN,0,16.5668335250078,-2.89152954699547,0.0963842937862957,0.0126485858094417,0.00578733651042344,0.00578733651042344,0.000434929923763929,0,2.99715631217512e-07,2.36955842916277e-05,2.76341449723105e-15,0
failed_release,resistor,2.5e-05,0.6,-90.5888226653116,90.5888226653116,NaN,0,16.5668348442024,-2.89152964410324,0.0963842970878753,0.0126485857681195,0.00578740876795639,0.00578740876795639,0.000434935146527935,0,1.49893566654153e-07,1.1850618670109e-05,1.17614251671228e-15,0
failed_release,mechanical,0.0001,0.6,0,0,0,1,0,-0,0,0,0,0,0,0,0,0,0,0
failed_release,mechanical,5e-05,0.6,0,0,0,1,0,-0,0,0,0,0,0,0,0,0,0,0
failed_release,mechanical,2.5e-05,0.6,0,0,0,1,0,-0,0,0,0,0,0,0,0,0,0,0
no_load_moving,terminal_short,0.0001,0.8,12.6542825918464,12.6542825918464,0.6408,1,1.3884711461929e-11,1.90693018530176e-13,0.455436337758927,0,0.0046883625211961,0,9.46951848940823e-05,0,1.69422939098847e-05,0.00352964456455932,1.22298005056365e-16,0
no_load_moving,terminal_short,5e-05,0.8,12.6542825918454,12.6542825918454,0.64015,1,1.34950935134497e-11,1.84885487115421e-13,0.456606529583302,0,0.00469667766469928,0,9.47867238818844e-05,0,8.53561141841629e-06,0.00177825237883673,4.16333634234434e-16,0
no_load_moving,terminal_short,2.5e-05,0.8,12.6542825918465,12.6542825918465,0.639825,1,1.30196005885709e-11,1.82042847981113e-13,0.457197981552884,0,0.00470088324977979,0,9.48325632351536e-05,0,4.28418698520144e-06,0.000892538955250301,3.68628738645072e-16,0
no_load_moving,resistor,0.0001,0.8,24.8511740621516,24.8511740621516,NaN,0,4.10824531892735e-05,2.4324397830658e-06,0.250054209290124,0,0.00230749224830674,0.00230749224830674,0.00017653883809492,0,8.47666529114491e-06,0.00176597193565519,1.56125112837913e-17,0
no_load_moving,resistor,5e-05,0.8,24.8511741142672,24.8511741142672,NaN,0,4.08361153552786e-05,2.41533886429016e-06,0.250508954418683,0,0.00230954424816939,0.00230954424816939,0.000176621678414863,0,4.28982524525773e-06,0.000893713592762028,6.55725473919233e-16,0
no_load_moving,resistor,2.5e-05,0.8,24.8511741402168,24.8511741402168,NaN,0,4.07133833001888e-05,2.40682556644425e-06,0.25074095402761,0,0.00231058932176197,0.00231058932176197,0.000176663128178116,0,2.15822829761299e-06,0.000449630895336039,1.45716771982052e-16,0
no_load_moving,mechanical,0.0001,0.8,10.2161499940701,10.2161499940701,0.0477,1,0,-0,0.455436337758927,0,0.00445171629276029,0,9.03686809223405e-05,0.000238751576718224,1.91634495992414e-05,0.00399238533317529,1.0321604682062e-16,0
no_load_moving,mechanical,5e-05,0.8,10.2232306042858,10.2232306042858,0.0477,1,0,-0,0.456606529583302,0,0.00446130885208011,0,9.04815075702996e-05,0.000238564736079684,9.64490426958244e-06,0.00200935505616301,3.20923843055709e-16,0
no_load_moving,mechanical,2.5e-05,0.8,10.2267714289661,10.2267714289661,0.047675,1,0,-0,0.457197981552884,0,0.00446615249084753,0,9.05379810506027e-05,0.000238470976909402,4.83855119265859e-06,0.00100803149847054,2.30718222304915e-16,0
