Context,ActiveRMSE_deg,ActivePeak_deg,PostPeak_deg,PrePeak_rad,ActiveMeasurementPeak_deg,ActiveCommandDelta_V,ReceiverPeak_V,EquivalentErrorPeak_deg,MarginExceededSamples,CommonModeExceededSamples,TerminationPole_Hz,RecoveryTime_s,RecoveryCensored,ActiveSaturatedSamples,PostSaturatedSamples,MaxMeasurementAge_samples,NominalTrajectoryChange_deg,NominalCommandChange_V,NominalReceiverChange_V,Grid,FirstParameter,SecondParameter,FirstValue,SecondValue
physical_only,0.0764165634717998,0.11112665051458,0.0483599751020906,0,0.463425236369781,0.0210525081991492,0.0453597400264906,0.453597400264906,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00463455861659711,0.0112066066448561,0.0233004810490273,2,return_inductance,current_rise,9.56352499790037,263.901582154579
physical_only,0.0763173858451551,0.111053441110788,0.0483638893783718,0,0.403983455962792,0.0182637377706027,0.0392135449157121,0.392135449157121,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00557827003179103,0.0140373152140236,0.0292892697441377,2,return_inductance,current_rise,9.56352499790037,348.22022531845
physical_only,0.0762428616245301,0.11100309373502,0.0483668558451595,0,0.358935010309962,0.0161531281457765,0.0348196540244348,0.348196540244348,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00629346954480842,0.0162010994297074,0.0339472146193438,2,return_inductance,current_rise,9.56352499790037,459.479341998814
physical_only,0.0761867505759884,0.110971775259889,0.0483691040065089,0,0.324794672624167,0.0146543429383439,0.0315797098371254,0.315797098371254,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00683548941990317,0.0179204158589101,0.037477276725965,2,return_inductance,current_rise,9.56352499790037,606.286626604159
physical_only,0.0761444380489905,0.110948040294143,0.0483708077942521,0,0.298921134915894,0.0135184761540703,0.0291242912974886,0.291242912974886,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00724626367197814,0.0192234140563185,0.0401525635338731,2,return_inductance,current_rise,9.56352499790037,800
physical_only,0.0790938803703937,0.112739406363184,0.0483965640949119,0,1.81012262323852,0.0843625942215662,0.180328326209032,1.80328326209032,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0180474089922899,0.0542133246590196,0.11310133630874,2,return_inductance,current_rise,14.142135623731,50
physical_only,0.0782820994710852,0.112269077726181,0.0483916186496807,0,1.4188522981097,0.0658984890375188,0.141500605933394,1.41500605933394,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.011615746287868,0.0354437386973756,0.0739823864779383,2,return_inductance,current_rise,14.142135623731,65.9753955386447
physical_only,0.0776942495117058,0.111912635272748,0.0483878707030829,0,1.12232484121882,0.0519053139808916,0.112074696502586,1.12074696502586,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00674145743221598,0.0212190525030737,0.0444004492703919,2,return_inductance,current_rise,14.142135623731,87.0550563296124
physical_only,0.0772648296327265,0.11164449720818,0.0483850302906654,0,0.900029291058005,0.0415832635844359,0.0897740272981305,0.897740272981305,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00304743724796971,0.0105554494307651,0.0221195779378147,2,return_inductance,current_rise,14.142135623731,114.869835499704
physical_only,0.0769487892192542,0.111445895517028,0.0483828776606156,0,0.734867455311104,0.03382314080083,0.0728732804194002,0.728732804194002,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.000259601318899469,0.00280417900369608,0.00594040517438439,2,return_inductance,current_rise,14.142135623731,151.57165665104
physical_only,0.0767147423662227,0.111295383580333,0.0483812462720929,0,0.609698190012687,0.0279420674701967,0.0600649094041551,0.600649094041551,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00190238561932501,0.00421644024755732,0.00878246080819114,2,return_inductance,current_rise,14.142135623731,200
physical_only,0.0765405376131186,0.111181316862321,0.0483800099107645,0,0.514837625497245,0.0234850473321427,0.0503579793352458,0.503579793352458,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00350767009450734,0.00872248075163061,0.0181596551096361,2,return_inductance,current_rise,14.142135623731,263.901582154579
physical_only,0.0764103483515806,0.111094870455312,0.0483790729241007,0,0.442946760925023,0.0201072577018853,0.0430374214664288,0.430374214664288,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00472424823103622,0.0121714029004225,0.0255013126823059,2,return_inductance,current_rise,14.142135623731,348.22022531845
physical_only,0.07631274180628,0.111037396914208,0.0483783628210202,0,0.388463673718596,0.0175473718515022,0.0378076129629055,0.378076129629055,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00564624204903729,0.0148664769651876,0.0310764799834196,2,return_inductance,current_rise,14.142135623731,459.479341998814
physical_only,0.0762393802041825,0.110997772208364,0.0483778246635029,0,0.347173214781836,0.0157067825291734,0.0338441592686719,0.338441592686719,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00634498270108388,0.0169089611691552,0.0353016667031022,2,return_inductance,current_rise,14.142135623731,606.286626604159
physical_only,0.0761841340868527,0.11096774229689,0.0483774168163834,0,0.315880898457265,0.0143160762156065,0.0308404230561986,0.308404230561986,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00687452909215278,0.0184568747415517,0.0385037594569136,2,return_inductance,current_rise,14.142135623731,800
physical_only,0.0801307050904108,0.113165990116247,0.0485318531892664,0,2.13259738857304,0.0996914299900806,0.214079947231809,2.14079947231809,36,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0255957307491716,0.0699046641047661,0.14557713257196,2,return_inductance,current_rise,20,50
physical_only,0.0790267966650342,0.112592367756922,0.048494148610504,0,1.66863268899511,0.0777827063985426,0.167079551498796,1.67079551498796,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0173320051692372,0.0473355502717038,0.0985767368389467,2,return_inductance,current_rise,20,65.9753955386447
physical_only,0.078234279266691,0.112157643300476,0.0484655738831382,0,1.31735990697584,0.0612571883867236,0.13145991227626,1.3145991227626,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0110692722879693,0.0302313604075883,0.0629570976164104,2,return_inductance,current_rise,20,87.0550563296124
physical_only,0.0776597863219744,0.111828183770193,0.0484439182893131,0,1.05114491944042,0.048733187676383,0.104465273644899,1.04465273644899,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00632300829805645,0.0172688084406983,0.0359624589850495,2,return_inductance,current_rise,20,114.869835499704
physical_only,0.0772397510763382,0.111578500136154,0.0484275064181435,0,0.849391686010017,0.0392417699985574,0.0840071631546415,0.840071631546415,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00272601281878962,0.00744503106046496,0.0155043484947919,2,return_inductance,current_rise,20,151.57165665104
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,1.38777878078145e-17,2,return_inductance,current_rise,20,200
physical_only,0.076701148097359,0.111251256867643,0.0484056424009671,0,0.580614523202867,0.0265972325550287,0.0567527157265966,0.567527157265966,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00206593139496611,0.00564227845826603,0.0117500989332533,2,return_inductance,current_rise,20,263.901582154579
physical_only,0.0765304381534258,0.111147875067644,0.04839849871914,0,0.492796327698033,0.0224658530520733,0.0480816206080264,0.480816206080264,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00363161461528466,0.00991832592429449,0.0206550087388874,2,return_inductance,current_rise,20,348.22022531845
physical_only,0.0764028116646008,0.11108128432627,0.04839308482069,0,0.426242580814168,0.0193348528744881,0.0416304010647539,0.416304010647539,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00481818061276448,0.0131589639160174,0.0274036683967276,2,return_inductance,current_rise,20,459.479341998814
physical_only,0.0763070976972911,0.111031032647203,0.0483889818529199,0,0.375804272456613,0.0170532714296523,0.0367412908967871,0.367412908967871,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00571742948260504,0.0156149082610754,0.032518196019292,2,return_inductance,current_rise,20,606.286626604159
physical_only,0.076235141733326,0.11099294899592,0.0483858723847297,0,0.337579182674406,0.0153365239821458,0.0330360382582464,0.330360382582464,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00639893268725951,0.017476166026191,0.03639428314299,2,return_inductance,current_rise,20,800
physical_only,0.0802972221650566,0.11323246175296,0.0485529343660931,0,2.18623743386974,0.102147842738047,0.219339232130757,2.19339232130757,40,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0267814738520437,0.0723497385068397,0.150836417470908,2,return_inductance,current_rise,20.9127910518255,50
physical_only,0.079145796971597,0.112642743837393,0.0485101251549688,0,1.70963095033124,0.0797225087842584,0.171065344123462,1.71065344123462,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0182306304015836,0.0491885701604907,0.102562529463613,2,return_inductance,current_rise,20.9127910518255,65.9753955386447
physical_only,0.0783201768654766,0.112195821230315,0.0484776818396782,0,1.34843077892844,0.062727283692615,0.134480578232201,1.34480578232201,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0117503028638139,0.0316356868793418,0.0659777635723514,2,return_inductance,current_rise,20.9127910518255,87.0550563296124
physical_only,0.0777223550003564,0.111857117230565,0.048453094404511,0,1.07469223711771,0.0498473115811292,0.106754510360556,1.06754510360556,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00683913296111051,0.0183330888897112,0.0382516957007063,2,return_inductance,current_rise,20.9127910518255,114.869835499704
physical_only,0.0772856876167099,0.111600427598755,0.0484344606130439,0,0.867237215760166,0.040086118028341,0.0857420801619341,0.857420801619341,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00311716216990262,0.00825160481445605,0.0172392655020843,2,return_inductance,current_rise,20.9127910518255,151.57165665104
physical_only,0.0769643383273601,0.111405893235076,0.0484203388398676,0,0.710015709421471,0.0326885166399027,0.0698176358845868,0.698176358845868,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.000296435775735513,0.000657019125284309,0.00136851096641991,2,return_inductance,current_rise,20.9127910518255,200
physical_only,0.0767263761186389,0.11126215514162,0.048409636537096,0,0.590864088536886,0.0270821831514572,0.0577491638827633,0.577491638827633,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00184127508687633,0.00517902348606834,0.0107800905643147,2,return_inductance,current_rise,20.9127910518255,263.901582154579
physical_only,0.0765492672096062,0.1111566155016,0.0484015257082638,0,0.500564045686192,0.0228333768785468,0.0488676237559873,0.488676237559873,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00346135697132512,0.00956724430635595,0.0199021790192797,2,return_inductance,current_rise,20.9127910518255,348.22022531845
physical_only,0.0764169137389412,0.111088123002369,0.0483953788494418,0,0.432129410233491,0.0196133838506745,0.0422260800611008,0.422260800611008,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00468914944701687,0.0128928938037629,0.0268313592178134,2,return_inductance,current_rise,20.9127910518255,459.479341998814
physical_only,0.0763176883298788,0.111036215394459,0.0483907204016005,0,0.38026565489409,0.0172630856112025,0.0371927311583297,0.371927311583297,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00561964214481566,0.015413264822578,0.0320844667674689,2,return_inductance,current_rise,20.9127910518255,606.286626604159
physical_only,0.0762431121808988,0.110996876783923,0.0483871899583096,0,0.340960278309491,0.0154955333975779,0.0333781659998513,0.333781659998513,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00632482374333199,0.0173233488760614,0.0360655778368057,2,return_inductance,current_rise,20.9127910518255,800
physical_only,0.0822081177199138,0.113966593206883,0.0487841680987629,0,2.77961862552342,0.130223234564343,0.277026907174299,2.77026907174299,134,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0397875695699425,0.0999753618812912,0.208524092514449,2,return_inductance,current_rise,30.9249494710992,50
physical_only,0.080502019664219,0.113195305452889,0.0486853675546386,0,2.15932980155382,0.100999677035452,0.214784426496945,2.14784426496945,38,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0280874077742123,0.0702228605821362,0.146281611837095,2,return_inductance,current_rise,30.9249494710992,65.9753955386447
physical_only,0.079292689679223,0.112614584627646,0.0486104907438213,0,1.68923877829787,0.0788523618959985,0.167613446945261,1.67613446945261,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0192203432418606,0.0476746810250088,0.0992439677844489,2,return_inductance,current_rise,30.9249494710992,87.0550563296124
physical_only,0.0784265325365778,0.112174480539932,0.0485537447325914,0,1.33297640243941,0.062067835665699,0.131864529362756,1.31864529362756,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0125003649378675,0.0305863563753151,0.0636303693522689,2,return_inductance,current_rise,30.9249494710992,114.869835499704
physical_only,0.0778000205977145,0.111840944011578,0.0485107392979412,0,1.06298000988289,0.0493475434315526,0.104771916055447,1.04771916055447,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00740757371687631,0.0176358279925899,0.0366403087839171,2,return_inductance,current_rise,30.9249494710992,151.57165665104
physical_only,0.0773428242580232,0.111588170590806,0.0484781472730493,0,0.858361007334918,0.0397073645964778,0.0842395546454724,0.842395546454724,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00354795970519908,0.00786368438967043,0.0163793379973244,2,return_inductance,current_rise,30.9249494710992,200
physical_only,0.0770066347101905,0.111396604160093,0.0484534471370262,0,0.703288801342539,0.0324014752142557,0.0690072728050159,0.690072728050159,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.000654466412361877,0.00193483565264076,0.00406595160240322,2,return_inductance,current_rise,30.9249494710992,263.901582154579
physical_only,0.0767578467873484,0.111255593888354,0.0484347279343012,0,0.58576604552853,0.0268646464293918,0.0574890799147598,0.574890799147598,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00161694779770939,0.00581975462977356,0.0121661333376326,2,return_inductance,current_rise,30.9249494710992,348.22022531845
physical_only,0.0765727791943833,0.111163134592651,0.0484205414315255,0,0.496700451563938,0.0226685148718176,0.0487599220247481,0.487599220247481,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00328704939037035,0.00997444263228743,0.0208160052762323,2,return_inductance,current_rise,30.9249494710992,459.479341998814
physical_only,0.0764345369192389,0.111093063549546,0.0484097900728391,0,0.429201353424827,0.0195644806786615,0.0421444574119602,0.421444574119602,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00455274971621148,0.0132014924279984,0.0275079801137491,2,return_inductance,current_rise,30.9249494710992,606.286626604159
physical_only,0.0763309313318228,0.111039959629088,0.0484016420666114,0,0.37804660278783,0.0172396647124944,0.0371308727575775,0.371308727575775,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00551197119227358,0.0156471388461556,0.0325795486756966,2,return_inductance,current_rise,30.9249494710992,800
physical_only,0.0853006551698885,0.124256113733158,0.0535305291083985,0,3.65708559411296,0.171739934628812,0.362332997184269,3.62332997184269,180,0,13262911.9243246,0.05,0,0,0,0,0.0590204329355655,0.142372504945704,0.295982917547536,2,return_inductance,current_rise,45.7305051927326,50
physical_only,0.0826712786191184,0.115010851463756,0.0489445085913997,0,2.82432541198225,0.132463452072732,0.279434353423115,2.79434353423115,132,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0426631925865229,0.102353886639856,0.212730612069153,2,return_inductance,current_rise,45.7305051927326,65.9753955386447
physical_only,0.0808294576243224,0.113234675435029,0.0488068829251177,0,2.19321120998938,0.102697444430478,0.216634624604811,2.16634624604811,50,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0302667224968119,0.0720254452723407,0.149637162762269,2,return_inductance,current_rise,45.7305051927326,87.0550563296124
physical_only,0.0795265100282358,0.11264378395727,0.0487025821739494,0,1.71491608432907,0.0801390289793583,0.169369691311264,1.69369691311264,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0208719549562202,0.0490407847637503,0.101821269585904,2,return_inductance,current_rise,45.7305051927326,114.869835499704
physical_only,0.0785951580579027,0.112196609493745,0.0486235369857028,0,1.35243616150682,0.063042946972615,0.133549570107245,1.33549570107245,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0137520525563386,0.0316216694095069,0.0657232886630522,2,return_inductance,current_rise,45.7305051927326,151.57165665104
physical_only,0.0779227386326633,0.111857714622574,0.0485636319350161,0,1.07772774948231,0.0500865396125955,0.106402994545574,1.06402994545574,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00835617554661278,0.0185205956840078,0.0385767131013812,2,return_inductance,current_rise,45.7305051927326,200
physical_only,0.0774328468862247,0.111600880337267,0.0485182323962117,0,0.86953770394964,0.0402674189735756,0.0858297373941479,0.858297373941479,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00426686545933941,0.008919256510792,0.0185370870026705,2,return_inductance,current_rise,45.7305051927326,263.901582154579
physical_only,0.0770731194762386,0.111406236346731,0.0484838259796603,0,0.711759153451442,0.0328259170630128,0.0702381240484008,0.702381240484008,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00121948201249405,0.00347351265262404,0.00726118025682489,2,return_inductance,current_rise,45.7305051927326,348.22022531845
physical_only,0.0768072216134535,0.111274058554589,0.0484577507918173,0,0.592185372036341,0.027186313200232,0.058421890725014,0.58421890725014,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.001225639777349,0.00605430139490672,0.0128066885995242,2,return_inductance,current_rise,45.7305051927326,459.479341998814
physical_only,0.0766096123252615,0.111177128192883,0.0484379894947716,0,0.501565391330778,0.0229676862095653,0.0494668604240093,0.494668604240093,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.002990493365801,0.00997219397976391,0.0209493236060676,2,return_inductance,current_rise,45.7305051927326,606.286626604159
physical_only,0.0764621123982456,0.111103668715397,0.0484230132321587,0,0.432888288324673,0.0198188122137097,0.0426802165335917,0.426802165335917,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00432800227654081,0.0131684304638363,0.0274840984586574,2,return_inductance,current_rise,45.7305051927326,800
physical_only,0.0903929079870742,0.145671309270132,0.0803962098224605,0,4.95464657480379,0.233133071896751,0.49259225838641,4.9259225838641,226,0,13262911.9243246,0.0690000000000002,0,0,0,0,0.0874611765116433,0.205067604023428,0.425728592873665,2,return_inductance,current_rise,67.6243337806242,50
physical_only,0.0862081951595899,0.127812050188547,0.0585236211016845,0,3.80769274922751,0.178990749686262,0.378506469900153,3.78506469900153,182,0,13262911.9243246,0.0550000000000002,0,0,0,0,0.0642172456876056,0.149867886795414,0.3110594468316,2,return_inductance,current_rise,67.6243337806242,65.9753955386447
physical_only,0.0833049528020872,0.116798538194771,0.049097299362898,0,2.93846429200333,0.137958542324373,0.292045610094143,2.92045610094143,144,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0466016401772165,0.10803432386082,0.224219328649951,2,return_inductance,current_rise,67.6243337806242,87.0550563296124
physical_only,0.0812758564984835,0.113375627806876,0.0489226766769294,0,2.27971230565483,0.106861944094919,0.226520531312792,2.26520531312792,72,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0332515076265745,0.0763304116727593,0.158694249868599,2,return_inductance,current_rise,67.6243337806242,114.869835499704
physical_only,0.0798441553964983,0.112733627185617,0.0487903374278984,0,1.78047165618982,0.0832951295456695,0.176861807597395,1.76861807597395,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0231339990905641,0.0523033392094433,0.109035526153203,2,return_inductance,current_rise,67.6243337806242,151.57165665104
physical_only,0.078823483685637,0.112256304917909,0.0486900430318313,0,1.40211799465504,0.0654348239295809,0.139227532493801,1.39227532493801,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0154663614406227,0.0342795846433777,0.0714012510496084,2,return_inductance,current_rise,67.6243337806242,200
physical_only,0.0780884194240688,0.11190295529423,0.0486140340930271,0,1.11537953826099,0.0518992433769591,0.110706085372236,1.10706085372236,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00965537873460849,0.0208623368293781,0.0431936554582261,2,return_inductance,current_rise,67.6243337806242,263.901582154579
physical_only,0.0775540828809305,0.111635166355034,0.0485564300890751,0,0.898072423954923,0.0416411915364861,0.0890908704207339,0.890908704207339,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0052514773569969,0.0108720951172578,0.0225115136060188,2,return_inductance,current_rise,67.6243337806242,348.22022531845
physical_only,0.0771624707912848,0.111438088210412,0.0485127744175766,0,0.733384427367795,0.033867041979123,0.0727096007253961,0.727096007253961,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0019707031384134,0.00497594311114873,0.0103517019169091,2,return_inductance,current_rise,67.6243337806242,459.479341998814
physical_only,0.0768734663351903,0.111301439426272,0.0484796896053284,0,0.608574265001549,0.0280002023774048,0.060294919796547,0.60294919796547,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.000688615650603937,0.00607821326057819,0.0128419915960094,2,return_inductance,current_rise,67.6243337806242,606.286626604159
physical_only,0.0766589635290347,0.111197879013275,0.0484546160063228,0,0.513985849617826,0.0236327462771227,0.0508863510206485,0.508863510206485,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00257719920089939,0.00975949522967346,0.0204089460893273,2,return_inductance,current_rise,67.6243337806242,800
physical_only,0.0988695392831502,0.182831439961263,0.120442903992414,0,6.87342478399136,0.323918642468288,0.686750403025356,6.86750403025356,240,0,13262911.9243246,0.0820000000000001,0,0,0,0,0.129518143266159,0.297778460563778,0.618924121581164,2,return_inductance,current_rise,100,50
physical_only,0.0920689812618622,0.153236993321666,0.0886785488626179,0,5.26185470878992,0.247793346343952,0.52565082807624,5.2565082807624,216,0,13262911.9243246,0.0720000000000001,0,0,0,0,0.0960904663110999,0.220129577372203,0.457824546632047,2,return_inductance,current_rise,100,65.9753955386447
physical_only,0.0873690394484208,0.132765987427509,0.0647645035439647,0,4.04051297825227,0.190101160110868,0.40356018077216,4.0356018077216,202,0,13262911.9243246,0.0600000000000001,0,0,0,0,0.0707570244407171,0.161282728059952,0.335733899327968,2,return_inductance,current_rise,100,87.0550563296124
physical_only,0.0841132222482018,0.119606398230833,0.0492481431039631,0,3.1149090310791,0.146378658895025,0.311032772404774,3.11032772404774,158,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0515578656759391,0.116685155865195,0.243206490960582,2,return_inductance,current_rise,100,114.869835499704
physical_only,0.0818433353143439,0.113572824166577,0.0490369948555413,0,2.41343241270021,0.113243199183962,0.240910109545415,2.40910109545415,106,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0370076241744939,0.082886516364325,0.173083828101222,2,return_inductance,current_rise,100,151.57165665104
physical_only,0.0802465336728626,0.112883074080284,0.0488769744065056,0,1.88181254695192,0.0881312165724648,0.187767068653537,1.87767068653537,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0259806031292389,0.0575833099125885,0.119940787209345,2,return_inductance,current_rise,100,200
physical_only,0.079111733761738,0.112360341264013,0.048755701583708,0,1.47892002815154,0.0690998925413802,0.147492174916258,1.47492174916258,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0176236838904964,0.0385232580553532,0.0798345671127834,2,return_inductance,current_rise,100,263.901582154579
physical_only,0.0782969389120708,0.111973698353019,0.0486637939703919,0,1.17358459551715,0.0546768459831099,0.116969513090238,1.16969513090238,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0112903234229007,0.0240784398760739,0.049798469351183,2,return_inductance,current_rise,100,348.22022531845
physical_only,0.077706257236714,0.111688779568094,0.0485941410243732,0,0.94218360872384,0.0437462206791486,0.0938376609983917,0.938376609983917,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00649053373171256,0.0134289993942943,0.0277948161424813,2,return_inductance,current_rise,100,459.479341998814
physical_only,0.0772743710692344,0.111485265611887,0.0485413539622232,0,0.766814454129108,0.0354623557513823,0.0763069952835519,0.763069952835519,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00291181680161563,0.00667429439770456,0.0138301188393345,2,return_inductance,current_rise,100,606.286626604159
physical_only,0.0769562753144879,0.111337193210745,0.0485013488499595,0,0.633909487692035,0.029272630398991,0.0630212350605827,0.630212350605827,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.000326488188354673,0.0060075474820437,0.0127113690159426,2,return_inductance,current_rise,100,800
