time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad
1.16,0.523598775598299,0.654745414096706,2.2630959547446,-0.566443915683117,0.654745414096706,0.654745414096706,-0.131146638498407,-0.446914428823406,-0.446914428823406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1161,0,0,0,0,0,0,0.129513836646044
1.161,0.523598775598299,0.656858572110901,1.96508092691037,-0.545885113424442,0.656858572110901,0.656858572110901,-0.133259796512602,-0.443593373477806,-0.443593373477806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1162,0,0,0,0,0,0,0.131635889860386
1.162,0.523598775598299,0.658679367143802,1.67842484110712,-0.524689903665222,0.658679367143802,0.658679367143802,-0.135080591545503,-0.439739537048688,-0.439739537048688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1163,0,0,0,0,0,0,0.133465532696104
1.163,0.523598775598299,0.660219287754381,1.40335452209153,-0.503223843275529,0.660219287754381,0.660219287754381,-0.136620512156082,-0.435385785594171,-0.435385785594171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1164,0,0,0,0,0,0,0.13501425395552
1.164,0.523598775598299,0.661489964181013,1.13993763900282,-0.481727014241551,0.661489964181013,0.661489964181013,-0.137891188582714,-0.430564848872329,-0.430564848872329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,0,0,0,0,0,0,0.136293684119195
1.165,0.523598775598299,0.662503038291656,0.888136964686331,-0.460358562912621,0.662503038291656,0.662503038291656,-0.138904262693357,-0.425308985300487,-0.425308985300487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1166,0,0,0,0,0,0,0.137315465296109
1.166,0.523598775598299,0.663270077480338,0.647845427663334,-0.439225251263161,0.663270077480338,0.663270077480338,-0.13967130188204,-0.419649769096172,-0.419649769096172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1167,0,0,0,0,0,0,0.138091165120153
1.167,0.523598775598299,0.663802517003756,0.418908849170175,-0.418399766721215,0.663802517003756,0.663802517003756,-0.140203741405458,-0.413617956232184,-0.413617956232184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1168,0,0,0,0,0,0,0.138632219086734
1.168,0.523598775598299,0.664111620813944,0.201140780389911,-0.397932471523969,0.664111620813944,0.664111620813944,-0.140512845215645,-0.407243401392806,-0.407243401392806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1169,0,0,0,0,0,0,0.138949891385446
1.169,0.523598775598299,0.664208454505949,-0.00566773183568085,-0.377858949437412,0.664208454505949,0.664208454505949,-0.14060967890765,-0.400555008082648,-0.400555008082648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1170,0,0,0,0,0,0,0.139055247847755
