Context,ActiveRMSE_deg,ActivePeak_deg,PostPeak_deg,PrePeak_rad,ActiveMeasurementPeak_deg,ActiveCommandDelta_V,ReceiverPeak_V,EquivalentErrorPeak_deg,MarginExceededSamples,CommonModeExceededSamples,TerminationPole_Hz,RecoveryTime_s,RecoveryCensored,ActiveSaturatedSamples,PostSaturatedSamples,MaxMeasurementAge_samples,NominalTrajectoryChange_deg,NominalCommandChange_V,NominalReceiverChange_V,Parameter,Value,NominalValue,Unit,Role
physical_only,0.0770446220720148,0.111445010511524,0.0484327447059115,0,0.74185106274636,0.0341947828160075,0.0729126236316403,0.729126236316403,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.000994222726813681,0.00220359146841013,0.00458988022414937,return_inductance,23.0614307815994,20,nH,response
combined_phase2b,0.0628828895893406,0.140770041153428,0.036105043861996,0,0.870599808934312,0.0391616161164582,0.0729126236316403,0.729126236316403,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.0180516716502528,0.00291421323052396,0.00458988022414937,return_inductance,23.0614307815994,20,nH,response
physical_only,0.0776015505791193,0.11170980369035,0.0485167226566094,0,0.957351352675908,0.0443910195076208,0.0942222965626912,0.942222965626912,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00571769127870448,0.0126726691927814,0.0263960151184988,return_inductance,37.6060309308639,20,nH,response
combined_phase2b,0.0805896898533427,0.226106765465954,0.0327630820918476,0,1.15942349141918,0.0530067980629031,0.0942222965626912,0.942222965626912,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.10381364535139,0.0167593951769689,0.0263960151184988,return_inductance,37.6060309308639,20,nH,response
physical_only,0.0785590700504691,0.112141599122738,0.048653664611303,0,1.30876539309049,0.0610179146918195,0.129781329785114,1.29781329785114,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0134202014198064,0.0297444833594254,0.0619550483409216,return_inductance,61.3237563517304,20,nH,response
combined_phase2b,0.12011519865486,0.365737836322271,0.0273133804282032,0,1.63040521150215,0.0755839896279987,0.129781329785114,1.29781329785114,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.243664787556674,0.0393365867420644,0.0619550483409216,return_inductance,61.3237563517304,20,nH,response
physical_only,0.0802465336728626,0.112883074080284,0.0488769744065056,0,1.88181254695192,0.0881312165724648,0.187767068653537,1.87767068653537,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0259806031292389,0.0575833099125885,0.119940787209345,return_inductance,100,20,nH,response
combined_phase2b,0.193501450211911,0.593432744728549,0.0276893052510525,0,2.39843011425205,0.112400376797114,0.187767068653537,1.87767068653537,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.471718563980951,0.0761529739111797,0.119940787209345,return_inductance,100,20,nH,response
physical_only,0.0760372900113747,0.110993813164122,0.0482707229642205,0,0.33477458318453,0.0152456703137949,0.0332255748687748,0.332255748687748,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00811893847789908,0.0179947843476839,0.0374814960029204,shared_conversion,0,0.1,1,response
combined_phase2b,0.0636116543497857,0.126316544607732,0.042552813338198,0,0.319175590234718,0.0147059698508357,0.0332255748687748,0.332255748687748,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.147412051244085,0.0237978043472446,0.0374814960029204,shared_conversion,0,0.1,1,response
physical_only,0.0765871281086246,0.111239973668148,0.0483609389526289,0,0.557586496404232,0.0254764412633534,0.0549986847089066,0.549986847089066,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00304460192919784,0.00674804413038047,0.0140555610010952,shared_conversion,0.0625,0.1,1,response
combined_phase2b,0.0564225899624609,0.127098724157684,0.0389626044550562,0,0.623639720760883,0.0278294257856589,0.0549986847089066,0.549986847089066,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.055279519216531,0.00892417663021675,0.0140555610010952,shared_conversion,0.0625,0.1,1,response
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,shared_conversion,0.1,0.1,1,response
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,shared_conversion,0.1,0.1,1,response
physical_only,0.0771647121528751,0.111503060328667,0.0484511549410818,0,0.789094547199282,0.036430073310401,0.0775055679604786,0.775055679604786,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00202973461948431,0.00449869608692123,0.0093703740007301,shared_conversion,0.125,0.1,1,response
combined_phase2b,0.0660299661934329,0.159463666611009,0.0353723955719143,0,0.933917761581011,0.0421968539727442,0.0775055679604786,0.775055679604786,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.0368530128109846,0.00594945108680992,0.0093703740007301,shared_conversion,0.125,0.1,1,response
physical_only,0.0777694239492788,0.111787522835562,0.0485413709295219,0,1.02060259799436,0.0473837053574495,0.100622590446748,1.00622590446748,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00710407116817919,0.0157454363042241,0.0327963090025553,shared_conversion,0.1875,0.1,1,response
combined_phase2b,0.0870389906962376,0.251239054165595,0.0317821866887152,0,1.24419580240115,0.0570704816897723,0.100622590446748,1.00622590446748,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.128985544838532,0.0208230788038381,0.0327963090025553,shared_conversion,0.1875,0.1,1,response
physical_only,0.0784006357832905,0.1120719853424,0.0486315869179367,0,1.25211064878937,0.0583373374044954,0.124048525448573,1.24048525448573,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0121784077168232,0.0269921765215252,0.0562222440043806,shared_conversion,0.25,0.1,1,response
combined_phase2b,0.113273991082736,0.343226605392197,0.028191977805567,0,1.55447384322129,0.0719441094067986,0.124048525448573,1.24048525448573,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.221118076866067,0.0356967065208644,0.0562222440043806,shared_conversion,0.25,0.1,1,response
physical_only,0.0790577129134305,0.11235644784927,0.0487218029063959,0,1.48361869958443,0.069290969451543,0.147474460450398,1.47474460450398,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0172527442655308,0.0382389167388284,0.0796481790062058,shared_conversion,0.3125,0.1,1,response
combined_phase2b,0.141864688695546,0.435214156618819,0.0246017689224061,0,1.86475188404145,0.0868177371238274,0.147474460450398,1.47474460450398,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.31325060889362,0.0505703342378932,0.0796481790062058,shared_conversion,0.3125,0.1,1,response
physical_only,0.0797400159332507,0.1126620774137,0.0488120188947979,0,1.71512675037945,0.0802446014985898,0.170900395452223,1.70900395452223,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0223270808142129,0.0494856569561308,0.103074114008031,shared_conversion,0.375,0.1,1,response
combined_phase2b,0.17163788751333,0.527201707845453,0.0239935390384025,0,2.17502992486161,0.101691364840855,0.170900395452223,1.70900395452223,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.40538314092118,0.0654439619549211,0.103074114008031,shared_conversion,0.375,0.1,1,response
physical_only,0.0804469029921227,0.112969017228355,0.0489022348832508,0,1.94663480117449,0.0911982335456366,0.194326330454048,1.94326330454048,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0274014173628887,0.0607323971734333,0.126500049009856,shared_conversion,0.4375,0.1,1,response
combined_phase2b,0.202071573087023,0.619189259072023,0.0291414052451826,0,2.48530796568172,0.116564992557881,0.194326330454048,1.94326330454048,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.497515672948683,0.080317589671947,0.126500049009856,shared_conversion,0.4375,0.1,1,response
physical_only,0.0811777318669927,0.113275957043017,0.0489924508717037,0,2.17814285196955,0.102151865592684,0.217752265455873,2.17752265455873,38,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0324757539115772,0.0719791373907361,0.149925984011681,shared_conversion,0.5,0.1,1,response
combined_phase2b,0.23290697404366,0.711176810298645,0.0344002447758808,0,2.80445863814323,0.13143862027491,0.217752265455873,2.17752265455873,38,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.589648204976237,0.0951912173889756,0.149925984011681,shared_conversion,0.5,0.1,1,response
physical_only,0.377423045687425,0.554107708182525,0.241362849372918,0,1.13213510908064,0.050448872560912,0.108626838182074,1.08626838182074,0,0,13262911.9243246,0.0490000000000002,0,0,0,0,0.66439309387502,0.0282486640293984,0.06,ground_voltage,-0.5,0.1,V,response
combined_phase2b,0.449760948816807,0.79192923988486,0.255066372109641,0,1.19309159782082,0.051932235149475,0.108626838182074,1.08626838182074,0,0,13262911.9243246,0.05,0,0,0,17,0.706987449937602,0.0281529769453695,0.06,ground_voltage,-0.5,0.1,V,response
physical_only,0.282788711469073,0.415733609156127,0.180992449806548,0,0.993726183974551,0.0446394850725,0.0961268381820742,0.961268381820742,0,0,13262911.9243246,0.042,0,0,0,0,0.525977865984337,0.0223635256899385,0.0475,ground_voltage,-0.375,0.1,V,response
combined_phase2b,0.354292512236637,0.652455748752212,0.194259111435724,0,1.05493181270355,0.0461410402406678,0.0961268381820742,0.961268381820742,0,0,13262911.9243246,0.044,0,0,0,17,0.559698397867244,0.0222877734150846,0.0475,ground_voltage,-0.375,0.1,V,response
physical_only,0.188159243847139,0.277359510129825,0.120622050240159,0,0.855317258868549,0.039043325382001,0.0836268381820742,0.836268381820742,0,0,13262911.9243246,0.0330000000000001,0,0,0,0,0.387562638093743,0.0164783873504814,0.035,ground_voltage,-0.25,0.1,V,response
combined_phase2b,0.259579729618629,0.512982257619641,0.133451850761813,0,0.916772027586258,0.0403498453318592,0.0836268381820742,0.836268381820742,0,0,13262911.9243246,0.036,0,0,0,17,0.412409345796917,0.0164225698847987,0.035,ground_voltage,-0.25,0.1,V,response
physical_only,0.0935494123355328,0.138985411103471,0.0602516506738084,0,0.719965596095921,0.0335718225699634,0.0711268381820742,0.711268381820742,0,0,13262911.9243246,0.0110000000000001,0,0,0,0,0.249147410203105,0.0105932490110234,0.0225,ground_voltage,-0.125,0.1,V,response
combined_phase2b,0.166913949346304,0.373612072318324,0.0726445900879017,0,0.834414975097492,0.0362651580530953,0.0711268381820742,0.711268381820742,0,0,13262911.9243246,0.018,0,0,0,17,0.265120293726572,0.0105573663545149,0.0225,ground_voltage,-0.125,0.1,V,response
physical_only,0.00349711937567065,0.0113979093442421,0.0109034461433146,0,0.597165479945097,0.0281679443850777,0.0586268381820742,0.586268381820742,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.11073218231246,0.00470811067156434,0.01,ground_voltage,0,0.1,V,response
combined_phase2b,0.0834210740727629,0.234284137828883,0.0153536232521018,0,0.820743625183904,0.0362552940713399,0.0586268381820742,0.586268381820742,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.117831241656284,0.00469216282422944,0.01,ground_voltage,0,0.1,V,response
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,ground_voltage,0.1,0.1,V,response
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,ground_voltage,0.1,0.1,V,response
physical_only,0.0958442117811145,0.139068555373436,0.0604891484589568,0,0.724002595111243,0.0331479527630351,0.0710028146598498,0.710028146598498,0,0,13262911.9243246,0.00500000000000012,0,0,0,0,0.0276830455781532,0.00117702766789259,0.0025,ground_voltage,0.125,0.1,V,response
combined_phase2b,0.0683963695534153,0.153227284602015,0.0489699312599265,0,0.807072275270246,0.0362454300895819,0.0710028146598498,0.710028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.029457810414106,0.00117304070605475,0.0025,ground_voltage,0.125,0.1,V,response
physical_only,0.190455091326956,0.277472982387834,0.120859548025333,0,0.861558936261065,0.0386446141202973,0.0835028146598498,0.835028146598498,0,0,13262911.9243246,0.022,0,0,0,0,0.166098273468785,0.00706216600735081,0.015,ground_voltage,0.25,0.1,V,response
combined_phase2b,0.144973203704332,0.282344537047722,0.109777191933895,0,0.804590716900449,0.0372798215082826,0.0835028146598498,0.835028146598498,0,0,13262911.9243246,0.02,0,0,0,17,0.176746862484451,0.00703824423634349,0.015,ground_voltage,0.25,0.1,V,response
physical_only,0.285084753161574,0.415877409402246,0.181229947591747,0,0.999115277410919,0.0441876355701818,0.0960028146598498,0.960028146598498,0,0,13262911.9243246,0.032,0,0,0,0,0.30451350135943,0.0129473043468093,0.0275,ground_voltage,0.375,0.1,V,response
combined_phase2b,0.236593691530578,0.417415405516391,0.17058445260778,0,0.942015473369213,0.0427648315910855,0.0960028146598498,0.960028146598498,0,0,13262911.9243246,0.0310000000000001,0,0,0,17,0.32403591455472,0.0129034477666278,0.0275,ground_voltage,0.375,0.1,V,response
physical_only,0.379719155364112,0.554281836416651,0.241600347158111,0,1.13667161856075,0.0499748248231929,0.10850281465985,1.0850281465985,0,0,13262911.9243246,0.0390000000000001,0,0,0,0,0.442928729250062,0.0188324426862673,0.04,ground_voltage,0.5,0.1,V,response
combined_phase2b,0.330992596000896,0.55398248341157,0.231391713281685,0,1.07944022983793,0.0482498416738877,0.10850281465985,1.0850281465985,0,0,13262911.9243246,0.038,0,0,0,17,0.471324966625129,0.0187686512969117,0.04,ground_voltage,0.5,0.1,V,response
physical_only,0.00349711937567065,0.0113979093442421,0.0109034461433146,0,0.597165479945097,0.0281679443850777,0.0586268381820742,0.586268381820742,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.11073218231246,0.00470811067156434,0.01,ground_conversion,0,0.1,1,response
combined_phase2b,0.0834210740727629,0.234284137828883,0.0153536232521018,0,0.820743625183904,0.0362552940713399,0.0586268381820742,0.586268381820742,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.117831241656284,0.00469216282422944,0.01,ground_conversion,0,0.1,1,response
physical_only,0.048580121077276,0.0698896969220179,0.0303039486757623,0,0.655224424536303,0.0303996220844028,0.0647528146598498,0.647528146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0415245683671693,0.0017655415018366,0.00375000000000001,ground_conversion,0.0625,0.1,1,response
combined_phase2b,0.059085084004554,0.164620170584134,0.0185663009229997,0,0.813907950227088,0.036250362080462,0.0647528146598498,0.647528146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.0441867156211049,0.00175956105908521,0.00375000000000001,ground_conversion,0.0625,0.1,1,response
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,ground_conversion,0.1,0.1,1,response
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,ground_conversion,0.1,0.1,1,response
physical_only,0.0958442117811145,0.139068555373436,0.0604891484589568,0,0.724002595111243,0.0331479527630351,0.0710028146598498,0.710028146598498,0,0,13262911.9243246,0.00500000000000012,0,0,0,0,0.0276830455781532,0.00117702766789259,0.0025,ground_conversion,0.125,0.1,1,response
combined_phase2b,0.0683963695534153,0.153227284602015,0.0489699312599265,0,0.807072275270246,0.0362454300895819,0.0710028146598498,0.710028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.029457810414106,0.00117304070605475,0.0025,ground_conversion,0.125,0.1,1,response
physical_only,0.143144975979248,0.208270768880638,0.0906743482421449,0,0.792780765686157,0.0358962834416662,0.0772528146598498,0.772528146598498,0,0,13262911.9243246,0.0150000000000001,0,0,0,0,0.0968906595234756,0.00411959683762192,0.00875000000000001,ground_conversion,0.1875,0.1,1,response
combined_phase2b,0.102567656930653,0.216924095879798,0.0793735615968725,0,0.800236600313392,0.0362404980987037,0.0772528146598498,0.772528146598498,0,0,13262911.9243246,0.012,0,0,0,17,0.103102336449247,0.00410564247119858,0.00875000000000001,ground_conversion,0.1875,0.1,1,response
physical_only,0.190455091326956,0.277472982387834,0.120859548025333,0,0.861558936261065,0.0386446141202973,0.0835028146598498,0.835028146598498,0,0,13262911.9243246,0.022,0,0,0,0,0.166098273468785,0.00706216600735081,0.015,ground_conversion,0.25,0.1,1,response
combined_phase2b,0.144973203704332,0.282344537047722,0.109777191933895,0,0.804590716900449,0.0372798215082826,0.0835028146598498,0.835028146598498,0,0,13262911.9243246,0.02,0,0,0,17,0.176746862484451,0.00703824423634349,0.015,ground_conversion,0.25,0.1,1,response
physical_only,0.237768975950861,0.346675195895031,0.151044747808508,0,0.930337106835973,0.0413929447989282,0.0897528146598498,0.897528146598498,0,0,13262911.9243246,0.0270000000000001,0,0,0,0,0.235305887414101,0.0100047351770798,0.02125,ground_conversion,0.3125,0.1,1,response
combined_phase2b,0.190182491308308,0.349592229121243,0.140180822270783,0,0.873303095134803,0.0400223265496833,0.0897528146598498,0.897528146598498,0,0,13262911.9243246,0.026,0,0,0,17,0.250391388519605,0.00997084600148479,0.02125,ground_conversion,0.3125,0.1,1,response
physical_only,0.285084753161574,0.415877409402246,0.181229947591747,0,0.999115277410919,0.0441876355701818,0.0960028146598498,0.960028146598498,0,0,13262911.9243246,0.032,0,0,0,0,0.30451350135943,0.0129473043468093,0.0275,ground_conversion,0.375,0.1,1,response
combined_phase2b,0.236593691530578,0.417415405516391,0.17058445260778,0,0.942015473369213,0.0427648315910855,0.0960028146598498,0.960028146598498,0,0,13262911.9243246,0.0310000000000001,0,0,0,17,0.32403591455472,0.0129034477666278,0.0275,ground_conversion,0.375,0.1,1,response
physical_only,0.332401614758049,0.485079622909461,0.21141514737491,0,1.06789344798585,0.0470812301966875,0.10225281465985,1.0225281465985,0,0,13262911.9243246,0.036,0,0,0,0,0.373721115304753,0.0158898735165385,0.03375,ground_conversion,0.4375,0.1,1,response
combined_phase2b,0.28361737324746,0.485586285361475,0.200988082944739,0,1.01072785160353,0.0455073366324853,0.10225281465985,1.0225281465985,0,0,13262911.9243246,0.0350000000000001,0,0,0,17,0.397680440589957,0.0158360495317681,0.03375,ground_conversion,0.4375,0.1,1,response
physical_only,0.379719155364112,0.554281836416651,0.241600347158111,0,1.13667161856075,0.0499748248231929,0.10850281465985,1.0850281465985,0,0,13262911.9243246,0.0390000000000001,0,0,0,0,0.442928729250062,0.0188324426862673,0.04,ground_conversion,0.5,0.1,1,response
combined_phase2b,0.330992596000896,0.55398248341157,0.231391713281685,0,1.07944022983793,0.0482498416738877,0.10850281465985,1.0850281465985,0,0,13262911.9243246,0.038,0,0,0,17,0.471324966625129,0.0187686512969117,0.04,ground_conversion,0.5,0.1,1,response
physical_only,0.0768570350220141,0.11137667177187,0.0483895927647922,0,0.679584250832351,0.0312321621917531,0.0671153640788362,0.671153640788362,0,0,26525823.8486492,2.22044604925031e-16,0,0,0,0,0.000631231567485781,0.00138643047792254,0.00287431697704563,termination,60,120,Ohm,response
combined_phase2b,0.0590114137331707,0.127784544249337,0.0361340154097336,0,0.793722240460346,0.0352279472108369,0.0671153640788362,0.671153640788362,0,0,26525823.8486492,2.22044604925031e-16,0,0,0,17,0.00714947017781566,0.00151823285806186,0.00287431697704563,termination,60,120,Ohm,response
physical_only,0.0768708815969878,0.111378752709285,0.0483944129637938,0,0.682783189914662,0.0313866419111826,0.0673778796004786,0.673778796004786,0,0,22305470.1859806,2.22044604925031e-16,0,0,0,0,0.000511798063703308,0.00112410796704297,0.00233047575421548,termination,71.3524269001633,120,Ohm,response
combined_phase2b,0.0592637243358836,0.127831971889075,0.0362616287434898,0,0.796765505366936,0.0353344467086025,0.0673778796004786,0.673778796004786,0,0,22305470.1859806,2.22044604925031e-16,0,0,0,17,0.00579673955170105,0.00123097239908677,0.00233047575421548,termination,71.3524269001633,120,Ohm,response
physical_only,0.07688736773501,0.111381227374937,0.04840014517874,0,0.686587391031901,0.0315703502926551,0.0676900649266145,0.676900649266145,0,0,18756589.9199397,2.22044604925031e-16,0,0,0,0,0.000369766891212407,0.000812152170679032,0.0016837359025941,termination,84.8528137423857,120,Ohm,response
combined_phase2b,0.0595668047246187,0.127888373175778,0.0364133874279646,0,0.800384577646787,0.0354955905330607,0.0676900649266145,0.676900649266145,0,0,18756589.9199397,2.22044604925031e-16,0,0,0,17,0.00418806266639395,0.000889360217412656,0.0016837359025941,termination,84.8528137423857,120,Ohm,response
physical_only,0.0769070009989777,0.111384170264883,0.0484069619695563,0,0.69111137406735,0.0317888176069851,0.0680613179376547,0.680613179376547,0,0,15772349.2260613,2.22044604925031e-16,0,0,0,0,0.000200862410368179,0.000441172118077758,0.000914628269490139,termination,100.907569830446,120,Ohm,response
combined_phase2b,0.0599314505702204,0.12795544598719,0.0365938599353275,0,0.804688404151666,0.0358390081785276,0.0680613179376547,0.680613179376547,0,0,15772349.2260613,2.22044604925031e-16,0,0,0,17,0.00227501266865257,0.000483112580393651,0.000914628269490139,termination,100.907569830446,120,Ohm,response
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,termination,120,120,Ohm,response
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,termination,120,120,Ohm,response
physical_only,0.076958256312189,0.111396931904002,0.0484247089436913,0,0.702889205045945,0.0323575799304431,0.0690278457031347,0.690278457031347,0,0,11152735.0929903,2.22044604925031e-16,0,0,0,0,0.000238867007552223,0.00052464502175893,0.00108768244566029,termination,142.704853800326,120,Ohm,response
combined_phase2b,0.0609017092637477,0.128130064731205,0.037063705792691,0,0.815893075066256,0.0367330687777113,0.0690278457031347,0.690278457031347,0,0,11152735.0929903,2.22044604925031e-16,0,0,0,17,0.00270546125227374,0.000574520917952046,0.00108768244566029,termination,142.704853800326,120,Ohm,response
physical_only,0.0769914755961888,0.111406037161129,0.0484361733736027,0,0.710497607280321,0.0327249966933842,0.0696522163554064,0.696522163554064,0,0,9378294.95996986,2.22044604925031e-16,0,0,0,0,0.000522929352464054,0.001148556614485,0.00238116214890307,termination,169.705627484771,120,Ohm,response
combined_phase2b,0.0615440548690587,0.128242867304534,0.0373672231616788,0,0.823131219625896,0.0373106261117276,0.0696522163554064,0.696522163554064,0,0,9378294.95996986,2.22044604925031e-16,0,0,0,17,0.00592281502282432,0.00125774528129777,0.00238116214890307,termination,169.705627484771,120,Ohm,response
physical_only,0.07703109107493,0.111416865197722,0.0484498069551907,0,0.719545573351265,0.0331619313220461,0.0705145846630668,0.705145846630668,0,0,7886174.61303063,2.22044604925031e-16,0,0,0,0,0.00086073831420976,0.0018905167196904,0.003919377415111,termination,201.815139660891,120,Ohm,response
combined_phase2b,0.0623232286358038,0.128377012927275,0.0377281681763792,0,0.831738872635628,0.0379974614026611,0.0705145846630668,0.705145846630668,0,0,7886174.61303063,2.22044604925031e-16,0,0,0,17,0.00974891501831981,0.00207024055533391,0.003919377415111,termination,201.815139660891,120,Ohm,response
physical_only,0.0770783586334813,0.111429741975814,0.0484660201074285,0,0.73030547897907,0.0336815370912397,0.071769272773206,0.71769272773206,0,0,6631455.96216231,2.22044604925031e-16,0,0,0,0,0.00126246313495884,0.0027728609558463,0.00574863395409126,termination,240,120,Ohm,response
combined_phase2b,0.0632706450237584,0.130196130686699,0.038157406556018,0,0.841975154838234,0.0388142508174733,0.071769272773206,0.71769272773206,0,0,6631455.96216231,2.22044604925031e-16,0,0,0,17,0.0142989403556504,0.00303646571612345,0.00574863395409126,termination,240,120,Ohm,response
physical_only,0.0759940157296931,0.110884616398268,0.0483251204899857,0,0.252279181715611,0.0111360285281266,0.0241890167239979,0.241890167239979,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00863351027652166,0.0213362143856856,0.0444077413355858,bandwidth,30,5000000,Hz,response
combined_phase2b,0.0767719198704868,0.128408812405731,0.0478211656313421,0,0.245426418686262,0.0110613101024215,0.0241890167239979,0.241890167239979,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.189164073846847,0.0276709380053078,0.0444077413355858,bandwidth,30,5000000,Hz,response
physical_only,0.07664360195022,0.111238093651156,0.0483883236822034,0,0.564410726784128,0.0258209412495971,0.0553266935482391,0.553266935482391,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00256705997500478,0.0063440408609535,0.0132040539377323,bandwidth,147.055440998328,5000000,Hz,response
combined_phase2b,0.0578955732640707,0.127323659506109,0.0400829556523187,0,0.624178056558557,0.028019815826986,0.0553266935482391,0.553266935482391,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.0562454328690352,0.00822758705894826,0.0132040539377323,bandwidth,147.055440998328,5000000,Hz,response
physical_only,0.0769129046099639,0.111379450724051,0.0484134565413293,0,0.688530377690229,0.0316732569787949,0.0677086448072954,0.677086448072954,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.000154725478325371,0.000382377025260287,0.00079585345945319,bandwidth,720.843424240426,5000000,Hz,response
combined_phase2b,0.0600329913115251,0.127992321904541,0.0370058430169018,0,0.798618081800973,0.0357514980937621,0.0677086448072954,0.677086448072954,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.0033901044738627,0.000495904792172118,0.00079585345945319,bandwidth,720.843424240426,5000000,Hz,response
physical_only,0.0769296457470628,0.111388858328319,0.048415000125373,0,0.696153430565872,0.0320326884783437,0.068469106736267,0.68469106736267,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,6.5672029388154e-06,1.62296963369911e-05,3.37793829720962e-05,bandwidth,3533.46492141403,5000000,Hz,response
combined_phase2b,0.0603561457274275,0.128033389123029,0.0368168560825093,0,0.809331659597419,0.03622635459156,0.068469106736267,0.68469106736267,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.000143890355679398,2.10482943742776e-05,3.37793829720962e-05,bandwidth,3533.46492141403,5000000,Hz,response
physical_only,0.0769303574136559,0.111389257957178,0.0484150656958664,0,0.696477252846739,0.0320479568924419,0.0685014106596908,0.685014106596908,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,2.73536678131174e-07,6.75998216105589e-07,1.40697658068678e-06,bandwidth,17320.5080756888,5000000,Hz,response
combined_phase2b,0.0603703319147679,0.128035133631439,0.0368088280416135,0,0.8097867653477,0.0362465261837967,0.0685014106596908,0.685014106596908,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,5.99331138720111e-06,8.76702137581065e-07,1.40697658068678e-06,bandwidth,17320.5080756888,5000000,Hz,response
physical_only,0.0769303870582194,0.111389274603286,0.0484150684271423,0,0.696490741290991,0.0320485928806502,0.0685027562424228,0.685027562424228,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,1.1381277788821e-08,2.81268320960482e-08,5.85412694986687e-08,bandwidth,84902.4984461839,5000000,Hz,response
combined_phase2b,0.0603709236306217,0.128035206296949,0.0368084936428015,0,0.809805722253613,0.0362473664082417,0.0685027562424228,0.685027562424228,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,2.49368858078621e-07,3.64776925748656e-08,5.85412694986687e-08,bandwidth,84902.4984461839,5000000,Hz,response
