time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad
0.953,0.523598775598299,0.516084409211414,-0.115733730498993,0.112264366727008,0.487900126657388,0.480572294384604,0.0430264812136945,0.126030047648398,0.126030047648398,0.000249293845878406,0.0103695895492528,0.00275176828144712,-0.986642421049892,0.269812078671727,0.106666377213775,-0.866854686005417,-0.0281842825540262,1,1,1,10,0,1,940,14,0,14,0.014,0,0,-0.0124830816859189
0.954,0.523598775598299,0.515998623829564,-0.0559017421812811,0.11162419974875,0.492681022864128,0.477114857205688,0.046483918392611,0.133548457273008,0.133548457273008,0.000243984268311646,0.01014873315445,0.00480918619017527,-0.838796061514482,0.269812078671727,0.106666377213775,-0.717171764956081,-0.0233176009654351,1,1,1,11,0,1,941,14,0,14,0.014,0,0,-0.0125427574261018
0.955,0.523598775598299,0.515972590799464,0.0038696500231837,0.112098006455184,0.497834572033637,0.477114857205688,0.046483918392611,0.131721011398207,0.131721011398207,0.000235824554258203,0.0098093229083794,0.00681042491519326,-0.681151188016057,0.269812078671727,0.106666377213775,-0.557865062978709,-0.0181380187658273,1,1,1,13,1,0,0,0,1,15,0.015,0,0,-0.0125428116303359
0.956,0.523598775598299,0.516006208346605,0.0631978169632333,0.110295128731626,0.503300166374703,0.477114857205688,0.046483918392611,0.129963248094582,0.129963248094582,0.000224910022563449,0.00935532367948504,0.00873210670535258,-0.515549351278374,0.269812078671727,0.106666377213775,-0.39079554367976,-0.0127060419719019,1,1,1,13,0,0,0,0,1,16,0.016,0,0,-0.0124833454750549
0.957,0.523598775598299,0.516098516956305,0.121131386546015,0.107130954668737,0.509013391973055,0.474224112768954,0.0493746628293446,0.136042353564724,0.136042353564724,0.000211368172861823,0.00879203892350263,0.0105517831650094,-0.343925052408475,0.269812078671727,0.106666377213775,-0.217914853106188,-0.00708512498324953,1,1,1,15,0,1,942,16,0,16,0.016,0,0,-0.0123653178790586
0.958,0.523598775598299,0.516248063174494,0.177822361340125,0.105650812066963,0.514907133843621,0.474224112768954,0.0493746628293446,0.13431622046777,0.13431622046777,0.000195357196171945,0.00812604873039668,0.0122481974881102,-0.168283144750361,0.269812078671727,0.106666377213775,-0.0412425213180787,-0.00134092933087278,1,1,1,16,0,0,0,0,1,17,0.017,0,0,-0.0121901817027262
0.959,0.523598775598299,0.516453745495904,0.233278912578097,0.102761160461922,0.52091318885311,0.469033783798051,0.054564991800248,0.146607039919317,0.146607039919317,0.000177064126966027,0.00736513295811575,0.013801532772556,0.00932458609079821,0.269812078671727,0.106666377213775,0.137157629035245,0.0044594433572059,1,1,1,11,1,1,947,13,0,13,0.013,0,0,-0.011959037859825
0.96,0.523598775598299,0.516714454690976,0.288195770790019,0.10347968427957,0.52696268990401,0.479682165480174,0.0439166101181251,0.116211268714955,0.116211268714955,0.000156702658300421,0.00651818035108954,0.0151936435141268,0.18682339047031,0.269812078671727,0.106666377213775,0.315201591549302,0.010248235213034,1,1,1,11,0,1,952,9,0,9,0.009,0,0,-0.0116729949905995
0.961,0.523598775598299,0.51702912589788,0.340202580794011,0.0928997814169095,0.532986949549658,0.479682165480174,0.0439166101181251,0.114875884274264,0.114875884274264,0.000134510645530175,0.00559508470511251,0.016408267575737,0.362139791183289,0.269812078671727,0.106666377213775,0.490809520677914,0.0159578236517788,1,1,1,15,0,0,0,0,1,10,0.01,0,0,-0.0113331173697497
0.962,0.523598775598299,0.517393197359484,0.387205858010603,0.0846784559833801,0.538914708673926,0.479682165480174,0.0439166101181251,0.113593103073338,0.113593103073338,0.000110747327768317,0.00460662929157967,0.0174312161558726,0.53322580507963,0.269812078671727,0.106666377213775,0.661930027740858,0.0215215113144421,1,1,1,11,0,0,0,0,1,11,0.011,0,1,-0.010943966169457
