modelName,regime,runName,runIndex,seed,horizonSamples,horizonSeconds,forecastCount,truthRMSE,measurementRMSE,posteriorTruthRMSE,peakAbsoluteError,catastrophicForecastCount,catastrophicFraction,nonfiniteForecastCount
EDMD hybrid,varied,varied_seed_230202,12,230202,20,0.02,128,0.001688715068521,0.00176194503424991,0.0105737818420712,0.00412308499477246,0,0,0
EDMD hybrid,varied,varied_seed_230202,12,230202,50,0.05,128,0.00662804429698794,0.00659335285143583,0.0117419287063478,0.0146779245468838,0,0,0
EDMD hybrid,varied,varied_seed_230202,12,230202,100,0.1,128,0.0217776715035719,0.0217593135165889,0.0216895416350796,0.0441155275017228,0,0,0
EDMD hybrid,varied,varied_seed_230202,12,230202,250,0.25,128,0.102697628198503,0.102641752739094,0.0990113030301476,0.193545586565844,9,0.0703125,0
Weighted linear hybrid,varied,varied_seed_230202,12,230202,1,0.001,128,0.00142796758378084,0.00151049137484384,0.01046650361205,0.00723050038976088,0,0,0
Weighted linear hybrid,varied,varied_seed_230202,12,230202,20,0.02,128,0.00277461393396087,0.00280928255489023,0.0106620842296235,0.0114188166871284,0,0,0
Weighted linear hybrid,varied,varied_seed_230202,12,230202,50,0.05,128,0.00808564324484799,0.00806005110950699,0.0124743300552674,0.0243159322460417,0,0,0
Weighted linear hybrid,varied,varied_seed_230202,12,230202,100,0.1,128,0.023265699775522,0.0232475907440599,0.0231564977698862,0.0454671274937906,0,0,0
Weighted linear hybrid,varied,varied_seed_230202,12,230202,250,0.25,128,0.102876034049784,0.102815959579101,0.0992716679707146,0.191232215052057,6,0.046875,0
Weighted EDMD hybrid,varied,varied_seed_230202,12,230202,1,0.001,128,0.00142805903386916,0.00151013649499861,0.0104664448241888,0.00723050038976088,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230202,12,230202,20,0.02,128,0.00278017569466073,0.00281425892469402,0.0106622894749784,0.0114188166871284,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230202,12,230202,50,0.05,128,0.00811417058693311,0.00808838443883423,0.0124797401051243,0.0243159322460417,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230202,12,230202,100,0.1,128,0.0233640422001599,0.0233447157822809,0.023205126600266,0.0454671274937906,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230202,12,230202,250,0.25,128,0.103238366258629,0.103178652847066,0.0996069550903416,0.193545586565844,9,0.0703125,0
Nominal physics,varied,varied_seed_230203,13,230203,1,0.001,128,0.00862016595658487,0.00861660972075938,0.00862016595658487,0.0173281894422093,0,0,0
Nominal physics,varied,varied_seed_230203,13,230203,20,0.02,128,0.0130968260369988,0.0131048455593904,0.0130968260369988,0.0263871420107979,0,0,0
Nominal physics,varied,varied_seed_230203,13,230203,50,0.05,128,0.0274951699192373,0.0275278546597632,0.0274951699192373,0.0551526470815917,0,0,0
Nominal physics,varied,varied_seed_230203,13,230203,100,0.1,128,0.0520870997900727,0.0520940960302781,0.0520870997900727,0.103875060404512,0,0,0
Nominal physics,varied,varied_seed_230203,13,230203,250,0.25,128,0.117226499023613,0.117248104922111,0.117226499023613,0.224985895240161,17,0.1328125,0
Persistent innovation,varied,varied_seed_230203,13,230203,1,0.001,128,0.000588592248168562,0.000723975990534239,0.0103196517754608,0.00138025722448881,0,0,0
Persistent innovation,varied,varied_seed_230203,13,230203,20,0.02,128,0.00196750450631642,0.00199157269516503,0.0103571643501397,0.00398705906330954,0,0,0
Persistent innovation,varied,varied_seed_230203,13,230203,50,0.05,128,0.00663059597031346,0.00666116567523919,0.0114610178110668,0.0131303397092551,0,0,0
Persistent innovation,varied,varied_seed_230203,13,230203,100,0.1,128,0.020270202046996,0.0202266405795331,0.0204335302468536,0.0398801149380308,0,0,0
Persistent innovation,varied,varied_seed_230203,13,230203,250,0.25,128,0.0940212317319092,0.0940519488108943,0.089385875003555,0.180683653672857,2,0.015625,0
Linear hybrid,varied,varied_seed_230203,13,230203,1,0.001,128,0.000287301568952763,0.000510081082045285,0.0103208391663825,0.000779966902756599,0,0,0
Linear hybrid,varied,varied_seed_230203,13,230203,20,0.02,128,0.00167353594698419,0.00175914945010491,0.0103202868954278,0.00357987577374358,0,0,0
Linear hybrid,varied,varied_seed_230203,13,230203,50,0.05,128,0.00655802055493734,0.00658769495573196,0.0113845338303747,0.0132424569025402,0,0,0
Linear hybrid,varied,varied_seed_230203,13,230203,100,0.1,128,0.0212117262261942,0.0212168318549426,0.0210657980328935,0.0400748297016842,0,0,0
Linear hybrid,varied,varied_seed_230203,13,230203,250,0.25,128,0.0915391077942901,0.0915197333055336,0.0892244308128535,0.173988601360928,0,0,0
EDMD hybrid,varied,varied_seed_230203,13,230203,1,0.001,128,0.000288300436914972,0.000510774173603822,0.0103207988143241,0.000774954898228472,0,0,0
EDMD hybrid,varied,varied_seed_230203,13,230203,20,0.02,128,0.00168347212452902,0.0017699297523234,0.0103213809648431,0.00359982786463869,0,0,0
EDMD hybrid,varied,varied_seed_230203,13,230203,50,0.05,128,0.00659002694219596,0.00661805046954156,0.0113721312082718,0.0132871298842172,0,0,0
EDMD hybrid,varied,varied_seed_230203,13,230203,100,0.1,128,0.0212701558189019,0.0212746971689826,0.0210479934013368,0.0427718054564489,0,0,0
EDMD hybrid,varied,varied_seed_230203,13,230203,250,0.25,128,0.0913603752036677,0.0913406960892239,0.0890075945217742,0.176820275537339,1,0.0078125,0
Weighted linear hybrid,varied,varied_seed_230203,13,230203,1,0.001,128,0.00131046781161411,0.00134011847758705,0.0102870541931236,0.00868735670711007,0,0,0
Weighted linear hybrid,varied,varied_seed_230203,13,230203,20,0.02,128,0.00271198477778751,0.00278692727461854,0.0104020601153231,0.0141790306948699,0,0,0
Weighted linear hybrid,varied,varied_seed_230203,13,230203,50,0.05,128,0.00809967695031095,0.00813085578571691,0.0121544007613604,0.0320907642088063,0,0,0
Weighted linear hybrid,varied,varied_seed_230203,13,230203,100,0.1,128,0.0231923215074044,0.0231968801258183,0.022909146133298,0.0663920033581843,0,0,0
Weighted linear hybrid,varied,varied_seed_230203,13,230203,250,0.25,128,0.0941549971625328,0.0941427627723446,0.0917472191511235,0.173988601360928,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230203,13,230203,1,0.001,128,0.00131065463138727,0.00134024091254805,0.0102870147187502,0.00868735670711007,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230203,13,230203,20,0.02,128,0.00272157637098669,0.00279738876604297,0.010402924903536,0.0141790306948699,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230203,13,230203,50,0.05,128,0.00814577304217477,0.00817590285858041,0.0121485861016962,0.0320907642088063,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230203,13,230203,100,0.1,128,0.0233207602915784,0.0233252015365494,0.0229445410475534,0.0663920033581843,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230203,13,230203,250,0.25,128,0.0942649630217824,0.0942527572576929,0.0918053953908384,0.176820275537339,1,0.0078125,0
Nominal physics,varied,varied_seed_230204,14,230204,1,0.001,128,0.00779391915339974,0.00779909730991871,0.00779391915339974,0.0127998612609145,0,0,0
Nominal physics,varied,varied_seed_230204,14,230204,20,0.02,128,0.011859717771599,0.0118295401719965,0.011859717771599,0.0194508744144056,0,0,0
Nominal physics,varied,varied_seed_230204,14,230204,50,0.05,128,0.0249740711515795,0.0249425909775811,0.0249740711515795,0.0408996166386643,0,0,0
Nominal physics,varied,varied_seed_230204,14,230204,100,0.1,128,0.0476527949584731,0.0476127372449606,0.0476527949584731,0.0779769046706009,0,0,0
Nominal physics,varied,varied_seed_230204,14,230204,250,0.25,128,0.111856780021143,0.111869352226709,0.111856780021143,0.181610120901962,7,0.0546875,0
Persistent innovation,varied,varied_seed_230204,14,230204,1,0.001,128,0.00040103602922307,0.000610375026686822,0.00933701699092337,0.00109722086983654,0,0,0
Persistent innovation,varied,varied_seed_230204,14,230204,20,0.02,128,0.00126430731733391,0.00137214324294417,0.00935634541652668,0.00272692661919209,0,0,0
Persistent innovation,varied,varied_seed_230204,14,230204,50,0.05,128,0.00422957915160957,0.00416338826858894,0.00985914258381898,0.0083666030224618,0,0,0
Persistent innovation,varied,varied_seed_230204,14,230204,100,0.1,128,0.0130328597246336,0.0130705153606838,0.0146752188666488,0.0242411103577322,0,0,0
Persistent innovation,varied,varied_seed_230204,14,230204,250,0.25,128,0.0650171564878472,0.0649201161581012,0.0621552204293735,0.119702786633085,0,0,0
Linear hybrid,varied,varied_seed_230204,14,230204,1,0.001,128,0.000249119136241408,0.000507339851933247,0.00933143697926515,0.000597782661848234,0,0,0
Linear hybrid,varied,varied_seed_230204,14,230204,20,0.02,128,0.000953144114456557,0.00106140373916158,0.00932557873109635,0.00223201055620741,0,0,0
Linear hybrid,varied,varied_seed_230204,14,230204,50,0.05,128,0.00341267925601854,0.00336925277766617,0.010083153133613,0.00735092023403528,0,0,0
Linear hybrid,varied,varied_seed_230204,14,230204,100,0.1,128,0.0108420029144616,0.0108024312568037,0.0148001012731298,0.0228849779250065,0,0,0
Linear hybrid,varied,varied_seed_230204,14,230204,250,0.25,128,0.049756966611383,0.0496995432101892,0.0512893994961864,0.108735278815493,0,0,0
EDMD hybrid,varied,varied_seed_230204,14,230204,1,0.001,128,0.000249535637213082,0.000507953667225188,0.00933119087651472,0.000604855670423787,0,0,0
EDMD hybrid,varied,varied_seed_230204,14,230204,20,0.02,128,0.000962848427875439,0.00106999111209736,0.00932428730747064,0.00223779611431585,0,0,0
EDMD hybrid,varied,varied_seed_230204,14,230204,50,0.05,128,0.00345311901811612,0.00340985311748519,0.0101103037393494,0.00735436546475219,0,0,0
EDMD hybrid,varied,varied_seed_230204,14,230204,100,0.1,128,0.0109816116853633,0.0109427763648248,0.0149444161860696,0.0228506560217604,0,0,0
EDMD hybrid,varied,varied_seed_230204,14,230204,250,0.25,128,0.0505642389693288,0.0505087080747206,0.052073071555428,0.11136882753763,0,0,0
Weighted linear hybrid,varied,varied_seed_230204,14,230204,1,0.001,128,0.00114315718312214,0.00120184152681388,0.00930264272685614,0.00665637935193432,0,0,0
Weighted linear hybrid,varied,varied_seed_230204,14,230204,20,0.02,128,0.00206038777310024,0.00208883744279096,0.00939138950570054,0.0107570117546431,0,0,0
Weighted linear hybrid,varied,varied_seed_230204,14,230204,50,0.05,128,0.00535034492726305,0.00527765592406171,0.0107324404299281,0.0247530562998177,0,0,0
Weighted linear hybrid,varied,varied_seed_230204,14,230204,100,0.1,128,0.0137928587907948,0.0137723228561636,0.0168749552501389,0.0538495409688735,0,0,0
Weighted linear hybrid,varied,varied_seed_230204,14,230204,250,0.25,128,0.0549879459761397,0.0549208041901716,0.0560739095117204,0.162373136699838,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230204,14,230204,1,0.001,128,0.00114321541284716,0.00120197608599601,0.00930243119713817,0.00665637935193432,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230204,14,230204,20,0.02,128,0.00206356690444006,0.00209224579333502,0.00939019348766583,0.0107570117546431,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230204,14,230204,50,0.05,128,0.00536773530897061,0.00529553785563606,0.010754844995976,0.0247530562998177,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230204,14,230204,100,0.1,128,0.0138658247181815,0.0138453425911327,0.0169780043394637,0.0538495409688735,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230204,14,230204,250,0.25,128,0.0554966029635607,0.0554310898627167,0.0565954302881219,0.162373136699838,0,0,0
Nominal physics,varied,varied_seed_230205,15,230205,1,0.001,128,0.00924139263683908,0.00922668236635331,0.00924139263683908,0.017557947401685,0,0,0
Nominal physics,varied,varied_seed_230205,15,230205,20,0.02,128,0.0140917014833318,0.0141325959611981,0.0140917014833318,0.0263813098043667,0,0,0
Nominal physics,varied,varied_seed_230205,15,230205,50,0.05,128,0.0297669146834151,0.0297032131357258,0.0297669146834151,0.0554246231913049,0,0,0
Nominal physics,varied,varied_seed_230205,15,230205,100,0.1,128,0.0568656466205846,0.0569133100671704,0.0568656466205846,0.104718409047932,0,0,0
Nominal physics,varied,varied_seed_230205,15,230205,250,0.25,128,0.130542751645226,0.130446696254791,0.130542751645226,0.232555800889516,23,0.1796875,0
Persistent innovation,varied,varied_seed_230205,15,230205,1,0.001,128,0.000548636765910242,0.000708425481451618,0.0110606042849517,0.00108656314602082,0,0,0
Persistent innovation,varied,varied_seed_230205,15,230205,20,0.02,128,0.00188673915580598,0.00187761620198671,0.0111517553863638,0.00344119692019459,0,0,0
Persistent innovation,varied,varied_seed_230205,15,230205,50,0.05,128,0.00636530957554692,0.00639227697459518,0.0123257397419659,0.0116503140431896,0,0,0
Persistent innovation,varied,varied_seed_230205,15,230205,100,0.1,128,0.0193091968411958,0.0192843254796727,0.0205967681316402,0.0349834675781349,0,0,0
Persistent innovation,varied,varied_seed_230205,15,230205,250,0.25,128,0.0866495506062149,0.0865961651151434,0.0827327439684032,0.166609278696838,0,0,0
Linear hybrid,varied,varied_seed_230205,15,230205,1,0.001,128,0.000252437971079081,0.000492747844914993,0.011070492622174,0.000804254678001826,0,0,0
Linear hybrid,varied,varied_seed_230205,15,230205,20,0.02,128,0.00163049670276912,0.00166955643296479,0.0110778274839433,0.00465840040484083,0,0,0
Linear hybrid,varied,varied_seed_230205,15,230205,50,0.05,128,0.00626284182645575,0.00624629993526717,0.0125218785178677,0.0165609612326497,0,0,0
Linear hybrid,varied,varied_seed_230205,15,230205,100,0.1,128,0.0199156113369938,0.0199140221756632,0.0218922298046494,0.0500490393137544,0,0,0
Linear hybrid,varied,varied_seed_230205,15,230205,250,0.25,128,0.0846772490982065,0.0846146573564201,0.082913511627963,0.204307453240888,2,0.015625,0
EDMD hybrid,varied,varied_seed_230205,15,230205,1,0.001,128,0.000250317402054168,0.000491149372704437,0.0110698470642321,0.000776936505485826,0,0,0
EDMD hybrid,varied,varied_seed_230205,15,230205,20,0.02,128,0.00161867366556891,0.00165529548738697,0.0110769051467451,0.00436625225558052,0,0,0
EDMD hybrid,varied,varied_seed_230205,15,230205,50,0.05,128,0.00620498332958192,0.00618825446652341,0.0125283659842248,0.0154131257134905,0,0,0
EDMD hybrid,varied,varied_seed_230205,15,230205,100,0.1,128,0.0197006963461369,0.0196975672677864,0.0217921746089614,0.0476575804207052,0,0,0
EDMD hybrid,varied,varied_seed_230205,15,230205,250,0.25,128,0.0837310355805704,0.0836711662998102,0.0820230827919167,0.199404430945833,2,0.015625,0
Weighted linear hybrid,varied,varied_seed_230205,15,230205,1,0.001,128,0.00253396788668674,0.00254477987900127,0.0109486543075917,0.0146929476212784,0,0,0
Weighted linear hybrid,varied,varied_seed_230205,15,230205,20,0.02,128,0.00441928579583159,0.00445112678547624,0.0113568521051287,0.023542393669552,0,0,0
Weighted linear hybrid,varied,varied_seed_230205,15,230205,50,0.05,128,0.0109881709078426,0.0109744248866284,0.0148985398147298,0.0518160841369125,0,0,0
Weighted linear hybrid,varied,varied_seed_230205,15,230205,100,0.1,128,0.0266848187718242,0.0266987260417481,0.0276859906005681,0.102869536747763,0,0,0
Weighted linear hybrid,varied,varied_seed_230205,15,230205,250,0.25,128,0.0950420145813891,0.0949916391522847,0.0928159168088396,0.232555800889516,8,0.0625,0
Weighted EDMD hybrid,varied,varied_seed_230205,15,230205,1,0.001,128,0.00253395937745895,0.00254478364333885,0.0109478650686914,0.0146929476212784,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230205,15,230205,20,0.02,128,0.00442415110265246,0.0044551629483434,0.0113547557215372,0.023542393669552,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230205,15,230205,50,0.05,128,0.01101284702157,0.0109986945027696,0.0149291821050517,0.0518160841369125,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230205,15,230205,100,0.1,128,0.0267574277659339,0.0267707574163346,0.0277799846238639,0.102869536747763,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230205,15,230205,250,0.25,128,0.0949791210332241,0.0949316113127364,0.0928172959300797,0.232555800889516,8,0.0625,0
Nominal physics,varied,varied_seed_230206,16,230206,1,0.001,128,0.00777242044387595,0.00778419329831301,0.00777242044387595,0.015338992156399,0,0,0
Nominal physics,varied,varied_seed_230206,16,230206,20,0.02,128,0.0118645687553523,0.0119010987857733,0.0118645687553523,0.0232086459665641,0,0,0
Nominal physics,varied,varied_seed_230206,16,230206,50,0.05,128,0.0250934622291266,0.0251521139692834,0.0250934622291266,0.0489187818104528,0,0,0
Nominal physics,varied,varied_seed_230206,16,230206,100,0.1,128,0.0481797007565815,0.0482185176167658,0.0481797007565815,0.092831373502322,0,0,0
Nominal physics,varied,varied_seed_230206,16,230206,250,0.25,128,0.114895013197182,0.114938852315065,0.114895013197182,0.209481882204723,22,0.171875,0
Persistent innovation,varied,varied_seed_230206,16,230206,1,0.001,128,0.000468786686517226,0.000692158564671179,0.00930515578046835,0.000986477192453102,0,0,0
Persistent innovation,varied,varied_seed_230206,16,230206,20,0.02,128,0.0015990835620195,0.00171338127675144,0.00938784055740441,0.00310893422667011,0,0,0
Persistent innovation,varied,varied_seed_230206,16,230206,50,0.05,128,0.00540287149065657,0.00548729931893089,0.0104096639731993,0.010351480618787,0,0,0
Persistent innovation,varied,varied_seed_230206,16,230206,100,0.1,128,0.016520332188408,0.0165923838719923,0.0176853763847061,0.0314799923121916,0,0,0
Persistent innovation,varied,varied_seed_230206,16,230206,250,0.25,128,0.0774689357679241,0.0774987610547735,0.074595824730897,0.148260494840232,0,0,0
Linear hybrid,varied,varied_seed_230206,16,230206,1,0.001,128,0.000282719198153833,0.000533698055080238,0.00931325726199825,0.000907622912457828,0,0,0
Linear hybrid,varied,varied_seed_230206,16,230206,20,0.02,128,0.00114560169982363,0.00124219033387983,0.00934434729388102,0.00327441586340271,0,0,0
Linear hybrid,varied,varied_seed_230206,16,230206,50,0.05,128,0.0040649684899993,0.00413283842982125,0.0100608480684121,0.0108140997401109,0,0,0
Linear hybrid,varied,varied_seed_230206,16,230206,100,0.1,128,0.0128272728727176,0.0127884011133355,0.0152219931905854,0.0335923857890506,0,0,0
Linear hybrid,varied,varied_seed_230206,16,230206,250,0.25,128,0.0595942953184727,0.0596745483475717,0.0586226445638628,0.155209027995988,0,0,0
EDMD hybrid,varied,varied_seed_230206,16,230206,1,0.001,128,0.000282163551120599,0.000532166101030278,0.00931370741151141,0.000851317989721462,0,0,0
EDMD hybrid,varied,varied_seed_230206,16,230206,20,0.02,128,0.00115540346379752,0.00125424299433113,0.00934528384782819,0.00335970255688506,0,0,0
EDMD hybrid,varied,varied_seed_230206,16,230206,50,0.05,128,0.0041279946480377,0.00419299162069749,0.0100439385413918,0.0113734587090994,0,0,0
EDMD hybrid,varied,varied_seed_230206,16,230206,100,0.1,128,0.0130570374183501,0.0130180314156513,0.0152750493622111,0.0360686266189684,0,0,0
EDMD hybrid,varied,varied_seed_230206,16,230206,250,0.25,128,0.0602529392473337,0.060330530548585,0.0592684169163832,0.162468391188904,0,0,0
Weighted linear hybrid,varied,varied_seed_230206,16,230206,1,0.001,128,0.0020263142514525,0.00204133394965111,0.00922156156907495,0.0103415410339406,0,0,0
Weighted linear hybrid,varied,varied_seed_230206,16,230206,20,0.02,128,0.00342760174220377,0.00338341997499463,0.00954011455318202,0.0157300136474951,0,0,0
Weighted linear hybrid,varied,varied_seed_230206,16,230206,50,0.05,128,0.00814458340638027,0.00814629603408139,0.011893559342315,0.0331024128617327,0,0,0
Weighted linear hybrid,varied,varied_seed_230206,16,230206,100,0.1,128,0.0189075381503306,0.0188652909239536,0.0202153652522946,0.0622755084021667,0,0,0
Weighted linear hybrid,varied,varied_seed_230206,16,230206,250,0.25,128,0.0666697888436876,0.0667280166392841,0.0656965023012388,0.155209027995988,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230206,16,230206,1,0.001,128,0.00202615917942448,0.00204090851974911,0.00922215843827147,0.0103415410339406,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230206,16,230206,20,0.02,128,0.00342930306892211,0.00338668463260768,0.00954128588460272,0.0157300136474951,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230206,16,230206,50,0.05,128,0.00816804370140057,0.00816916153773146,0.0118724669391981,0.0331024128617327,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230206,16,230206,100,0.1,128,0.0190350686184715,0.0189929059622623,0.0202239616813434,0.0622755084021667,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230206,16,230206,250,0.25,128,0.0671394095359009,0.0671960760748701,0.0661596024833159,0.162468391188904,0,0,0
Nominal physics,varied,varied_seed_230207,17,230207,1,0.001,128,0.00797986121592051,0.00797761163043249,0.00797986121592051,0.01571059744114,0,0,0
Nominal physics,varied,varied_seed_230207,17,230207,20,0.02,128,0.0121307594508614,0.0121233869994844,0.0121307594508614,0.0238483731294202,0,0,0
Nominal physics,varied,varied_seed_230207,17,230207,50,0.05,128,0.0254888617119295,0.025467697671077,0.0254888617119295,0.0501448919521161,0,0,0
Nominal physics,varied,varied_seed_230207,17,230207,100,0.1,128,0.0484137825077932,0.0484136825278714,0.0484137825077932,0.0952546304116809,0,0,0
Nominal physics,varied,varied_seed_230207,17,230207,250,0.25,128,0.11236666558639,0.112345705039261,0.11236666558639,0.212229592750106,15,0.1171875,0
Persistent innovation,varied,varied_seed_230207,17,230207,1,0.001,128,0.000525186806380283,0.000734611293141655,0.00955730693228828,0.00148093810497457,0,0,0
Persistent innovation,varied,varied_seed_230207,17,230207,20,0.02,128,0.00163530253141595,0.00167532481697682,0.00958097170836866,0.00349030131220918,0,0,0
Persistent innovation,varied,varied_seed_230207,17,230207,50,0.05,128,0.00546174947821269,0.00550928846477843,0.0103711021954572,0.0108074280617111,0,0,0
Persistent innovation,varied,varied_seed_230207,17,230207,100,0.1,128,0.0166383042362285,0.0166061708400927,0.0172890466479889,0.032644623463831,0,0,0
Persistent innovation,varied,varied_seed_230207,17,230207,250,0.25,128,0.0772171639153276,0.077197822135549,0.0736419626160288,0.152185479180236,0,0,0
Linear hybrid,varied,varied_seed_230207,17,230207,1,0.001,128,0.000282996308832465,0.000545813989523809,0.00955268807568506,0.000691931173939453,0,0,0
Linear hybrid,varied,varied_seed_230207,17,230207,20,0.02,128,0.000961132676727126,0.00110819133430161,0.00954793206266191,0.00265274495411189,0,0,0
Linear hybrid,varied,varied_seed_230207,17,230207,50,0.05,128,0.00319959093264366,0.00324596818468083,0.0102314007217984,0.00850552592185899,0,0,0
Linear hybrid,varied,varied_seed_230207,17,230207,100,0.1,128,0.00985535268485666,0.00985521196709092,0.0144929274661508,0.0242062148452205,0,0,0
Linear hybrid,varied,varied_seed_230207,17,230207,250,0.25,128,0.0430277037981041,0.0430140708199292,0.0451845560593241,0.10171974041006,0,0,0
EDMD hybrid,varied,varied_seed_230207,17,230207,1,0.001,128,0.000284192988636472,0.000547829664301357,0.00955254658944327,0.000697724746192646,0,0,0
EDMD hybrid,varied,varied_seed_230207,17,230207,20,0.02,128,0.000977644387324573,0.0011242156895973,0.00954667197331216,0.00270067680624331,0,0,0
EDMD hybrid,varied,varied_seed_230207,17,230207,50,0.05,128,0.00327347113709147,0.00332046920299244,0.0102550566837115,0.00871322889378773,0,0,0
EDMD hybrid,varied,varied_seed_230207,17,230207,100,0.1,128,0.0100844701488078,0.0100861951121501,0.0146528268932168,0.024922674824449,0,0,0
EDMD hybrid,varied,varied_seed_230207,17,230207,250,0.25,128,0.0436037888295718,0.0435875893056292,0.0457211633961499,0.100365514529254,0,0,0
Weighted linear hybrid,varied,varied_seed_230207,17,230207,1,0.001,128,0.00144443258035885,0.00149801183692346,0.0095077139584862,0.00704552161628971,0,0,0
Weighted linear hybrid,varied,varied_seed_230207,17,230207,20,0.02,128,0.00228122737763239,0.00227090769099198,0.00963194393075677,0.0103844012326928,0,0,0
Weighted linear hybrid,varied,varied_seed_230207,17,230207,50,0.05,128,0.00520458067808751,0.00524074861576049,0.010987504378604,0.0207934642094215,0,0,0
Weighted linear hybrid,varied,varied_seed_230207,17,230207,100,0.1,128,0.0121903526288977,0.0121537003316053,0.0163589126690148,0.0366587915549543,0,0,0
Weighted linear hybrid,varied,varied_seed_230207,17,230207,250,0.25,128,0.0469349866683062,0.0469238418777582,0.0490741689706504,0.10171974041006,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230207,17,230207,1,0.001,128,0.00144470104002047,0.0014987342524909,0.00950754709060537,0.00704552161628971,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230207,17,230207,20,0.02,128,0.0022881116363752,0.0022785978677791,0.00963068951722961,0.0103844012326928,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230207,17,230207,50,0.05,128,0.00524906175867895,0.00528594726005428,0.0110099501570399,0.0207934642094215,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230207,17,230207,100,0.1,128,0.0123699249902257,0.0123351333130533,0.0165010464990427,0.0366587915549543,0,0,0
Weighted EDMD hybrid,varied,varied_seed_230207,17,230207,250,0.25,128,0.0474589709725915,0.0474454124767048,0.0495712560436841,0.100365514529254,0,0,0
Nominal physics,varied,varied_seed_230208,18,230208,1,0.001,128,0.00788071537377653,0.00788171496720116,0.00788071537377653,0.0155384716649248,0,0,0
Nominal physics,varied,varied_seed_230208,18,230208,20,0.02,128,0.0120135886144742,0.0119621050456525,0.0120135886144742,0.0233353612826528,0,0,0
Nominal physics,varied,varied_seed_230208,18,230208,50,0.05,128,0.0253167970183398,0.0252936907201652,0.0253167970183398,0.0490695561256863,0,0,0
Nominal physics,varied,varied_seed_230208,18,230208,100,0.1,128,0.0483538645309325,0.0483024025404199,0.0483538645309325,0.0931877107890354,0,0,0
Nominal physics,varied,varied_seed_230208,18,230208,250,0.25,128,0.112955583491527,0.112962475229025,0.112955583491527,0.211145541897154,21,0.1640625,0
Persistent innovation,varied,varied_seed_230208,18,230208,1,0.001,128,0.000474520497267647,0.000705037096236823,0.00943591766970058,0.00104276302135697,0,0,0
Persistent innovation,varied,varied_seed_230208,18,230208,20,0.02,128,0.00151622334012597,0.00156187951226846,0.00949694792426005,0.00307046232710717,0,0,0
Persistent innovation,varied,varied_seed_230208,18,230208,50,0.05,128,0.00506944140302921,0.00502250271223395,0.0103002776492211,0.0100077773539607,0,0,0
Persistent innovation,varied,varied_seed_230208,18,230208,100,0.1,128,0.0155761803011545,0.0155439112062289,0.0167646084335384,0.0305680148819349,0,0,0
Persistent innovation,varied,varied_seed_230208,18,230208,250,0.25,128,0.0768739047231054,0.0768194002281911,0.0735891162919549,0.148140598477591,0,0,0
Linear hybrid,varied,varied_seed_230208,18,230208,1,0.001,128,0.00025516933433165,0.000524431821237513,0.00942998902056958,0.000817725932399385,0,0,0
Linear hybrid,varied,varied_seed_230208,18,230208,20,0.02,128,0.0011226786359781,0.00119718096367021,0.00946945612092535,0.00259513667701246,0,0,0
Linear hybrid,varied,varied_seed_230208,18,230208,50,0.05,128,0.00414127718683644,0.0040880330735878,0.0103150022883864,0.00915138774943797,0,0,0
Linear hybrid,varied,varied_seed_230208,18,230208,100,0.1,128,0.0134403825137579,0.0134058983432372,0.0159127549363861,0.0288499066222526,0,0,0
Linear hybrid,varied,varied_seed_230208,18,230208,250,0.25,128,0.0640580688091322,0.0640089427509378,0.0618731566873423,0.135042389257819,0,0,0
EDMD hybrid,varied,varied_seed_230208,18,230208,1,0.001,128,0.000255073167602574,0.000522188958757766,0.00942973841919459,0.000823841160367225,0,0,0
EDMD hybrid,varied,varied_seed_230208,18,230208,20,0.02,128,0.00112053932888134,0.00119463487886252,0.0094680211840845,0.00266017378463581,0,0,0
EDMD hybrid,varied,varied_seed_230208,18,230208,50,0.05,128,0.00414223120663398,0.00408331542206092,0.0103446711556161,0.00938978119195805,0,0,0
