modelName,regime,eventGroup,horizonSamples,horizonSeconds,forecastCount,nonfiniteForecastCount,learnedCandidateNonfiniteCount,unknownReversalForecastCount,startupTargetCount,truthBias,truthStd,truthRMSE,truthP95AbsoluteError,truthMaxAbsoluteError,measurementBias,measurementStd,measurementRMSE,measurementP95AbsoluteError,measurementMaxAbsoluteError,posteriorTruthRMSE,runCount
Nominal physics,stress,nearReversal,1,0.001,569,0,0,0,0,-0.000785792399068813,0.0324720047868496,0.0327425040148653,0.057753088717974,0.0888644809886513,-0.000790101070149307,0.0324867890825805,0.0327611930623767,0.0578203328959201,0.0895494987914213,0.0327425040148653,10
Nominal physics,stress,awayFromReversal,1,0.001,711,0,0,0,0,0.000528591134955147,0.0354269153463305,0.0357918502119524,0.0603848889433787,0.0986575040233071,0.000516071663550717,0.035442447068172,0.0358096945953614,0.0605381818902711,0.0982098286593424,0.0357918502119524,10
Nominal physics,stress,all,20,0.02,1280,0,0,0,0,0.000136381720878801,0.0519264091968325,0.0523059157256678,0.0916692002124098,0.150617631747282,0.000140396817583013,0.0519037724919651,0.0522835790860663,0.0919211185008527,0.149906755248873,0.0523059157256678,10
Nominal physics,stress,nearReversal,20,0.02,570,0,0,0,0,-0.000900754141325928,0.0499544865767572,0.0504776911670115,0.0885754981056735,0.136925265329634,-0.000893502745180836,0.0499162574427427,0.0504368766402876,0.088524681519435,0.136509986676711,0.0504776911670115,10
Nominal physics,stress,awayFromReversal,20,0.02,710,0,0,0,0,0.00071749399893822,0.0527135967370864,0.0533007731030663,0.0911259885368576,0.150617631747282,0.000718801074369629,0.0527003754886105,0.0532897183498574,0.0913266788830197,0.149906755248873,0.0533007731030663,10
Nominal physics,stress,all,50,0.05,1280,0,0,0,0,0.000603864887354846,0.106417846783038,0.10727394305023,0.188597083083274,0.311568745345749,0.000624529740055257,0.106433876613269,0.107291319887962,0.188783153638482,0.311278141556725,0.10727394305023,10
Nominal physics,stress,nearReversal,50,0.05,557,0,0,0,0,0.000359662812126425,0.107762051695843,0.109427108737153,0.185407819269083,0.291231492702709,0.000379758475559281,0.107769540979379,0.109437170699636,0.185375641150163,0.290565848600698,0.109427108737153,10
Nominal physics,stress,awayFromReversal,50,0.05,723,0,0,0,0,0.000639225258400622,0.103159409041695,0.10455552367087,0.186411508715434,0.311568745345749,0.000657830955179818,0.103178929258789,0.104576670581672,0.186590206482371,0.311278141556725,0.10455552367087,10
Nominal physics,stress,all,100,0.1,1280,0,0,0,0,0.00211559170508916,0.190495586242122,0.192316905780628,0.346463188742603,0.579106936551411,0.00212121901799728,0.190470279614192,0.192292214802191,0.346496623069943,0.579371116315527,0.192316905780628,10
Nominal physics,stress,nearReversal,100,0.1,569,0,0,0,0,0.0047745188380926,0.206125328305055,0.209547739301171,0.361949599052116,0.578561994509868,0.00478299838420949,0.206085239129303,0.209506047090801,0.361812858203964,0.578146715856945,0.209547739301171,10
