modelName,regime,runName,runIndex,seed,horizonSamples,horizonSeconds,forecastCount,truthRMSE,measurementRMSE,posteriorTruthRMSE,peakAbsoluteError,catastrophicForecastCount,catastrophicFraction,nonfiniteForecastCount
EDMD hybrid,varied,varied_seed_130208,18,130208,50,0.05,128,0.00535616859381729,0.00535227173229107,0.0100075869864096,0.0106444519982004,0,0,0
EDMD hybrid,varied,varied_seed_130208,18,130208,100,0.1,128,0.0175881535691191,0.0175864562648035,0.0183080080427476,0.0347039895054324,0,0,0
EDMD hybrid,varied,varied_seed_130208,18,130208,250,0.25,128,0.0829956969451009,0.0830033378885425,0.0794140756716454,0.164329524908,0,0,0
Nominal physics,varied,varied_seed_130209,19,130209,1,0.001,128,0.0077576932531636,0.00774052260192191,0.0077576932531636,0.0152702534381956,0,0,0
Nominal physics,varied,varied_seed_130209,19,130209,20,0.02,128,0.0117995857978056,0.0117592596101348,0.0117995857978056,0.0230472740966883,0,0,0
Nominal physics,varied,varied_seed_130209,19,130209,50,0.05,128,0.0247750202606234,0.0248178942988323,0.0247750202606234,0.0484429750426987,0,0,0
Nominal physics,varied,varied_seed_130209,19,130209,100,0.1,128,0.0469738663291752,0.0469277234066287,0.0469738663291752,0.0908097085831823,0,0,0
Nominal physics,varied,varied_seed_130209,19,130209,250,0.25,128,0.107593449994598,0.107641922517261,0.107593449994598,0.195629913999609,12,0.09375,0
Persistent innovation,varied,varied_seed_130209,19,130209,1,0.001,128,0.000552211775484374,0.000713087584641562,0.00929083837801294,0.00113192849751778,0,0,0
Persistent innovation,varied,varied_seed_130209,19,130209,20,0.02,128,0.00181074701545556,0.0018436643699176,0.00932918358843716,0.003835595567798,0,0,0
Persistent innovation,varied,varied_seed_130209,19,130209,50,0.05,128,0.0060917627073551,0.0060823945965501,0.0103512790606242,0.0129548274957457,0,0,0
Persistent innovation,varied,varied_seed_130209,19,130209,100,0.1,128,0.0185749347832057,0.0185627633353538,0.0186541539272621,0.0394742269907754,0,0,0
Persistent innovation,varied,varied_seed_130209,19,130209,250,0.25,128,0.086185184207414,0.0862052642341623,0.0821476453706357,0.180410240041535,2,0.015625,0
Linear hybrid,varied,varied_seed_130209,19,130209,1,0.001,128,0.000274392701100077,0.00055183176026396,0.00927732718815042,0.000666234378830177,0,0,0
Linear hybrid,varied,varied_seed_130209,19,130209,20,0.02,128,0.00131170673060414,0.00133329264394572,0.00927390600472973,0.00321497357731182,0,0,0
Linear hybrid,varied,varied_seed_130209,19,130209,50,0.05,128,0.00486050741893186,0.00489064430045578,0.0106368605514377,0.0109401259803645,0,0,0
Linear hybrid,varied,varied_seed_130209,19,130209,100,0.1,128,0.0155537763559755,0.0155282911300853,0.0183828443741056,0.0335927924981818,0,0,0
Linear hybrid,varied,varied_seed_130209,19,130209,250,0.25,128,0.0703447222239239,0.0703811449619358,0.0698288646935393,0.147204090803888,0,0,0
EDMD hybrid,varied,varied_seed_130209,19,130209,1,0.001,128,0.000274043544839525,0.000552313237353881,0.00927748673576903,0.00067284900796194,0,0,0
EDMD hybrid,varied,varied_seed_130209,19,130209,20,0.02,128,0.00131814194486369,0.00134012240355218,0.00927315112295532,0.00326157524095272,0,0,0
EDMD hybrid,varied,varied_seed_130209,19,130209,50,0.05,128,0.00489862508514859,0.00492695692594786,0.0106489624380492,0.0111887830466417,0,0,0
EDMD hybrid,varied,varied_seed_130209,19,130209,100,0.1,128,0.0157290299025096,0.0157011350497927,0.0184924574700876,0.034236201939452,0,0,0
EDMD hybrid,varied,varied_seed_130209,19,130209,250,0.25,128,0.0717013985618903,0.0717375529807463,0.071014761720203,0.144602950226174,0,0,0
Nominal physics,varied,varied_seed_130210,20,130210,1,0.001,128,0.00839937650044847,0.008467194749116,0.00839937650044847,0.0160848650230671,0,0,0
Nominal physics,varied,varied_seed_130210,20,130210,20,0.02,128,0.012752026520831,0.0127792873524871,0.012752026520831,0.0243396329181503,0,0,0
Nominal physics,varied,varied_seed_130210,20,130210,50,0.05,128,0.0268282025780585,0.0268596570422599,0.0268282025780585,0.0511847683680035,0,0,0
Nominal physics,varied,varied_seed_130210,20,130210,100,0.1,128,0.0511318530608398,0.051141824267202,0.0511318530608398,0.0975525334104224,0,0,0
Nominal physics,varied,varied_seed_130210,20,130210,250,0.25,128,0.119774978305387,0.119800535085356,0.119774978305387,0.225199783197068,23,0.1796875,0
Persistent innovation,varied,varied_seed_130210,20,130210,1,0.001,128,0.000427933342072985,0.00064688982483709,0.0100591488936552,0.000915224523071106,0,0,0
Persistent innovation,varied,varied_seed_130210,20,130210,20,0.02,128,0.00139173474057468,0.00151000644565723,0.0100603573195971,0.00288487703296533,0,0,0
Persistent innovation,varied,varied_seed_130210,20,130210,50,0.05,128,0.00468367285543908,0.00469724113835781,0.0106092718978972,0.00910003050457468,0,0,0
Persistent innovation,varied,varied_seed_130210,20,130210,100,0.1,128,0.0144822673683265,0.0145600301372822,0.0160426672399182,0.0278728064768419,0,0,0
Persistent innovation,varied,varied_seed_130210,20,130210,250,0.25,128,0.0729386682129794,0.0729484322492909,0.0696768641006495,0.138924309000005,0,0,0
Linear hybrid,varied,varied_seed_130210,20,130210,1,0.001,128,0.000235217548635719,0.000533925182239178,0.010059295023988,0.000690267053049254,0,0,0
Linear hybrid,varied,varied_seed_130210,20,130210,20,0.02,128,0.00132396789279519,0.00143167284631431,0.0100213115980899,0.00348044377453832,0,0,0
Linear hybrid,varied,varied_seed_130210,20,130210,50,0.05,128,0.0051076586869055,0.00510982016594782,0.010843613983953,0.0125619244798138,0,0,0
Linear hybrid,varied,varied_seed_130210,20,130210,100,0.1,128,0.016654614276949,0.0167034408921908,0.0178542088277702,0.0395584600952885,0,0,0
Linear hybrid,varied,varied_seed_130210,20,130210,250,0.25,128,0.0790767973581559,0.0790855332178221,0.0760404319474049,0.177860881788125,3,0.0234375,0
EDMD hybrid,varied,varied_seed_130210,20,130210,1,0.001,128,0.000234802917827709,0.000535409626695923,0.0100596292654286,0.000683721922049019,0,0,0
EDMD hybrid,varied,varied_seed_130210,20,130210,20,0.02,128,0.00134030600792505,0.00144638308258222,0.0100231812711515,0.00357573519476523,0,0,0
EDMD hybrid,varied,varied_seed_130210,20,130210,50,0.05,128,0.00517430134169324,0.00517455102462059,0.0108203593888316,0.0129494172533039,0,0,0
EDMD hybrid,varied,varied_seed_130210,20,130210,100,0.1,128,0.0168582657005342,0.0169074493478412,0.0178703050752699,0.0407805589752903,0,0,0
EDMD hybrid,varied,varied_seed_130210,20,130210,250,0.25,128,0.0797288460570516,0.0797381019447218,0.0765737977543314,0.181448852959985,4,0.03125,0
Nominal physics,nonlinear,nonlinear_seed_130301,21,130301,1,0.001,128,0.0118531934504249,0.0118320008946463,0.0118531934504249,0.0211787962153093,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130301,21,130301,20,0.02,128,0.017947189244683,0.0179471898166919,0.017947189244683,0.032127287499039,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130301,21,130301,50,0.05,128,0.0372960023563437,0.0372380611191293,0.0372960023563437,0.0675816689283796,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130301,21,130301,100,0.1,128,0.069043810577954,0.0690208397429081,0.069043810577954,0.126985216803222,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130301,21,130301,250,0.25,128,0.145450194550715,0.145490690558671,0.145450194550715,0.289140523685776,34,0.265625,0
Persistent innovation,nonlinear,nonlinear_seed_130301,21,130301,1,0.001,128,0.00140818051645834,0.0015303928523595,0.0141840778425728,0.00459434895319122,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130301,21,130301,20,0.02,128,0.00467804277190267,0.00473490132341368,0.0142836387905657,0.0130073260059856,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130301,21,130301,50,0.05,128,0.0147364866790786,0.0147073002684223,0.0178076283734859,0.0412082836665807,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130301,21,130301,100,0.1,128,0.0399637695022246,0.03999156121224,0.0371163778155664,0.104270717410657,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130301,21,130301,250,0.25,128,0.146713985711047,0.146640779392658,0.138382228677545,0.346715815533572,33,0.2578125,0
Linear hybrid,nonlinear,nonlinear_seed_130301,21,130301,1,0.001,128,0.000323759141056544,0.000601557129259289,0.014196788923641,0.000831669684725478,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130301,21,130301,20,0.02,128,0.00260648948232025,0.00267599711213564,0.0141825822627456,0.00806510108829916,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130301,21,130301,50,0.05,128,0.0095650757124831,0.0095567740516169,0.0159172176745144,0.0279599979081427,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130301,21,130301,100,0.1,128,0.0267625403044492,0.0267930816655919,0.0280387177054554,0.0701296528110051,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130301,21,130301,250,0.25,128,0.0908087006558391,0.0907392962205013,0.0893216632738388,0.22480355855072,8,0.0625,0
EDMD hybrid,nonlinear,nonlinear_seed_130301,21,130301,1,0.001,128,0.000323491971672175,0.000601049386613247,0.0141967849860786,0.000842069004426182,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130301,21,130301,20,0.02,128,0.00261018223051347,0.00268035560369751,0.0141834432537557,0.00809284217162443,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130301,21,130301,50,0.05,128,0.00957242782103403,0.00956339905153566,0.0159010150408866,0.0278843718586952,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130301,21,130301,100,0.1,128,0.0267513696051251,0.0267821171208965,0.0279845235687531,0.0704305926277753,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130301,21,130301,250,0.25,128,0.0907538554510071,0.090685386098774,0.0892864471401539,0.225991487715128,8,0.0625,0
Nominal physics,nonlinear,nonlinear_seed_130302,22,130302,1,0.001,128,0.0135405744621634,0.01349536696699,0.0135405744621634,0.0258499004560674,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130302,22,130302,20,0.02,128,0.020432491615831,0.0204421433232216,0.020432491615831,0.0389783175634811,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130302,22,130302,50,0.05,128,0.0420957820750398,0.0421129727280885,0.0420957820750398,0.0797513473699289,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130302,22,130302,100,0.1,128,0.076491484390428,0.0765385307819705,0.076491484390428,0.14585936489659,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130302,22,130302,250,0.25,128,0.147484801847831,0.147463773960699,0.147484801847831,0.308306730632284,38,0.296875,0
Persistent innovation,nonlinear,nonlinear_seed_130302,22,130302,1,0.001,128,0.00196369143465835,0.00198291272545416,0.0162014767476535,0.00636701575985378,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130302,22,130302,20,0.02,128,0.00648402365699338,0.00643082195517872,0.0163263997492951,0.0197896400363742,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130302,22,130302,50,0.05,128,0.0201162237090796,0.0201670134205221,0.0217204116324004,0.0558506715474411,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130302,22,130302,100,0.1,128,0.0536890776078144,0.0536270385942471,0.0486250289645277,0.13996805144442,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130302,22,130302,250,0.25,128,0.195161042632155,0.195140325871854,0.183635567371639,0.447736886348598,64,0.5,0
Linear hybrid,nonlinear,nonlinear_seed_130302,22,130302,1,0.001,128,0.00042678565416213,0.000589336412343915,0.0162208357945577,0.00126180005014269,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130302,22,130302,20,0.02,128,0.00383294177136725,0.00381552412353417,0.0161686817695548,0.0115299999495468,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130302,22,130302,50,0.05,128,0.0141524304970691,0.014218719584968,0.0191051310811787,0.0418936802817794,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130302,22,130302,100,0.1,128,0.0397401424341228,0.0396778828380078,0.0386569731917999,0.0995488544894051,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130302,22,130302,250,0.25,128,0.135512780642616,0.135495683282477,0.13304597339519,0.277252321248614,31,0.2421875,0
EDMD hybrid,nonlinear,nonlinear_seed_130302,22,130302,1,0.001,128,0.000425659494305757,0.000587634864731712,0.0162206605565627,0.00122202404030784,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130302,22,130302,20,0.02,128,0.00382974226362113,0.00381263567264874,0.0161682877617989,0.0114913885176508,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130302,22,130302,50,0.05,128,0.0141463039170617,0.0142121344934283,0.0191110827870746,0.0417310761302269,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130302,22,130302,100,0.1,128,0.0397472581371256,0.039685645503783,0.0386756173900501,0.100475086800503,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130302,22,130302,250,0.25,128,0.135764795007193,0.135748283745218,0.133285767785058,0.281170358272253,31,0.2421875,0
Nominal physics,nonlinear,nonlinear_seed_130303,23,130303,1,0.001,128,0.018891084130067,0.0189214139830135,0.018891084130067,0.0303699994085659,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130303,23,130303,20,0.02,128,0.0286787000704981,0.0286512114761258,0.0286787000704981,0.0459316952026007,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130303,23,130303,50,0.05,128,0.0597394133136485,0.0598037410631714,0.0597394133136485,0.0952838239845881,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130303,23,130303,100,0.1,128,0.110947437314023,0.110906802016197,0.110947437314023,0.177422184725747,2,0.015625,0
Nominal physics,nonlinear,nonlinear_seed_130303,23,130303,250,0.25,128,0.234379513505544,0.234469344561299,0.234379513505544,0.414001388262142,65,0.5078125,0
Persistent innovation,nonlinear,nonlinear_seed_130303,23,130303,1,0.001,128,0.00228899632288314,0.00231898739441035,0.0225964256606407,0.00753573289809695,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130303,23,130303,20,0.02,128,0.00750759380458781,0.00756898427952755,0.0228566327024719,0.0254223973202481,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130303,23,130303,50,0.05,128,0.0239127058083063,0.0239060112304428,0.0289032563271859,0.0727676065367047,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130303,23,130303,100,0.1,128,0.0662373464107819,0.0662360700742946,0.0617614089600487,0.171550657569092,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130303,23,130303,250,0.25,128,0.261639409670112,0.261637712297915,0.24790142612354,0.534309377416232,67,0.5234375,0
Linear hybrid,nonlinear,nonlinear_seed_130303,23,130303,1,0.001,128,0.000418322671309917,0.00057914287314321,0.0226232166284883,0.00156916646693778,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130303,23,130303,20,0.02,128,0.00427973010200622,0.00434983669060612,0.0226561044060725,0.015996466777491,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130303,23,130303,50,0.05,128,0.0164151754528805,0.0164206259660999,0.0261850533699601,0.0521409384760333,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130303,23,130303,100,0.1,128,0.0483309675547466,0.048329330705692,0.0499038144922978,0.134852638889843,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130303,23,130303,250,0.25,128,0.177002596054066,0.177002178103079,0.176169705964805,0.360228086481029,47,0.3671875,0
EDMD hybrid,nonlinear,nonlinear_seed_130303,23,130303,1,0.001,128,0.000418623187331247,0.000580674065569215,0.0226225192902908,0.00155696951195866,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130303,23,130303,20,0.02,128,0.0042795205348664,0.0043486384756686,0.0226559301647659,0.0159660085993475,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130303,23,130303,50,0.05,128,0.0164184089579785,0.016423209760416,0.0261985383963194,0.0520483872798051,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130303,23,130303,100,0.1,128,0.0483551914244696,0.048354571084945,0.0499474054001859,0.134804905723177,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130303,23,130303,250,0.25,128,0.177185539206543,0.177185361377592,0.176346957395814,0.359894075307099,48,0.375,0
Nominal physics,nonlinear,nonlinear_seed_130304,24,130304,1,0.001,128,0.0129298638439909,0.0128904475472679,0.0129298638439909,0.0269697637970013,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130304,24,130304,20,0.02,128,0.0196430466897421,0.0196285655232873,0.0196430466897421,0.0410019121692851,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130304,24,130304,50,0.05,128,0.0408888487022381,0.0408299009589274,0.0408888487022381,0.0863673680651605,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130304,24,130304,100,0.1,128,0.0757240061659566,0.0757177599788318,0.0757240061659566,0.164071751399682,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130304,24,130304,250,0.25,128,0.162701577070963,0.162660400775173,0.162701577070963,0.375521947969844,31,0.2421875,0
Persistent innovation,nonlinear,nonlinear_seed_130304,24,130304,1,0.001,128,0.00167926961477781,0.00166398253317803,0.0154592421515006,0.00524733569817193,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130304,24,130304,20,0.02,128,0.00554477550497547,0.00553400223060296,0.0156944639498454,0.0176542938313763,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130304,24,130304,50,0.05,128,0.017407004496903,0.0173727949481777,0.0203658539763061,0.0498246797928075,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130304,24,130304,100,0.1,128,0.0473218161690609,0.0473221783592364,0.0439584828670266,0.122394156122292,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130304,24,130304,250,0.25,128,0.175810871314944,0.175786786950289,0.166702040155062,0.405954640465959,46,0.359375,0
Linear hybrid,nonlinear,nonlinear_seed_130304,24,130304,1,0.001,128,0.000356611472741426,0.000540883344127742,0.0154865896383624,0.00118342458256837,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130304,24,130304,20,0.02,128,0.00323317828636451,0.00323337777965047,0.0155596698886832,0.0104396479145986,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130304,24,130304,50,0.05,128,0.0119788513159115,0.0119662846218021,0.0180342663611628,0.0369506406519587,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130304,24,130304,100,0.1,128,0.0339383948159396,0.0339477746534672,0.0342157223019114,0.0917536556441084,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130304,24,130304,250,0.25,128,0.114417440180685,0.114383227200381,0.113777895032594,0.240552092580524,21,0.1640625,0
EDMD hybrid,nonlinear,nonlinear_seed_130304,24,130304,1,0.001,128,0.000357362363822565,0.000540198405620042,0.0154866983714807,0.00117878381484859,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130304,24,130304,20,0.02,128,0.00325303012914542,0.00325388389280903,0.0155592366659513,0.0104607392633058,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130304,24,130304,50,0.05,128,0.0120653023601824,0.0120531790941454,0.0180497828135238,0.0371263621745338,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130304,24,130304,100,0.1,128,0.0342395251342324,0.0342508286435279,0.0343928528492538,0.0923447283492234,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130304,24,130304,250,0.25,128,0.11610454181629,0.116070786677401,0.115297690329244,0.243793309560131,21,0.1640625,0
Nominal physics,nonlinear,nonlinear_seed_130305,25,130305,1,0.001,128,0.0103495829628561,0.0103448973014116,0.0103495829628561,0.0187791131584364,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130305,25,130305,20,0.02,128,0.0156962767525765,0.015689042596246,0.0156962767525765,0.0284937024815466,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130305,25,130305,50,0.05,128,0.032782600385133,0.032684019881026,0.032782600385133,0.0597985667446692,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130305,25,130305,100,0.1,128,0.0614514757177753,0.0614285074951362,0.0614514757177753,0.111772797664175,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130305,25,130305,250,0.25,128,0.135835127808469,0.135743486128093,0.135835127808469,0.25106764576183,33,0.2578125,0
Persistent innovation,nonlinear,nonlinear_seed_130305,25,130305,1,0.001,128,0.000945770268655758,0.0010747360717266,0.0123867752215713,0.00405667213186156,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130305,25,130305,20,0.02,128,0.00320674318849024,0.00323506661595507,0.0124474400150363,0.0118722382435294,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130305,25,130305,50,0.05,128,0.0103260996656009,0.0103757952990038,0.0145213171628018,0.0356663452677454,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130305,25,130305,100,0.1,128,0.0290794984460081,0.0291003657264433,0.027927170172062,0.0917482896680817,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130305,25,130305,250,0.25,128,0.121704086037315,0.121619593331909,0.115394225326837,0.301474450356185,22,0.171875,0
Linear hybrid,nonlinear,nonlinear_seed_130305,25,130305,1,0.001,128,0.000270657919690564,0.00057806832372497,0.0123930026194184,0.000751964911599165,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130305,25,130305,20,0.02,128,0.00191027821333015,0.00194508747528784,0.0123890225470448,0.00657879992054022,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130305,25,130305,50,0.05,128,0.00713014442774336,0.00717401345350749,0.0135187236375218,0.0249930487901268,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130305,25,130305,100,0.1,128,0.0209700100847978,0.0209623477113312,0.0225172902629056,0.0707057084419987,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130305,25,130305,250,0.25,128,0.0817214146177524,0.081647368613913,0.0806393051906639,0.22456348334513,4,0.03125,0
EDMD hybrid,nonlinear,nonlinear_seed_130305,25,130305,1,0.001,128,0.000271640958027637,0.000578284586323958,0.0123931154794241,0.000759934506758042,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130305,25,130305,20,0.02,128,0.00190832593978192,0.00194228948801617,0.0123905345361654,0.00658617818262452,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130305,25,130305,50,0.05,128,0.00712591469139365,0.00717063432753465,0.013487991044391,0.0249141305946262,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130305,25,130305,100,0.1,128,0.0209661067571855,0.020956870074436,0.022397424981819,0.0700854726167681,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130305,25,130305,250,0.25,128,0.0816820844309392,0.0816099934097884,0.0804401624648541,0.222277262094037,4,0.03125,0
Nominal physics,nonlinear,nonlinear_seed_130306,26,130306,1,0.001,128,0.0194248624526191,0.0194323183526705,0.0194248624526191,0.0313209855149365,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130306,26,130306,20,0.02,128,0.0295511096738212,0.0295295238621791,0.0295511096738212,0.0472391434122958,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130306,26,130306,50,0.05,128,0.0616725405960361,0.0617256865942381,0.0616725405960361,0.0959574068247115,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130306,26,130306,100,0.1,128,0.114916870836645,0.114883268162631,0.114916870836645,0.184105722202572,6,0.046875,0
Nominal physics,nonlinear,nonlinear_seed_130306,26,130306,250,0.25,128,0.2441007382263,0.244122301541274,0.2441007382263,0.431508007125864,73,0.5703125,0
Persistent innovation,nonlinear,nonlinear_seed_130306,26,130306,1,0.001,128,0.00247577948364892,0.00249195880347712,0.0232283797506446,0.00804694734752878,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130306,26,130306,20,0.02,128,0.0082873676826459,0.00827767431929688,0.0236111505545631,0.0267486887136969,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130306,26,130306,50,0.05,128,0.0264599544426872,0.0264615577615199,0.0309243987255329,0.0799250588976703,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130306,26,130306,100,0.1,128,0.0735145376673523,0.0735028140624172,0.0684964338531617,0.192641960805705,4,0.03125,0
Persistent innovation,nonlinear,nonlinear_seed_130306,26,130306,250,0.25,128,0.285896297908646,0.285946380608145,0.271529120828994,0.634490880989649,67,0.5234375,0
Linear hybrid,nonlinear,nonlinear_seed_130306,26,130306,1,0.001,128,0.00046756600673683,0.000641409796267646,0.0232586080649394,0.00138871310143548,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130306,26,130306,20,0.02,128,0.00478893957303368,0.00478447785764082,0.0233895165320837,0.0167001342192125,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130306,26,130306,50,0.05,128,0.0180924283191181,0.0181060038022048,0.0277627952594582,0.0545051112557517,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130306,26,130306,100,0.1,128,0.0527642674468374,0.0527569009602373,0.0545765356838527,0.147231178753757,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130306,26,130306,250,0.25,128,0.190245749958263,0.19029606463575,0.189744527446566,0.423941880731333,48,0.375,0
EDMD hybrid,nonlinear,nonlinear_seed_130306,26,130306,1,0.001,128,0.000468622283824855,0.000643663261868374,0.0232586293992804,0.00138203902089662,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130306,26,130306,20,0.02,128,0.00480480622869752,0.00480035169094857,0.0233892178076319,0.0168898786346968,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130306,26,130306,50,0.05,128,0.0181457167995222,0.018158986375219,0.0277780303389769,0.0552925368753488,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130306,26,130306,100,0.1,128,0.0529006972502647,0.0528930522951726,0.0546868201144794,0.147929020148115,0,0,0
EDMD hybrid,nonlinear,nonlinear_seed_130306,26,130306,250,0.25,128,0.190699549774361,0.190750022115113,0.190229025076259,0.430667036277212,48,0.375,0
Nominal physics,nonlinear,nonlinear_seed_130307,27,130307,1,0.001,128,0.0176396975841974,0.0175964552495289,0.0176396975841974,0.0363569157919599,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130307,27,130307,20,0.02,128,0.0266047472868013,0.0265746308000033,0.0266047472868013,0.0552242236884129,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130307,27,130307,50,0.05,128,0.0552001692584492,0.0552304777046933,0.0552001692584492,0.116064159817871,0,0,0
Nominal physics,nonlinear,nonlinear_seed_130307,27,130307,100,0.1,128,0.101877589670568,0.101829471113649,0.101877589670568,0.21934377622496,8,0.0625,0
Nominal physics,nonlinear,nonlinear_seed_130307,27,130307,250,0.25,128,0.211338289856729,0.211365495270168,0.211338289856729,0.477495787470056,62,0.484375,0
Persistent innovation,nonlinear,nonlinear_seed_130307,27,130307,1,0.001,128,0.00215854576995138,0.00216858789375215,0.0211224583588436,0.00907830678743859,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130307,27,130307,20,0.02,128,0.00742333928837762,0.00746492484281309,0.0211622766314547,0.0275947054264053,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130307,27,130307,50,0.05,128,0.0236821333692303,0.0237100009769503,0.0270799787991951,0.0841994909258167,0,0,0
Persistent innovation,nonlinear,nonlinear_seed_130307,27,130307,100,0.1,128,0.0645474733976919,0.0645955999145524,0.0592223758664056,0.187540777968485,4,0.03125,0
Persistent innovation,nonlinear,nonlinear_seed_130307,27,130307,250,0.25,128,0.247075340483607,0.247136565453782,0.233475127913201,0.54033548149224,61,0.4765625,0
Linear hybrid,nonlinear,nonlinear_seed_130307,27,130307,1,0.001,128,0.000444152646947305,0.000646411138363146,0.0211402741069848,0.00136315876904569,0,0,0
Linear hybrid,nonlinear,nonlinear_seed_130307,27,130307,20,0.02,128,0.00450100918775483,0.00455190285802123,0.0210133216531021,0.0174744238019395,0,0,0
