Context,ActiveRMSE_deg,ActivePeak_deg,PostPeak_deg,PrePeak_rad,ActiveMeasurementPeak_deg,ActiveCommandDelta_V,ReceiverPeak_V,EquivalentErrorPeak_deg,MarginExceededSamples,CommonModeExceededSamples,TerminationPole_Hz,RecoveryTime_s,RecoveryCensored,ActiveSaturatedSamples,PostSaturatedSamples,MaxMeasurementAge_samples,NominalTrajectoryChange_deg,NominalCommandChange_V,NominalReceiverChange_V,Sample
combined_phase2b,0.0341822085574107,0.0463480562336155,0.0214891328166389,0,0.0842805114203155,0.00342340443129715,0.0339747953863103,0.0700671794175963,0,0,21130876.3008701,2.22044604925031e-16,0,0,0,17,0.152902802369136,0.0368587627241101,0.101801076830502,239
physical_only,3.19312959319701,4.670964778248,2.03747668412405,0,5.27196723516744,0.220120131884803,0.111496379801403,4.92478502273719,0,0,21832482.8383645,NaN,1,0,0,0,4.56005337323466,0.231232097142949,0.159851766665956,240
combined_phase2b,3.29993469932223,4.86416448512573,2.08508875356407,0,5.43242647071408,0.224193386659497,0.111496379801403,4.92478502273719,0,0,21832482.8383645,NaN,1,0,0,17,4.94128855689375,0.23743105557129,0.159851766665956,240
physical_only,0.531761420604666,1.50787749507,0.390964854844637,0,6.35798694129249,0.288370532184426,0.145906019619784,5.54143351121118,0,0,16914810.0617905,0.0870000000000002,0,0,0,0,1.56716723170276,0.300908335737517,0.211277861358154,241
combined_phase2b,0.614629418272517,1.60382991476646,1.25144953282635,0,6.417710714771,0.292312564046364,0.145906019619784,5.54143351121118,0,0,16914810.0617905,0.0550000000000002,0,0,0,17,1.63084998911201,0.294833407115243,0.211277861358154,241
physical_only,0.375283086895985,0.688751808405094,0.254636997855135,0,1.4374529829386,0.0600183065542844,0.0591299058032628,1.43864155628233,0,0,8354462.55684082,0.0840000000000001,0,0,0,0,0.799586617949154,0.0863615816235627,0.127386890987591,242
combined_phase2b,0.337496191009942,0.629146149688837,0.163432865013661,0,1.52829467405612,0.0651296210343511,0.0591299058032628,1.43864155628233,0,0,8354462.55684082,0.0860000000000001,0,0,0,17,0.729583296312424,0.0935724298490516,0.127386890987591,242
physical_only,0.573473177335497,0.838485404196149,0.365739764116913,0,0.924314282057114,0.0392384612479666,0.124730981459815,0.847120883082787,0,0,16804935.6383775,0.0530000000000002,0,0,0,0,0.728054874364292,0.0548661243041248,0.173093625461335,243
combined_phase2b,0.600919902128108,0.893382085252138,0.385785333980386,0,0.95736150203059,0.0395169165895649,0.124730981459815,0.847120883082787,0,0,16804935.6383775,0.054,0,0,0,17,0.997195895810997,0.0579873789108022,0.173093625461335,243
physical_only,0.0111661788070646,0.0178165132957654,0.00787980896037192,0,0.701028491415368,0.0329811328694201,0.0263860263091717,0.693186202900821,0,0,10666556.101473,2.22044604925031e-16,0,0,0,0,0.129204183266296,0.0618516927802785,0.0946932822843454,244
combined_phase2b,0.113807525075166,0.322860525451326,0.113272447507,0,0.931595771195718,0.0427243178481109,0.0263860263091717,0.693186202900821,0,0,10666556.101473,0.0190000000000001,0,0,0,17,0.396361859581162,0.0708846785204955,0.0946932822843454,244
physical_only,0.485108462016318,0.82521385425659,0.428584285310695,0,1.5412147214611,0.0701570613766746,0.229313652523155,1.54606230822302,53,0,12651848.0710402,0.044,0,0,0,0,0.713997745544068,0.0911719139814595,0.277016261813651,245
combined_phase2b,0.546975263142033,0.918009425404509,0.515266528138937,0,1.53151474396076,0.0721362582596333,0.229313652523155,1.54606230822302,53,0,12651848.0710402,0.0470000000000002,0,0,0,17,1.02882635376688,0.0938930694521599,0.277016261813651,245
physical_only,0.209733330120647,0.308016071300216,0.133378631038521,0,0.408863427155658,0.0172402372005905,0.0701221958029283,0.380230973838658,0,0,7506071.88697923,0.0290000000000001,0,0,0,0,0.419337495404239,0.0490878803519489,0.138605753552397,246
combined_phase2b,0.19786319155315,0.303397102557829,0.119711411461395,0,0.38746219288417,0.0166354518007451,0.0701221958029283,0.380230973838658,0,0,7506071.88697923,0.0270000000000001,0,0,0,17,0.387899870370291,0.0465109493747105,0.138605753552397,246
physical_only,0.0697200184875474,0.103230372151059,0.0444134953829859,0,0.355708073565668,0.0161666556799065,0.072663332097619,0.346320310378893,0,0,11478866.6324614,2.22044604925031e-16,0,0,0,0,0.214344606467175,0.0454313889625622,0.141087539865521,247
combined_phase2b,0.0645442742356329,0.132448236657863,0.0276802534192284,0,0.354805465508803,0.0157577142942057,0.072663332097619,0.346320310378893,0,0,11478866.6324614,2.22044604925031e-16,0,0,0,17,0.181365902413104,0.0489073356372107,0.141087539865521,247
physical_only,0.580956586474238,0.851531347293642,0.37428656771077,0,2.69970491703897,0.121359503876839,0.0926652915809752,2.61820345018918,0,0,22643191.467676,0.054,0,0,0,0,0.740294870614788,0.128135187392015,0.139151156761126,248
combined_phase2b,0.659164433328547,1.1121781569738,0.388553632597408,0,2.83934667576644,0.124454512545145,0.0926652915809752,2.61820345018918,0,0,22643191.467676,0.056,0,0,0,17,1.0690718687064,0.129613790650076,0.139151156761126,248
physical_only,0.222114116775511,0.325470619695432,0.141723735896957,0,0.660856129367526,0.0286801766999257,0.275524423079216,0.635272153475018,92,0,14398052.2909354,0.034,0,0,0,0,0.436564790113572,0.0559115865651438,0.343287033832423,249
combined_phase2b,0.22377169839885,0.377912812327917,0.202872694486934,0,0.712333501570237,0.0327996948408769,0.275524423079216,0.635272153475018,92,0,14398052.2909354,0.044,0,0,0,17,0.435894144141933,0.0586632103535757,0.343287033832423,249
physical_only,0.222184704929637,0.395780400057636,0.068812256549322,0,0.684597750328044,0.0277976333428894,0.0940512590635766,0.623699695775717,0,0,11866870.9158086,0.00300000000000011,0,0,0,0,0.504888307116748,0.0583260378486876,0.161860016651093,250
combined_phase2b,0.217598888247273,0.403956887864658,0.0534696820381129,0,0.628213654990646,0.0255903829536494,0.0940512590635766,0.623699695775717,0,0,11866870.9158086,0.00100000000000011,0,0,0,17,0.504099266197249,0.0548526416964345,0.161860016651093,250
physical_only,0.934109880653835,1.36815508879191,0.597015346097005,0,1.78031071516744,0.077342146144825,0.109080493425419,1.66832370980567,0,0,17044396.5247839,0.0610000000000002,0,0,0,0,1.47878676216099,0.0863375569329584,0.177492584264925,251
combined_phase2b,0.941164438231814,1.53864043440713,0.552479755102449,0,1.68239386095851,0.0734800086616203,0.109080493425419,1.66832370980567,0,0,17044396.5247839,0.0600000000000001,0,0,0,17,1.56064600566688,0.095057458423261,0.177492584264925,251
physical_only,0.312178872978464,0.581862792246183,0.286931528768956,0,0.605582962585942,0.0220262893445451,0.1932026353878,0.681778199000547,0,0,8204461.15838593,0.0310000000000001,0,0,0,0,0.689640317970099,0.052038491652316,0.261687319771636,252
combined_phase2b,0.304445701449779,0.653272327853304,0.268981680429841,0,0.572539652791906,0.0212524794650703,0.1932026353878,0.681778199000547,0,0,8204461.15838593,0.0310000000000001,0,0,0,17,0.619825885764086,0.0508075505725924,0.261687319771636,252
physical_only,0.0573344473222463,0.128019242708066,0.0933371109945289,0,0.680222682192564,0.0299214568211134,0.0871734988560671,0.619343468974617,0,0,10599284.4939706,0.026,0,0,0,0,0.239382991124167,0.0571697224512066,0.154488658127906,253
combined_phase2b,0.069671413341248,0.186599166484863,0.183894177698409,0,0.701385328322172,0.031282544762222,0.0871734988560671,0.619343468974617,0,0,10599284.4939706,0.0430000000000001,0,0,0,17,0.226390291569048,0.060269583233096,0.154488658127906,253
physical_only,1.2438277371137,2.07458734453799,1.08732403485069,0,1.26311813146486,0.056386013972696,0.0671024007875059,2.10061213361184,0,0,7000422.02163146,0.0880000000000001,0,0,0,0,2.18120997481497,0.0875003095946409,0.135389142219675,254
combined_phase2b,1.25690772630716,2.32237023857899,1.0083809365222,0,1.46489537478059,0.0584753815343932,0.0671024007875059,2.10061213361184,0,0,7000422.02163146,0.0870000000000002,0,0,0,17,2.31089806332852,0.0882078371007238,0.135389142219675,254
physical_only,0.119392830229206,0.271362816013605,0.192046307742462,0,0.727131906171354,0.0305138474284122,0.130327733724578,0.575854544202509,0,0,18316303.617828,0.0810000000000002,0,0,0,0,0.265936597217563,0.0576381056466459,0.183305230980145,255
combined_phase2b,0.127184596908853,0.319536221658832,0.184100709915961,0,0.816520414949832,0.0352843327506262,0.130327733724578,0.575854544202509,0,0,18316303.617828,0.0810000000000002,0,0,0,17,0.346617039134396,0.0687907630546613,0.183305230980145,255
physical_only,1.03690413004725,1.58202363788788,0.621303567204842,0,2.40585025451758,0.10745094263633,0.0696134590167047,2.57300715105393,0,0,18030715.0779655,0.054,0,0,0,0,1.47143074376198,0.121042269266678,0.116994681507913,256
combined_phase2b,1.09310946805231,1.68409747471608,0.798553818504213,0,2.49140312138735,0.109701221705734,0.0696134590167047,2.57300715105393,0,0,18030715.0779655,0.0640000000000001,0,0,0,17,1.73111514115011,0.129967918259306,0.116994681507913,256
physical_only,0.0516334912371132,0.0825305648752506,0.0395953893566078,0,0.0826633509334885,0.00387771752497472,0.0482461503932586,0.0830619799841363,0,0,8287339.07851062,2.22044604925031e-16,0,0,0,0,0.0422315377690594,0.02974785710032,0.0968447725578726,257
combined_phase2b,0.0688539726248101,0.100509900377413,0.0392397865550058,0,0.0769953711506896,0.00359113512052501,0.0482461503932586,0.0830619799841363,0,0,8287339.07851062,2.22044604925031e-16,0,0,0,17,0.223250728442661,0.0369864728912569,0.0968447725578726,257
physical_only,0.833147887005067,1.30391856166664,0.526672053429586,0,17.6932895060586,0.833606942570873,0.753337993664346,17.7970310091294,246,0,9917221.94805776,0.0880000000000001,0,0,0,0,1.41400406506778,0.849396647569997,0.818046692299139,258
combined_phase2b,1.24365547568493,2.47185184184759,0.984593326842535,0,18.1150536310841,0.844062862451694,0.753337993664346,17.7970310091294,246,0,9917221.94805776,0.0930000000000002,0,0,0,17,2.59525158196088,0.87295204327904,0.818046692299139,258
physical_only,1.78779658604404,2.87151606017146,0.902577987883242,0,3.45300871944941,0.146767205199129,0.0790797913757725,3.03751794392326,0,0,7219824.28522672,0.0670000000000002,0,0,0,0,2.98257536230096,0.172260678997803,0.147383128471532,259
combined_phase2b,1.80470658253336,3.01065660488996,1.04223546949688,0,3.47982520649434,0.151807574016131,0.0790797913757725,3.03751794392326,0,0,7219824.28522672,0.0720000000000001,0,0,0,17,2.9713541976068,0.177764489079882,0.147383128471532,259
physical_only,0.254749867032791,0.375643984294444,0.163808767151541,0,1.05951605004446,0.0478589728314599,0.275712736175768,1.03704026971214,74,0,9179596.22748837,0.0290000000000001,0,0,0,0,0.487031654264974,0.0756489333628614,0.334616298125786,260
combined_phase2b,0.186912147060443,0.344080137059311,0.126928893623142,0,1.03827748371248,0.0469033498225359,0.275712736175768,1.03704026971214,74,0,9179596.22748837,0.0250000000000001,0,0,0,17,0.455650657305164,0.0710149279019122,0.334616298125786,260
physical_only,0.282902590575747,0.41788576916992,0.179540494722999,0,0.815833185446902,0.0362968440431952,0.413475695151102,0.804566015378532,136,0,6723070.14397033,0.0390000000000001,0,0,0,0,0.528972485446164,0.0675220893031769,0.481978509810952,261
combined_phase2b,0.265823558741174,0.498179535452272,0.132703738697793,0,0.784931739177125,0.0347729077536632,0.413475695151102,0.804566015378532,136,0,6723070.14397033,0.0310000000000001,0,0,0,17,0.5886471421614,0.0621728350528464,0.481978509810952,261
physical_only,0.278350133301503,0.407420921459121,0.176901036170775,0,0.815685552366421,0.0369329548938486,0.172456621855171,0.787565189687449,0,0,13132902.2650117,0.042,0,0,0,0,0.296902399006395,0.0584508971966826,0.220576989935487,262
combined_phase2b,0.30218632847635,0.504655140443636,0.215161204935447,0,0.852849944370115,0.0375452931225184,0.172456621855171,0.787565189687449,0,0,13132902.2650117,0.046,0,0,0,17,0.509566075170013,0.0621855291047327,0.220576989935487,262
physical_only,0.438873791974992,0.640672448562745,0.279462632707735,0,1.18352013143448,0.0520371756846513,0.34564517859367,1.14508831979415,115,0,7670772.42946428,0.0410000000000001,0,0,0,0,0.530482492234986,0.0687832509657039,0.393928355599813,263
combined_phase2b,0.433691902578852,0.714748312296287,0.238636638495136,0,1.16520181519442,0.0499954400572251,0.34564517859367,1.14508831979415,115,0,7670772.42946428,0.0350000000000001,0,0,0,17,0.740257677391282,0.0694697247129413,0.393928355599813,263
physical_only,0.46384152063622,0.67798780078322,0.295666998914456,0,0.96846888479321,0.0426200242863507,0.0379912225547343,0.913105124425324,0,0,20569220.1263559,0.048,0,0,0,0,0.567624462607064,0.060800351859804,0.0862886770101611,264
combined_phase2b,0.481992671352356,0.731531731606865,0.342419403063974,0,1.02983169739491,0.0448584557412558,0.0379912225547343,0.913105124425324,0,0,20569220.1263559,0.052,0,0,0,17,0.802620693838327,0.0591104707458933,0.0862886770101611,264
physical_only,0.0437670559990201,0.0639383649126925,0.0278907503072391,0,0.113788818494619,0.00507685782494382,0.0810217041972347,0.108421801813505,0,0,10778301.503759,2.22044604925031e-16,0,0,0,0,0.17529819143516,0.0355941060537779,0.148770552794675,265
combined_phase2b,0.0404704990546622,0.0707000014475495,0.0254469174792468,0,0.114996780362287,0.00490774168815623,0.0810217041972347,0.108421801813505,0,0,10778301.503759,2.22044604925031e-16,0,0,0,17,0.171112890153986,0.0384466934704009,0.148770552794675,265
physical_only,0.328097039380135,0.480376385357685,0.209492546232597,0,0.710035966663401,0.0310142579254626,0.238609096049837,0.652040763753581,100,0,19157671.0761891,0.042,0,0,0,0,0.591764055328215,0.0557092403141989,0.301432535472363,266
combined_phase2b,0.340020403012794,0.536340902814204,0.238015997834484,0,0.756590434526795,0.0334661184292636,0.238609096049837,0.652040763753581,100,0,19157671.0761891,0.046,0,0,0,17,0.613733650223416,0.0544654407093359,0.301432535472363,266
physical_only,1.50782826832337,2.20191678788808,0.960098068778271,0,5.68580196520074,0.256628775770332,0.312842099820402,5.48463417069312,91,0,10274923.6363337,0.0730000000000002,0,0,0,0,2.3128823992747,0.283170304536791,0.369673503579165,267
combined_phase2b,1.17178691762286,2.14583154960888,0.332547569887494,0,5.49430260379591,0.257443110940972,0.312842099820402,5.48463417069312,91,0,10274923.6363337,0.054,0,0,0,17,2.13225195803397,0.245887262078316,0.369673503579165,267
physical_only,0.0253806921508362,0.0412865894454116,0.0213310558700061,0,0.111031183097999,0.00481413408843573,0.099509884095905,0.107371927451059,0,0,6871245.37780828,2.22044604925031e-16,0,0,0,0,0.152488282269623,0.0353018484122755,0.164901953461443,268
combined_phase2b,0.0265724588799571,0.0463480562336155,0.0306182655067562,0,0.11775248274313,0.00483323583764082,0.099509884095905,0.107371927451059,0,0,6871245.37780828,2.22044604925031e-16,0,0,0,17,0.14373075064357,0.0405039351622056,0.164901953461443,268
physical_only,3.79597137896971,5.7534933632717,2.55524320629554,0,5.80815971620995,0.270442633752419,0.244614894309649,5.83744016671142,141,0,9662274.34989431,NaN,1,0,0,0,5.64233933783921,0.279251183365757,0.29314774184028,269
combined_phase2b,3.88043154917173,6.06284205883621,2.64311527409207,0,5.89140324931173,0.273046592144838,0.244614894309649,5.83744016671142,141,0,9662274.34989431,NaN,1,0,0,17,6.09420865868126,0.292782552938291,0.29314774184028,269
physical_only,6.4104532965483,9.37505029342413,4.08887463535291,0,10.3667860635062,0.434559455469036,0.214121754881823,9.49657603138634,93,0,16120706.0131046,NaN,1,0,0,0,9.26406215820587,0.45712326808558,0.262397941405379,270
combined_phase2b,6.51500499516145,9.83225540798483,4.13792451501147,0,10.2736386873246,0.430987581685861,0.214121754881823,9.49657603138634,93,0,16120706.0131046,NaN,1,0,0,17,9.85176673307107,0.455122081273059,0.262397941405379,270
physical_only,0.323064664023577,0.735603505528007,0.589281428346432,0,2.90580898639904,0.124048869646762,0.0702275992316951,2.49421849670332,0,0,21192054.1529976,0.109,0,0,0,0,0.846547999515423,0.151435676443727,0.137908083153443,271
combined_phase2b,0.338054096563705,0.756083342616321,0.822097932164831,0,2.92713311658404,0.130996507837258,0.0702275992316951,2.49421849670332,0,0,21192054.1529976,0.116,0,0,0,17,0.839559776353485,0.160118736355913,0.137908083153443,271
physical_only,0.0272896435444077,0.0411975797511616,0.017954005944794,0,1.01616976908421,0.0478668387369986,0.13915298169611,1.01440924262795,0,0,16342031.1458405,2.22044604925031e-16,0,0,0,0,0.152540185521076,0.0764275553246866,0.206962578493631,272
combined_phase2b,0.0838758457629543,0.223781643733053,0.0714257922893964,0,1.11527637193104,0.0539127404442764,0.13915298169611,1.01440924262795,0,0,16342031.1458405,0.018,0,0,0,17,0.263525755077501,0.0762752312845655,0.206962578493631,272
physical_only,0.166752528214368,0.244685288196909,0.106600503121211,0,1.57670894748222,0.0728207948712974,0.336931064913687,1.55231329287759,159,0,20723826.2609929,0.0270000000000001,0,0,0,0,0.134394419425515,0.0934477488949304,0.382376089140328,273
combined_phase2b,0.106523603442078,0.245760259703167,0.153590451632843,0,1.72419994650316,0.084158905077532,0.336931064913687,1.55231329287759,159,0,20723826.2609929,0.0330000000000001,0,0,0,17,0.309258809188184,0.105237601485983,0.382376089140328,273
physical_only,0.859502938375936,1.51324374944292,0.253396285400564,0,2.26827581283191,0.0953171624983031,0.139493357231258,1.95096244152506,0,0,25622270.6035837,0.022,0,0,0,0,1.40189321633116,0.117875871561796,0.187880880268874,274
combined_phase2b,0.868773710505444,1.54989501781278,0.408835378649709,0,2.31894195058352,0.101880897162124,0.139493357231258,1.95096244152506,0,0,25622270.6035837,0.04,0,0,0,17,1.63500628422456,0.125252947091947,0.187880880268874,274
physical_only,0.0842408896361748,0.123208706092935,0.0537668489037108,0,0.13481517233086,0.00552386547247414,0.0844890194558526,0.125323355056463,0,0,7534660.67460623,0.00300000000000011,0,0,0,0,0.234590287999893,0.0370267171845641,0.152312053958319,275
combined_phase2b,0.0782631125869441,0.113417516806548,0.0510425213643998,0,0.139689764983344,0.00618254091708855,0.0844890194558526,0.125323355056463,0,0,7534660.67460623,0.00100000000000011,0,0,0,17,0.220388719924131,0.0370195374352831,0.152312053958319,275
physical_only,0.0592323462281068,0.113766585154448,0.0670590401937014,0,0.136637459473159,0.00534671130043917,0.147288977685449,0.165268945614546,0,0,17956524.1638877,0.018,0,0,0,0,0.224363356840792,0.0337157897050327,0.215788094828914,276
combined_phase2b,0.0564659111345883,0.104902228205053,0.0500454602323594,0,0.167032896288035,0.00644272318339159,0.147288977685449,0.165268945614546,0,0,17956524.1638877,0.00100000000000011,0,0,0,17,0.214295005259242,0.0405764931701754,0.215788094828914,276
physical_only,0.316764810650071,0.463508117406411,0.201673910384498,0,0.676796659603129,0.0289378863561167,0.033525343418571,0.65122978805563,0,0,24964281.8714637,0.0350000000000001,0,0,0,0,0.352917591623868,0.0526610038644113,0.0821501197318946,277
combined_phase2b,0.357130391639719,0.546496515306094,0.233889311631276,0,0.725511795289776,0.0298768980600211,0.033525343418571,0.65122978805563,0,0,24964281.8714637,0.0390000000000001,0,0,0,17,0.629815603629304,0.0526276920318798,0.0821501197318946,277
physical_only,0.333441240839301,0.517400294698688,0.243005869351536,0,2.08500503011173,0.0923534194249493,0.0792492680399774,2.06233472949401,0,0,13085485.2169347,0.0590000000000002,0,0,0,0,0.406052145835766,0.112602481317084,0.127191265658125,278
combined_phase2b,0.348729527846614,0.5947391876387,0.344427630486313,0,2.22903522353475,0.0995036283042294,0.0792492680399774,2.06233472949401,0,0,13085485.2169347,0.0640000000000001,0,0,0,17,0.617883155389186,0.116258936240547,0.127191265658125,278
physical_only,1.06868860869464,1.56177927953363,0.673994591681355,0,5.57266150812069,0.253485793293131,0.385660691178887,5.46930232290638,124,0,22279314.731453,0.0640000000000001,0,0,0,0,1.4503916095631,0.250526343568205,0.432143139386766,279
combined_phase2b,1.22488963437981,1.97327845568843,1.0541436172094,0,5.94571160209321,0.277007134559303,0.385660691178887,5.46930232290638,124,0,22279314.731453,0.0740000000000001,0,0,0,17,1.96431548542251,0.277778982768905,0.432143139386766,279
physical_only,0.0593340506556755,0.153738059431896,0.0812177129535744,0,1.07202246459403,0.0488038810635349,0.402834346654892,0.919633535874521,194,0,7260768.94839974,0.00600000000000001,0,0,0,0,0.201529595951048,0.0701473152013728,0.451440327015548,280
combined_phase2b,0.0874803163787286,0.218143467760256,0.196437632085775,0,1.07723172969947,0.0485111058141806,0.402834346654892,0.919633535874521,194,0,7260768.94839974,0.022,0,0,0,17,0.312624085475429,0.073569773278471,0.451440327015548,280
physical_only,4.04489940709815,5.90969453235821,2.57204427638337,0,7.9375830717071,0.344013078901461,0.17032746999535,7.37999646775252,0,0,16083857.3034678,NaN,1,0,0,0,6.02088962426212,0.354320813527316,0.238825119830451,281
combined_phase2b,4.14338879180804,6.81447305384032,2.50824014342833,0,7.63380819261324,0.332092271181052,0.17032746999535,7.37999646775252,0,0,16083857.3034678,NaN,1,0,0,17,6.79455453873714,0.347172936587103,0.238825119830451,281
physical_only,1.64170587264796,3.50482126077748,1.37079343495676,0,3.52688896099517,0.165445496441281,0.082981278458457,4.00936142196318,0,0,20469373.9915653,NaN,1,0,0,0,3.61436376645033,0.193129993903149,0.151448506396325,282
combined_phase2b,1.70526910371646,3.86277843151363,1.14352654664091,0,3.32951307771922,0.15589336503358,0.082981278458457,4.00936142196318,0,0,20469373.9915653,NaN,1,0,0,17,3.80300604670134,0.153638178621514,0.151448506396325,282
physical_only,0.197151201964192,0.318042676398824,0.154039957003772,0,1.0897735046272,0.0492380621390021,0.296083725613244,1.05920701051734,90,0,22986875.8915449,0.024,0,0,0,0,0.428629459187573,0.0764767472198862,0.363582253472808,283
combined_phase2b,0.208315903711565,0.349972138174982,0.0931568532873067,0,1.0773647344599,0.0501689585630285,0.296083725613244,1.05920701051734,90,0,22986875.8915449,0.0110000000000001,0,0,0,17,0.425953901674926,0.077373667151422,0.363582253472808,283
physical_only,1.47467869343099,2.15604912948015,0.941457702621611,0,2.89104357515907,0.126180376628383,0.0946558145792553,2.761696870379,0,0,10413708.4603865,0.0720000000000001,0,0,0,0,2.04466145950962,0.141164671027563,0.142638866743894,284
combined_phase2b,1.40134968857713,2.16099471871802,0.855167799168977,0,2.71235144733895,0.110093434586752,0.0946558145792553,2.761696870379,0,0,10413708.4603865,0.0700000000000001,0,0,0,17,2.18294253292264,0.134733670568966,0.142638866743894,284
physical_only,0.11293650842755,0.209879058818047,0.0781734458399239,0,0.135255229729265,0.00591896308684435,0.131349486713915,0.217163492136223,0,0,15512438.6031767,0.03,0,0,0,0,0.10135525072889,0.0304961059138791,0.177728846304875,285
combined_phase2b,0.130882033144873,0.243191031479306,0.0699066775895924,0,0.140294632393284,0.00517440105210413,0.131349486713915,0.217163492136223,0,0,15512438.6031767,0.026,0,0,0,17,0.365432565245252,0.0398450565572777,0.177728846304875,285
physical_only,1.16098104684599,1.73241607913058,0.732830152731928,0,4.20502863267197,0.188392284043853,0.32859168530353,4.02790959142812,98,0,26122742.0743735,0.0870000000000002,0,0,0,0,1.84267311630744,0.188779880393948,0.396690503876985,286
combined_phase2b,1.07881006014433,1.81421964934382,0.436626628267704,0,4.06529753239627,0.18255250975015,0.32859168530353,4.02790959142812,98,0,26122742.0743735,0.0860000000000001,0,0,0,17,1.77259519608013,0.17361042317712,0.396690503876985,286
physical_only,0.283836229230344,0.415173731689941,0.181082539854794,0,0.449121797784467,0.0188090712699769,0.12934562541506,0.409298541631561,0,0,10553501.9380579,0.0370000000000001,0,0,0,0,0.526550308112032,0.0480051529517962,0.197795317877401,287
combined_phase2b,0.276656532031112,0.415275907212123,0.1833572976592,0,0.438639401508342,0.0186301509098042,0.12934562541506,0.409298541631561,0,0,10553501.9380579,0.038,0,0,0,17,0.498635228515784,0.0458782054127683,0.197795317877401,287
physical_only,0.163650641228626,0.240382171917371,0.102841955269866,0,0.235873266729104,0.0108751212674824,0.196767947899633,0.237355705176382,0,0,11720805.3000252,0.0210000000000001,0,0,0,0,0.130258921706943,0.0341161222997564,0.245355530079513,288
combined_phase2b,0.180533573210916,0.273895039177236,0.105688978862296,0,0.23296562224476,0.0107186931558304,0.196767947899633,0.237355705176382,0,0,11720805.3000252,0.022,0,0,0,17,0.377682078845699,0.0368177810836125,0.245355530079513,288
physical_only,0.101876797669211,0.147793495894642,0.0638972836437033,0,0.629622423643108,0.0288898909152613,0.0305851829396833,0.621612806416101,0,0,14055941.2608801,0.00900000000000012,0,0,0,0,0.0376077665961827,0.0514537035318056,0.0854898351798653,289
combined_phase2b,0.06338382359991,0.116114632196013,0.0265037793542454,0,0.623505313168817,0.0295444429300338,0.0305851829396833,0.621612806416101,0,0,14055941.2608801,2.22044604925031e-16,0,0,0,17,0.191026154393538,0.0552080929230216,0.0854898351798653,289
physical_only,0.0051597392831092,0.00703769281669032,0.00296203680223734,0,0.381539143837913,0.017949809407621,0.0387463426079663,0.381150226601655,0,0,18622694.9285205,2.22044604925031e-16,0,0,0,0,0.104492493620555,0.0465168885624433,0.105974173728716,290
combined_phase2b,0.075506415026347,0.188009188041565,0.0391041051622013,0,0.522064141413096,0.025323361357577,0.0387463426079663,0.381150226601655,0,0,18622694.9285205,2.22044604925031e-16,0,0,0,17,0.201035255717477,0.0506364307721739,0.105974173728716,290
physical_only,0.121297160503009,0.179438449692309,0.0765919134221582,0,0.518924634558928,0.0235205530661635,0.0516694223778678,0.499873248354559,0,0,6780700.05169326,0.0230000000000001,0,0,0,0,0.069404259947312,0.0460843656827078,0.0987200279216234,291
combined_phase2b,0.130933394667344,0.23889269663067,0.041511234473079,0,0.502383213028377,0.0230735679002823,0.0516694223778678,0.499873248354559,0,0,6780700.05169326,2.22044604925031e-16,0,0,0,17,0.342072135855152,0.0471180419810855,0.0987200279216234,291
physical_only,0.136401705380593,0.248324063720751,0.109882843649893,0,0.62779848042213,0.0275279612653778,0.23306909674545,0.563702353341119,52,0,10901476.689958,0.0630000000000002,0,0,0,0,0.358292789021305,0.0593623611702296,0.300750615871402,292
combined_phase2b,0.121278834672387,0.215362295761102,0.135821020287244,0,0.6104084212958,0.0275721970872553,0.23306909674545,0.563702353341119,52,0,10901476.689958,0.0670000000000002,0,0,0,17,0.294965906974819,0.0581986049209931,0.300750615871402,292
physical_only,0.116745017833969,0.171003810498382,0.0746880929624121,0,0.210737031908584,0.00904480931431352,0.058211249066205,0.194407673697431,0,0,11814370.6604179,0.0130000000000001,0,0,0,0,0.282326321124526,0.0392927371174311,0.126506551735956,293
combined_phase2b,0.112391413348704,0.171732613341898,0.0752157659859282,0,0.202801844443814,0.00865589562124855,0.058211249066205,0.194407673697431,0,0,11814370.6604179,0.014,0,0,0,17,0.269495818736665,0.0376277259065952,0.126506551735956,293
physical_only,0.0934241623486052,0.135840548978546,0.0591120464607823,0,0.831864789736801,0.0384366307955026,0.292575554718132,0.836531463567093,109,0,20243557.8287675,0.00800000000000001,0,0,0,0,0.0256901278950568,0.0613598765033897,0.341202392900206,294
combined_phase2b,0.203970451273473,0.44825383512803,0.0373954901976556,0,1.01207635649453,0.0438799129930113,0.292575554718132,0.836531463567093,109,0,20243557.8287675,2.22044604925031e-16,0,0,0,17,0.535015909892308,0.0746670448267522,0.341202392900206,294
physical_only,3.64290508823429,7.3057432286427,4.22905735915978,0,46.2511001009534,2.10377603125588,1.53470530524809,45.0366777978664,273,0,16521858.068938,NaN,1,0,0,0,7.268298358258,2.13211840409325,1.58045646432686,295
combined_phase2b,4.48114201749239,12.1465913603696,6.99860597211701,0,53.3729298762978,2.41171585319711,1.53470530524809,45.0366777978664,273,0,16521858.068938,NaN,1,0,0,17,12.096445784244,2.41343804185209,1.58045646432686,295
physical_only,0.137523595544126,0.210275510340404,0.0940157247854611,0,0.184724833603164,0.00798198012112927,0.183463199147654,0.207958495269848,0,0,9651504.72349408,0.0250000000000001,0,0,0,0,0.100745129203724,0.0314869845230514,0.231953958338269,296
