time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad
1.184,0.523598775598299,0.522306270892389,-0.0567124730447255,0.0117183947459681,0.522306270892389,0.522306270892389,0.00129250470590991,0.00841037564883212,0.00841037564883212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1185,0,0,0,0,0,0,-0.00272442307854959
1.185,0.523598775598299,0.522252662194283,-0.0505446540271295,0.0112791514479152,0.522252662194283,0.522252662194283,0.0013461134040158,0.00838030296997187,0.00838030296997187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1186,0,0,0,0,0,0,-0.00277020926003757
1.186,0.523598775598299,0.522205102422214,-0.0446141991557321,0.0108443118210904,0.522205102422214,0.522205102422214,0.00139367317608463,0.00833821407556598,0.00833821407556598,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1187,0,0,0,0,0,0,-0.00280998838502355
1.187,0.523598775598299,0.522163355516987,-0.0389184545484957,0.0104143764152118,0.522163355516987,0.522163355516987,0.00143542008131181,0.00828481982486795,0.00828481982486795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1188,0,0,0,0,0,0,-0.00284399629606724
1.188,0.523598775598299,0.522127188202452,-0.0334545112169319,0.00998980980060169,0.522127188202452,0.522127188202452,0.00147158739584718,0.00822081176253051,0.00822081176253051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1189,0,0,0,0,0,0,-0.00287246605373814
1.189,0.523598775598299,0.522096370231055,-0.0282192240544952,0.00957104192694442,0.522096370231055,0.522096370231055,0.00150240536724366,0.00814686199588931,0.00814686199588931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1190,0,0,0,0,0,0,-0.00289562769105922
1.19,0.523598775598299,0.522070674610764,-0.0232092301111413,0.00915846939776849,0.522070674610764,0.522070674610764,0.00152810098753475,0.0080636231122288,0.0080636231122288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1191,0,0,0,0,0,0,-0.00291370798658008
1.191,0.523598775598299,0.522049877814054,-0.0184209661916717,0.00875245668788707,0.522049877814054,0.522049877814054,0.00154889778424494,0.00797172813381004,0.00797172813381004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1192,0,0,0,0,0,0,-0.00292693025538282
1.192,0.523598775598299,0.522033759969627,-0.0138506858038892,0.00835333732072856,0.522033759969627,0.522033759969627,0.00156501562867195,0.00787179050857358,0.00787179050857358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1193,0,0,0,0,0,0,-0.00293551415735949
1.193,0.523598775598299,0.522022105037498,-0.00949447547542562,0.00796141501592739,0.522022105037498,0.522022105037498,0.00157667056080035,0.00776440413452206,0.00776440413452206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1194,0,0,0,0,0,0,-0.00293967552212171
1.194,0.523598775598299,0.522014700968077,-0.00534827045375245,0.00757696481337281,0.522014700968077,0.522014700968077,0.00158407463022192,0.00765014341586458,0.00765014341586458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1195,0,0,0,0,0,0,-0.00293962618991617
1.195,0.523598775598299,0.522011339845846,-0.00140786980133292,0.0072002341772725,0.522011339845846,0.522011339845846,0.0015874357524529,0.00752956334907715,0.00752956334907715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1196,0,0,0,0,0,0,-0.00293557386793786
1.196,0.523598775598299,0.52201181801825,0.00233104910355947,0.00683144408212777,0.52201181801825,0.52201181801825,0.0015869575800489,0.0074031996370928,0.0074031996370928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1197,0,0,0,0,0,0,-0.00292772200143976
1.197,0.523598775598299,0.522015936210372,0.00587291665054945,0.00647079008148307,0.522015936210372,0.522015936210372,0.00158283938792647,0.0072715688298872,0.0072715688298872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1198,0,0,0,0,0,0,-0.00291626965905101
1.198,0.523598775598299,0.522023499625985,0.00922225765587407,0.00611844335967737,0.522023499625985,0.522023499625985,0.00157527597231388,0.00713516848978889,0.00713516848978889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1199,0,0,0,0,0,0,-0.00290141143172251
1.199,0.523598775598299,0.52203431803554,0.0123836785866004,0.00577455176644863,0.52203431803554,0.52203431803554,0.00156445756275891,0.00699447737988535,0.00699447737988535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1200,0,0,0,0,0,0,-0.00288333734473045
1.2,0.523598775598299,0.522048205851665,0.0153618553407089,0.00543924083402514,0.522048205851665,0.522048205851665,0.00155056974663381,0.00684995567395337,0.00684995567395337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1201,0,0,0,0,0,0,-0.00286223278217701
1.201,0.523598775598299,0.522064982192713,0.0181615215731829,0.00511261477622548,0.522064982192713,0.522064982192713,0.00153379340558613,0.0067020451863899,0.0067020451863899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1202,0,0,0,0,0,0,-0.00283827842343709
1.202,0.523598775598299,0.522084470934904,0.0207874575579825,0.00479475746904144,0.522084470934904,0.522084470934904,0.00151430466339531,0.00655116962067221,0.00655116962067221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1203,0,0,0,0,0,0,-0.00281165019100993
1.203,0.523598775598299,0.522106500753596,0.0232444795755064,0.00448573341217211,0.522106500753596,0.522106500753596,0.00149227484470316,0.00639773483491949,0.00639773483491949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1204,0,0,0,0,0,0,-0.00278251920924577
1.204,0.523598775598299,0.522130905154201,0.0255374298148703,0.00418558867099456,0.522130905154201,0.522130905154201,0.00146787044409824,0.00624212912318103,0.00624212912318103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1205,0,0,0,0,0,0,-0.00275105177342538
1.205,0.523598775598299,0.522157522493253,0.0276711667800764,0.00389435179849068,0.522157522493253,0.522157522493253,0.00144125310504628,0.00608472351112731,0.00608472351112731,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1206,0,0,0,0,0,0,-0.0027174093286868
1.206,0.523598775598299,0.522186195990133,0.0296505561889098,0.00361203473669325,0.522186195990133,0.522186195990133,0.0014125796081661,0.00592587206485832,0.00592587206485832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1207,0,0,0,0,0,0,-0.00268174845829638
1.207,0.523598775598299,0.522216773729934,0.0314804623531835,0.00333863369725932,0.522216773729934,0.522216773729934,0.00138200186836457,0.00576591221159842,0.00576591221159842,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1208,0,0,0,0,0,0,-0.00264422088077987
1.208,0.523598775598299,0.522249108657942,0.0331657400287711,0.00307413002082913,0.522249108657942,0.522249108657942,0.0013496669403571,0.0056051650710975,0.0056051650710975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1209,0,0,0,0,0,0,-0.00260497345543842
1.209,0.523598775598299,0.522283058566192,0.0347112267236994,0.00281849101488012,0.522283058566192,0.522283058566192,0.00131571703210698,0.00544393579659195,0.00544393579659195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1210,0,0,0,0,0,0,-0.00256414819578377
1.21,0.523598775598299,0.522318486072566,0.0361217354524473,0.00257167076983226,0.522318486072566,0.522318486072566,0.00128028952573245,0.00528251392423419,0.00528251392423419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1211,0,0,0,0,0,0,-0.00252188229044092
1.211,0.523598775598299,0.522355258592857,0.0374020479244811,0.00233361095320976,0.522355258592857,0.522355258592857,0.00124351700544134,0.00512117372994244,0.00512117372994244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1212,0,0,0,0,0,0,-0.00247830813107863
1.212,0.523598775598299,0.522393248306232,0.0385569081549817,0.00210424158171098,0.522393248306232,0.522393248306232,0.00120552729206636,0.00496017459266969,0.00496017459266969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1213,0,0,0,0,0,0,-0.00243355334694051
1.213,0.523598775598299,0.522432332114517,0.0395910164856534,0.00188348177108384,0.522432332114517,0.522432332114517,0.00116644348378137,0.00479976136312182,0.00479976136312182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1214,0,0,0,0,0,0,-0.00238774084555704
1.214,0.523598775598299,0.5224723915957,0.0405090240034757,0.00167124046374327,0.5224723915957,0.5224723915957,0.0011263840025989,0.00464016473701811,0.00464016473701811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1215,0,0,0,0,0,0,-0.00234098885923906
1.215,0.523598775598299,0.522513312952045,0.0413155273452408,0.00146741713411207,0.522513312952045,0.522513312952045,0.00108546264625387,0.00448160163201023,0.00448160163201023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1216,0,0,0,0,0,0,-0.0022934109969569
1.216,0.523598775598299,0.522554986953204,0.0420150638757326,0.00127190247170176,0.522554986953204,0.522554986953204,0.00104378864509524,0.00432427556742894,0.00432427556742894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1217,0,0,0,0,0,0,-0.00224511630122848
