time_s,theta_ref_rad,theta_rad,position_error_rad,voltage_cmd_V
0.775,0.523598775598299,0.535964406278084,-0.0123656306797856,-0.00436394626949208
0.776,0.523598775598299,0.535903458748064,-0.0123046831497655,-0.00434401549639971
0.777,0.523598775598299,0.535842780372096,-0.0122440047737969,-0.00432415761983793
0.778,0.523598775598299,0.535782370260657,-0.0121835946623577,-0.00430437256065161
0.779,0.523598775598299,0.535722227523974,-0.0121234519256754,-0.00428466023736349
0.78,0.523598775598299,0.535662351272071,-0.0120635756737725,-0.00426502056620767
0.781,0.523598775598299,0.53560274061481,-0.0120039650165112,-0.00424545346116698
0.782,0.523598775598299,0.535543394661936,-0.0119446190636374,-0.00422595883400598
0.783,0.523598775598299,0.535484312523122,-0.0118855369248236,-0.00420653659430567
0.784,0.523598775598299,0.535425493308011,-0.011826717709712,-0.00418718664949833
0.785,0.523598775598299,0.535366936126256,-0.0117681605279567,-0.00416790890489968
0.786,0.523598775598299,0.535308640087564,-0.0117098644892651,-0.00414870326374403
0.787,0.523598775598299,0.535250604301738,-0.0116518287034389,-0.00412956962721575
0.788,0.523598775598299,0.535192827878713,-0.0115940522804147,-0.00411050789448217
0.789,0.523598775598299,0.535135309928602,-0.0115365343303035,-0.00409151796272642
0.79,0.523598775598299,0.53507804956173,-0.0114792739634307,-0.00407259972717941
0.791,0.523598775598299,0.535021045888673,-0.0114222702903741,-0.0040537530811505
0.792,0.523598775598299,0.534964298020301,-0.0113655224220026,-0.00403497791606031
0.793,0.523598775598299,0.534907805067812,-0.0113090294695136,-0.00401627412147007
0.794,0.523598775598299,0.534851566142769,-0.0112527905444704,-0.00399764158511382
0.795,0.523598775598299,0.534795580357137,-0.0111968047588387,-0.00397908019292767
0.796,0.523598775598299,0.534739846823322,-0.0111410712250227,-0.00396058982908074
0.797,0.523598775598299,0.534684364654199,-0.0110855890559005,-0.00394217037600395
0.798,0.523598775598299,0.534629132963159,-0.0110303573648597,-0.0039238217144196
0.799,0.523598775598299,0.53457415086413,-0.0109753752658311,-0.00390554372337224
0.8,0.523598775598299,0.534519417471623,-0.0109206418733239,-0.00388733628025415
0.801,0.523598775598299,0.534464931900757,-0.0108661563024579,-0.00386919926083759
0.802,0.523598775598299,0.534410693267297,-0.010811917668998,-0.00385113253929967
0.803,0.523598775598299,0.534356700687685,-0.0107579250893858,-0.0038331359882525
0.804,0.523598775598299,0.534302953279071,-0.0107041776807719,-0.00381520947876943
0.805,0.523598775598299,0.534249450159347,-0.0106506745610477,-0.00379735288041369
0.806,0.523598775598299,0.534196190447176,-0.0105974148488769,-0.00377956606126481
0.807,0.523598775598299,0.534143173262024,-0.0105443976637254,-0.00376184888794437
0.808,0.523598775598299,0.534090397724191,-0.0104916221258921,-0.00374420122564354
0.809,0.523598775598299,0.534037862954837,-0.0104390873565384,-0.00372662293814905
0.81,0.523598775598299,0.533985568076017,-0.0103867924777181,-0.00370911388786918
0.811,0.523598775598299,0.533933512210705,-0.0103347366124057,-0.00369167393585976
0.812,0.523598775598299,0.533881694482824,-0.0102829188845248,-0.00367430294184743
0.813,0.523598775598299,0.533830114017276,-0.0102313384189767,-0.00365700076425743
0.814,0.523598775598299,0.533778769939966,-0.0101799943416676,-0.00363976726023627
0.815,0.523598775598299,0.533727661377834,-0.0101288857795356,-0.00362260228567787
0.816,0.523598775598299,0.533676787458877,-0.0100780118605779,-0.00360550569524607
0.817,0.523598775598299,0.533626147312176,-0.0100273717138767,-0.00358847734240006
0.818,0.523598775598299,0.533575740067924,-0.00997696446962515,-0.00357151707941692
0.819,0.523598775598299,0.533525564857452,-0.00992678925915347,-0.00355462475741572
0.82,0.523598775598299,0.533475620813252,-0.0098768452149528,-0.00353780022638092
0.821,0.523598775598299,0.533425907069,-0.00982713147070124,-0.00352104333518452
0.822,0.523598775598299,0.533376422759586,-0.00977764716128715,-0.00350435393160917
0.823,0.523598775598299,0.533327167021133,-0.00972839142283377,-0.00348773186236992
0.824,0.523598775598299,0.533278138991021,-0.00967936339272202,-0.00347117697313757
0.825,0.523598775598299,0.533229337807913,-0.00963056220961422,-0.00345468910855948
0.826,0.523598775598299,0.533180762611776,-0.0095819870134769,-0.0034382681122814
0.827,0.523598775598299,0.533132412543901,-0.00953363694560228,-0.00342191382696941
0.828,0.523598775598299,0.53308428674693,-0.00948551114863128,-0.00340562609433012
0.829,0.523598775598299,0.533036384364874,-0.00943760876657485,-0.00338940475513247
0.83,0.523598775598299,0.532988704543134,-0.00938992894483504,-0.00337324964922767
0.831,0.523598775598299,0.532941246428525,-0.0093424708302261,-0.00335716061557032
0.832,0.523598775598299,0.532894009169294,-0.00929523357099482,-0.00334113749223727
0.833,0.523598775598299,0.53284699191514,-0.00924821631684125,-0.00332518011644964
0.834,0.523598775598299,0.532800193817237,-0.00920141821893794,-0.00330928832459029
0.835,0.523598775598299,0.532753614028249,-0.00915483842994991,-0.00329346195222477
0.836,0.523598775598299,0.532707251702352,-0.00910847610405341,-0.00327770083412035
0.837,0.523598775598299,0.532661105995254,-0.00906233039695525,-0.00326200480426428
0.838,0.523598775598299,0.53261517606421,-0.00901640046591101,-0.00324637369588352
0.839,0.523598775598299,0.532569461068042,-0.00897068546974311,-0.00323080734146206
0.84,0.523598775598299,0.532523960167158,-0.00892518456885916,-0.00321530557276159
0.841,0.523598775598299,0.532478672523568,-0.00887989692526869,-0.00319986822083637
0.842,0.523598775598299,0.5324335973009,-0.00883482170260108,-0.00318449511605365
0.843,0.523598775598299,0.532388733664421,-0.00878995806612226,-0.00316918608811076
0.844,0.523598775598299,0.53234408078105,-0.00874530518275107,-0.00315394096605201
0.845,0.523598775598299,0.532299637819375,-0.00870086222107591,-0.00313875957828666
0.846,0.523598775598299,0.532255403949669,-0.00865662835137015,-0.00312364175260513
0.847,0.523598775598299,0.532211378343907,-0.00861260274560849,-0.00310858731619654
0.848,0.523598775598299,0.532167560175781,-0.00856878457748178,-0.00309359609566515
0.849,0.523598775598299,0.532123948620711,-0.00852517302241251,-0.003078667917047
0.85,0.523598775598299,0.532080542855868,-0.00848176725756922,-0.0030638026058257
0.851,0.523598775598299,0.53203734206018,-0.00843856646188113,-0.00304899998694838
0.852,0.523598775598299,0.531994345414352,-0.00839556981605283,-0.00303425988484216
0.853,0.523598775598299,0.531951552100876,-0.00835277650257715,-0.00301958212342943
0.854,0.523598775598299,0.531908961304049,-0.00831018570574993,-0.00300496652614388
0.855,0.523598775598299,0.531866572209982,-0.00826779661168298,-0.00299041291594357
0.856,0.523598775598299,0.531824384006616,-0.00822560840831676,-0.00297592111532982
0.857,0.523598775598299,0.531782395883733,-0.00818362028543385,-0.0029614909463572
0.858,0.523598775598299,0.53174060703297,-0.00814183143467118,-0.00294712223065305
0.859,0.523598775598299,0.531699016647831,-0.00810024104953266,-0.00293281478942884
0.86,0.523598775598299,0.531657623923699,-0.0080588483254006,-0.002918568443495
0.861,0.523598775598299,0.531616428057847,-0.00801765245954833,-0.00290438301327631
0.862,0.523598775598299,0.53157542824945,-0.00797665265115099,-0.00289025831882448
0.863,0.523598775598299,0.531534623699596,-0.00793584810129744,-0.0028761941798324
0.864,0.523598775598299,0.5314940136113,-0.00789523801300096,-0.00286219041564814
0.865,0.523598775598299,0.531453597189509,-0.00785482159120998,-0.00284824684528759
0.866,0.523598775598299,0.531413373641118,-0.00781459804281892,-0.00283436328744843
0.867,0.523598775598299,0.531373342174977,-0.0077745665766783,-0.00282053956052261
0.868,0.523598775598299,0.531333502001904,-0.00773472640360484,-0.00280677548260963
0.869,0.523598775598299,0.53129385233469,-0.00769507673639136,-0.00279307087152878
0.87,0.523598775598299,0.531254392388115,-0.00765561678981652,-0.00277942554483288
0.871,0.523598775598299,0.531215121378953,-0.00761634578065418,-0.00276583931981853
0.872,0.523598775598299,0.531176038525981,-0.00757726292768202,-0.00275231201354096
0.873,0.523598775598299,0.53113714304999,-0.00753836745169123,-0.00273884344282535
0.874,0.523598775598299,0.531098434173794,-0.00749965857549506,-0.0027254334242762
0.875,0.523598775598299,0.531059911122236,-0.00746113552393679,-0.00271208177429303
0.876,0.523598775598299,0.531021573122198,-0.00742279752389885,-0.0026987883090793
0.877,0.523598775598299,0.530983419402609,-0.00738464380431025,-0.00268555284465486
0.878,0.523598775598299,0.530945449194454,-0.00734667359615471,-0.00267237519686678
0.879,0.523598775598299,0.530907661730777,-0.00730888613247838,-0.00265925518140095
0.88,0.523598775598299,0.530870056246696,-0.00727128064839688,-0.00264619261379337
0.881,0.523598775598299,0.530832631979402,-0.00723385638110341,-0.00263318730944037
0.882,0.523598775598299,0.530795388168174,-0.00719661256987481,-0.00262023908360862
0.883,0.523598775598299,0.530758324054378,-0.00715954845607891,-0.00260734775144753
0.884,0.523598775598299,0.53072143888148,-0.00712266328318145,-0.00259451312799861
0.885,0.523598775598299,0.530684731895051,-0.00708595629675191,-0.00258173502820566
0.886,0.523598775598299,0.530648202342769,-0.0070494267444704,-0.0025690132669248
0.887,0.523598775598299,0.530611849474433,-0.0070130738761337,-0.00255634765893528
0.888,0.523598775598299,0.530575672541959,-0.00697689694366033,-0.002543738018948
0.889,0.523598775598299,0.530539670799396,-0.00694089520109731,-0.00253118416161721
0.89,0.523598775598299,0.530503843502924,-0.00690506790462542,-0.00251868590154811
0.891,0.523598775598299,0.530468189910863,-0.00686941431256405,-0.00250624305330724
0.892,0.523598775598299,0.530432709283676,-0.00683393368537721,-0.00249385543143185
0.893,0.523598775598299,0.530397400883977,-0.00679862528567798,-0.00248152285043899
0.894,0.523598775598299,0.530362263976532,-0.00676348837823326,-0.0024692451248339
0.895,0.523598775598299,0.530327297828268,-0.006728522229969,-0.0024570220691201
0.896,0.523598775598299,0.530292501708273,-0.00669372610997432,-0.00244485349780774
0.897,0.523598775598299,0.530257874887805,-0.0066590992895057,-0.00243273922542206
0.898,0.523598775598299,0.53022341664029,-0.00662464104199156,-0.00242067906651164
0.899,0.523598775598299,0.530189126241335,-0.00659035064303626,-0.00240867283565791
0.9,0.523598775598299,0.530155002968722,-0.0065562273704235,-0.00239672034748315
0.901,0.523598775598299,0.530121046102419,-0.00652227050412024,-0.00238482141665739
0.902,0.523598775598299,0.53008725492458,-0.00648847932628083,-0.00237297585790816
0.903,0.523598775598299,0.530053628719548,-0.00645485312124938,-0.00236118348602785
0.904,0.523598775598299,0.530020166773863,-0.00642139117556395,-0.0023494441158812
0.905,0.523598775598299,0.529986868376257,-0.00638809277795849,-0.00233775756241314
0.906,0.523598775598299,0.529953732817666,-0.0063549572193673,-0.00232612364065763
0.907,0.523598775598299,0.529920759391226,-0.0063219837929267,-0.0023145421657432
0.908,0.523598775598299,0.529887947392277,-0.00628917179397781,-0.00230301295290189
0.909,0.523598775598299,0.529855296118369,-0.00625652052006975,-0.00229153581747541
0.91,0.523598775598299,0.52982280486926,-0.00622402927096088,-0.00228011057492358
0.911,0.523598775598299,0.529790472946921,-0.00619169734862257,-0.00226873704083017
0.912,0.523598775598299,0.529758299655538,-0.00615952405723963,-0.00225741503091101
0.913,0.523598775598299,0.529726284301512,-0.00612750870321332,-0.00224614436101942
0.914,0.523598775598299,0.529694426193462,-0.00609565059516326,-0.00223492484715457
0.915,0.523598775598299,0.529662724642227,-0.00606394904392837,-0.00222375630546754
0.916,0.523598775598299,0.529631178960868,-0.00603240336256916,-0.00221263855226703
0.917,0.523598775598299,0.529599788464668,-0.00600101286636878,-0.00220157140402697
0.918,0.523598775598299,0.529568552471133,-0.00596977687283451,-0.00219055467739268
0.919,0.523598775598299,0.529537470299998,-0.00593869470169905,-0.00217958818918648
0.92,0.523598775598299,0.52950654127322,-0.00590776567492113,-0.00216867175641431
0.921,0.523598775598299,0.529475764714986,-0.00587698911668733,-0.00215780519627215
0.922,0.523598775598299,0.529445139951711,-0.00584636435341201,-0.00214698832615187
0.923,0.523598775598299,0.529414666312037,-0.00581589071373834,-0.00213622096364605
0.924,0.523598775598299,0.529384343126838,-0.0057855675285392,-0.00212550292655553
0.925,0.523598775598299,0.529354169729216,-0.00575539413091763,-0.00211483403289389
0.926,0.523598775598299,0.529324145454505,-0.00572536985620664,-0.00210421410089343
0.927,0.523598775598299,0.529294269640269,-0.00569549404197012,-0.00209364294901024
0.928,0.523598775598299,0.529264541626301,-0.00566576602800262,-0.0020831203959307
0.929,0.523598775598299,0.529234960754628,-0.00563618515632947,-0.00207264626057544
0.93,0.523598775598299,0.529205526369506,-0.0056067507712072,-0.00206222036210621
0.931,0.523598775598299,0.529176237817421,-0.00557746221912259,-0.00205184251992993
0.932,0.523598775598299,0.529147094447092,-0.00554831884879281,-0.00204151255370397
0.933,0.523598775598299,0.529118095609464,-0.00551932001116529,-0.00203123028334104
0.934,0.523598775598299,0.529089240657716,-0.00549046505941675,-0.00202099552901433
0.935,0.523598775598299,0.529060528947252,-0.00546175334895305,-0.00201080811116347
0.936,0.523598775598299,0.529031959835707,-0.00543318423740824,-0.00200066785049699
0.937,0.523598775598299,0.529003532682943,-0.00540475708464405,-0.00199057456799809
0.938,0.523598775598299,0.528975246851048,-0.00537647125274876,-0.00198052808493063
0.939,0.523598775598299,0.528947101704336,-0.00534832610603675,-0.00197052822284136
0.94,0.523598775598299,0.528919096609345,-0.00532032101104651,-0.00196057480356568
0.941,0.523598775598299,0.52889123093484,-0.0052924553365411,-0.00195066764923188
0.942,0.523598775598299,0.528863504051804,-0.00526472845350501,-0.001940806582266
0.943,0.523598775598299,0.528835915333443,-0.00523713973514417,-0.00193099142539408
0.944,0.523598775598299,0.528808464155183,-0.00520968855688453,-0.00192122200164855
0.945,0.523598775598299,0.528781149894669,-0.00518237429636992,-0.00191149813437094
0.946,0.523598775598299,0.528753971931759,-0.00515519633346062,-0.00190181964721723
0.947,0.523598775598299,0.528726929648531,-0.00512815405023226,-0.00189218636415953
0.948,0.523598775598299,0.528700022429273,-0.00510124683097379,-0.00188259810949285
0.949,0.523598775598299,0.528673249660484,-0.00507447406218553,-0.00187305470783592
0.95,0.523598775598299,0.528646610730876,-0.00504783513257734,-0.0018635559841381
0.951,0.523598775598299,0.528620105031365,-0.00502132943306655,-0.00185410176367981
0.952,0.523598775598299,0.528593731955075,-0.0049949563567766,-0.00184469187207834
0.953,0.523598775598299,0.528567490897333,-0.00496871529903375,-0.00183532613529111
0.954,0.523598775598299,0.528541381255665,-0.00494260565736615,-0.00182600437961841
0.955,0.523598775598299,0.528515402429799,-0.00491662683150063,-0.00181672643170691
0.956,0.523598775598299,0.52848955382166,-0.0048907782233607,-0.00180749211855344
0.957,0.523598775598299,0.528463834835363,-0.00486505923706426,-0.00179830126750833
0.958,0.523598775598299,0.52843824487722,-0.00483946927892109,-0.00178915370627828
0.959,0.523598775598299,0.528412783355729,-0.00481400775743002,-0.00178004926292949
0.96,0.523598775598299,0.528387449681575,-0.00478867408327643,-0.00177098776589055
0.961,0.523598775598299,0.528362243267629,-0.00476346766933011,-0.00176196904395662
0.962,0.523598775598299,0.528337163528941,-0.00473838793064174,-0.00175299292629058
0.963,0.523598775598299,0.528312209882739,-0.00471343428444038,-0.00174405924242791
0.964,0.523598775598299,0.528287381748429,-0.00468860615013067,-0.00173516782227842
0.965,0.523598775598299,0.528262678547589,-0.00466390294928998,-0.00172631849612856
0.966,0.523598775598299,0.528238099703964,-0.00463932410566514,-0.00171751109464533
0.967,0.523598775598299,0.528213644643468,-0.0046148690451695,-0.00170874544887875
0.968,0.523598775598299,0.528189312794179,-0.00459053719587987,-0.00170002139026346
0.969,0.523598775598299,0.528165103586332,-0.00456632798803336,-0.00169133875062197
0.97,0.523598775598299,0.528141016452323,-0.00454224085402388,-0.00168269736216828
0.971,0.523598775598299,0.528117050826698,-0.0045182752283992,-0.00167409705750851
0.972,0.523598775598299,0.528093206146156,-0.00449443054785759,-0.00166553766964492
0.973,0.523598775598299,0.528069481849543,-0.00447070625124402,-0.0016570190319761
0.974,0.523598775598299,0.528045877377846,-0.0044471017795471,-0.00164854097830189
0.975,0.523598775598299,0.528022392174194,-0.0044236165758953,-0.0016401033428238
0.976,0.523598775598299,0.527999025683853,-0.00440025008555389,-0.00163170596014836
0.977,0.523598775598299,0.527975777354219,-0.00437700175592026,-0.00162334866528821
0.978,0.523598775598299,0.527952646634821,-0.00435387103652185,-0.00161503129366544
0.979,0.523598775598299,0.52792963297731,-0.00433085737901084,-0.0016067536811116
0.98,0.523598775598299,0.52790673583546,-0.00430796023716151,-0.00159851566387301
0.981,0.523598775598299,0.527883954665165,-0.00428517906686587,-0.00159031707860921
0.982,0.523598775598299,0.527861288924429,-0.00426251332612981,-0.00158215776239765
0.983,0.523598775598299,0.527838738073368,-0.00423996247506953,-0.0015740375527332
0.984,0.523598775598299,0.527816301574206,-0.00421752597590752,-0.00156595628753195
0.985,0.523598775598299,0.527793978891267,-0.00419520329296819,-0.00155791380513257
0.986,0.523598775598299,0.527771769490973,-0.00417299389267423,-0.00154990994429624
0.987,0.523598775598299,0.527749672841841,-0.00415089724354234,-0.00154194454421183
0.988,0.523598775598299,0.527727688414478,-0.00412891281617933,-0.00153401744449386
0.989,0.523598775598299,0.527705815681576,-0.00410704008327767,-0.00152612848518671
0.99,0.523598775598299,0.52768405411791,-0.0040852785196116,-0.00151827750676467
0.991,0.523598775598299,0.527662403200331,-0.00406362760203205,-0.00151046435013477
0.992,0.523598775598299,0.527640862407763,-0.00404208680946427,-0.00150268885663616
0.993,0.523598775598299,0.5276194312212,-0.0040206556229011,-0.00149495086804494
0.994,0.523598775598299,0.527598109123699,-0.00399933352540061,-0.0014872502265709
0.995,0.523598775598299,0.527576895600379,-0.00397812000208031,-0.00147958677486457
0.996,0.523598775598299,0.527555790138412,-0.00395701454011343,-0.0014719603560128
0.997,0.523598775598299,0.527534792227023,-0.00393601662872456,-0.00146437081354475
0.998,0.523598775598299,0.527513901357484,-0.00391512575918473,-0.00145681799142969
0.999,0.523598775598299,0.527493117023106,-0.00389434142480727,-0.00144930173408029
1,0.523598775598299,0.527472438719242,-0.00387366312094273,-0.00144182188635353
1.001,0.523598775598299,0.527451865943274,-0.00385309034497483,-0.00143437829355051
1.002,0.523598775598299,0.527431398194614,-0.00383262259631545,-0.00142697080141927
1.003,0.523598775598299,0.527411034974699,-0.00381225937640051,-0.0014195992561544
1.004,0.523598775598299,0.527390775786983,-0.0037920001886842,-0.0014122635043988
1.005,0.523598775598299,0.527370620136934,-0.00377184453863555,-0.00140496339324523
1.006,0.523598775598299,0.527350567532032,-0.00375179193373287,-0.00139769877023585
1.007,0.523598775598299,0.527330617481758,-0.00373184188345921,-0.00139046948336405
1.008,0.523598775598299,0.527310769497596,-0.00371199389929755,-0.00138327538107594
1.009,0.523598775598299,0.527291023093024,-0.00369224749472563,-0.00137611631226928
1.01,0.523598775598299,0.527271377783511,-0.00367260218521237,-0.00136899212629613
1.011,0.523598775598299,0.52725183308651,-0.00365305748821076,-0.00136190267296307
1.012,0.523598775598299,0.527232388521454,-0.00363361292315489,-0.00135484780253079
1.013,0.523598775598299,0.527213043609753,-0.00361426801145448,-0.00134782736571712
1.014,0.523598775598299,0.527193797874788,-0.00359502227648945,-0.00134084121369602
1.015,0.523598775598299,0.527174650841904,-0.00357587524360548,-0.00133388919809927
1.016,0.523598775598299,0.527155602038407,-0.00355682644010835,-0.00132697117101519
1.017,0.523598775598299,0.527136650993559,-0.00353787539526007,-0.00132008698499084
1.018,0.523598775598299,0.527117797238571,-0.0035190216402724,-0.00131323649303314
1.019,0.523598775598299,0.527099040306602,-0.00350026470830278,-0.00130641954860775
1.02,0.523598775598299,0.527080379732748,-0.0034816041344492,-0.0012996360056404
1.021,0.523598775598299,0.527061815054043,-0.00346303945574422,-0.00129288571851846
1.022,0.523598775598299,0.52704334580945,-0.00344457021115074,-0.00128616854208894
1.023,0.523598775598299,0.527024971539856,-0.00342619594155702,-0.00127948433166067
1.024,0.523598775598299,0.527006691788069,-0.0034079161897701,-0.00127283294300459
1.025,0.523598775598299,0.526988506098811,-0.00338973050051217,-0.00126621423235393
1.026,0.523598775598299,0.526970414018713,-0.00337163842041444,-0.00125962805640354
1.027,0.523598775598299,0.526952415096311,-0.00335363949801226,-0.00125307427231189
1.028,0.523598775598299,0.526934508882039,-0.00333573328374004,-0.00124655273769978
1.029,0.523598775598299,0.526916694928224,-0.00331791932992542,-0.00124006331065271
1.03,0.523598775598299,0.526898972789083,-0.00330019719078456,-0.00123360584971874
1.031,0.523598775598299,0.526881342020715,-0.0032825664224162,-0.00122718021390975
1.032,0.523598775598299,0.526863802181097,-0.0032650265827977,-0.00122078626270148
1.033,0.523598775598299,0.526846352830076,-0.0032475772317776,-0.0012144238560344
1.034,0.523598775598299,0.526828993529371,-0.00323021793107225,-0.00120809285431309
1.035,0.523598775598299,0.526811723842558,-0.00321294824425955,-0.00120179311840727
1.036,0.523598775598299,0.526794543335072,-0.00319576773677366,-0.00119552450964919
1.037,0.523598775598299,0.526777451574198,-0.0031786759758996,-0.00118928688983763
1.038,0.523598775598299,0.526760448129067,-0.00316167253076816,-0.001183080121235
1.039,0.523598775598299,0.526743532570649,-0.00314475697234984,-0.00117690406656887
1.04,0.523598775598299,0.526726704471749,-0.00312792887345026,-0.0011707585890309
1.041,0.523598775598299,0.526709963407003,-0.00311118780870456,-0.00116464355227794
1.042,0.523598775598299,0.52669330895287,-0.00309453335457099,-0.0011585588204309
1.043,0.523598775598299,0.526676740687626,-0.00307796508932734,-0.00115250425807565
1.044,0.523598775598299,0.526660258191362,-0.00306148259306327,-0.00114647973026191
1.045,0.523598775598299,0.526643861045975,-0.00304508544767668,-0.00114048510250417
1.046,0.523598775598299,0.526627548835166,-0.00302877323686723,-0.00113452024078073
1.047,0.523598775598299,0.52661132114443,-0.0030125455461314,-0.00112858501153443
1.048,0.523598775598299,0.526595177561055,-0.0029964019627563,-0.00112267928167195
1.049,0.523598775598299,0.526579117674114,-0.00298034207581499,-0.00111680291856317
1.05,0.523598775598299,0.526563141074459,-0.00296436547616064,-0.00111095579004159
1.051,0.523598775598299,0.52654724735472,-0.00294847175642077,-0.0011051377644041
1.052,0.523598775598299,0.526531436109291,-0.00293266051099195,-0.00109934871041059
1.053,0.523598775598299,0.526515706934333,-0.00291693133603443,-0.00109358849728389
1.054,0.523598775598299,0.526500059427765,-0.00290128382946642,-0.0010878569947089
1.055,0.523598775598299,0.526484493189257,-0.00288571759095835,-0.00108215407283261
1.056,0.523598775598299,0.526469007820227,-0.00287023222192773,-0.00107647960226495
1.057,0.523598775598299,0.526453602923832,-0.00285482732553355,-0.00107083345407574
1.058,0.523598775598299,0.526438278104969,-0.00283950250667053,-0.0010652154997973
1.059,0.523598775598299,0.526423032970262,-0.00282425737196323,-0.00105962561142223
1.06,0.523598775598299,0.52640786712806,-0.0028090915297615,-0.00105406366140323
1.061,0.523598775598299,0.526392780188433,-0.00279400459013401,-0.00104852952265308
1.062,0.523598775598299,0.526377771763162,-0.0027789961648631,-0.00104302306854506
1.063,0.523598775598299,0.526362841465738,-0.00276406586743871,-0.00103754417291033
1.064,0.523598775598299,0.526347988911353,-0.00274921331305378,-0.00103209271003965
1.065,0.523598775598299,0.526333213716896,-0.00273443811859764,-0.00102666855468212
1.066,0.523598775598299,0.52631851550095,-0.00271973990265095,-0.00102127158204377
1.067,0.523598775598299,0.526303893883779,-0.00270511828548015,-0.00101590166778851
1.068,0.523598775598299,0.52628934848733,-0.00269057288903141,-0.00101055868803721
1.069,0.523598775598299,0.526274878935225,-0.00267610333692581,-0.0010052425193666
1.07,0.523598775598299,0.526260484852752,-0.0026617092544533,-0.00099995303880904
1.071,0.523598775598299,0.526246165866866,-0.00264739026856686,-0.000994690123852534
1.072,0.523598775598299,0.526231921606176,-0.00263314600787734,-0.000989453652439606
1.073,0.523598775598299,0.526217751700947,-0.00261897610264783,-0.000984243502965973
1.074,0.523598775598299,0.526203655783087,-0.00260488018478777,-0.000979059554281877
1.075,0.523598775598299,0.526189633486147,-0.00259085788784774,-0.000973901685689424
1.076,0.523598775598299,0.526175684445312,-0.00257690884701356,-0.000968769776943909
1.077,0.523598775598299,0.5261618082974,-0.00256303269910108,-0.00096366370825138
1.078,0.523598775598299,0.526148004680849,-0.00254922908254984,-0.000958583360269524
1.079,0.523598775598299,0.526134273235718,-0.00253549763741878,-0.000953528614105223
1.08,0.523598775598299,0.526120613603678,-0.00252183800537897,-0.000948499351316331
1.081,0.523598775598299,0.526107025428009,-0.00250824982970976,-0.00094349545390879
1.082,0.523598775598299,0.52609350835359,-0.00249473275529166,-0.00093851680433685
1.083,0.523598775598299,0.526080062026901,-0.00248128642860213,-0.0009335632855024
1.084,0.523598775598299,0.526066686096008,-0.00246791049770889,-0.000928634780754308
1.085,0.523598775598299,0.526053380210564,-0.0024546046122651,-0.000923731173887307
1.086,0.523598775598299,0.526040144021802,-0.00244136842350307,-0.000918852349141549
1.087,0.523598775598299,0.526026977182528,-0.00242820158422952,-0.000913998191202167
1.088,0.523598775598299,0.526013879347119,-0.00241510374881981,-0.000909168585197048
1.089,0.523598775598299,0.52600085017151,-0.00240207457321129,-0.000904363416698392
1.09,0.523598775598299,0.525987889313199,-0.00238911371489992,-0.000899582571719823
1.091,0.523598775598299,0.525974996431231,-0.00237622083293221,-0.000894825936717499
1.092,0.523598775598299,0.525962171186201,-0.00236339558790188,-0.000890093398587008
1.093,0.523598775598299,0.525949413240241,-0.00235063764194265,-0.000885384844665135
1.094,0.523598775598299,0.525936722257023,-0.00233794665872378,-0.000880700162726541
1.095,0.523598775598299,0.525924097901743,-0.00232532230344396,-0.000876039240985535
1.096,0.523598775598299,0.525911539841125,-0.00231276424282612,-0.000871401968092519
1.097,0.523598775598299,0.52589904774341,-0.00230027214511164,-0.00086678823313577
1.098,0.523598775598299,0.525886621278354,-0.00228784568005513,-0.000862197925637883
1.099,0.523598775598299,0.525874260117217,-0.00227548451891857,-0.000857630935557105
1.1,0.523598775598299,0.525861963932765,-0.00226318833446582,-0.000853087153286222
1.101,0.523598775598299,0.525849732399257,-0.00225095680095777,-0.000848566469650122
1.102,0.523598775598299,0.525837565192445,-0.0022387895941457,-0.000844068775906456
1.103,0.523598775598299,0.525825461989566,-0.00222668639126689,-0.000839593963744087
1.104,0.523598775598299,0.525813422469337,-0.00221464687103867,-0.000835141925282198
1.105,0.523598775598299,0.525801446311952,-0.00220267071365299,-0.000830712553070076
1.106,0.523598775598299,0.525789533199069,-0.00219075760077025,-0.000826305740084884
1.107,0.523598775598299,0.525777682813814,-0.00217890721551561,-0.000821921379732112
1.108,0.523598775598299,0.52576589484077,-0.00216711924247148,-0.000817559365843353
1.109,0.523598775598299,0.525754168965972,-0.00215539336767356,-0.000813219592676969
1.11,0.523598775598299,0.525742504876903,-0.00214372927860451,-0.000808901954914317
1.111,0.523598775598299,0.525730902262488,-0.00213212666418949,-0.000804606347663081
1.112,0.523598775598299,0.525719360813088,-0.00212058521478919,-0.000800332666452161
1.113,0.523598775598299,0.525707880220495,-0.00210910462219627,-0.000796080807233676
1.114,0.523598775598299,0.525696460177927,-0.00209768457962822,-0.000791850666378965
1.115,0.523598775598299,0.525685100380022,-0.00208632478172344,-0.000787642140681696
1.116,0.523598775598299,0.525673800522834,-0.00207502492453471,-0.000783455127352758
1.117,0.523598775598299,0.525662560303823,-0.00206378470552437,-0.000779289524021817
1.118,0.523598775598299,0.525651379421858,-0.00205260382355887,-0.00077514522873576
1.119,0.523598775598299,0.525640257577202,-0.00204148197890364,-0.00077102213995692
1.12,0.523598775598299,0.525629194471515,-0.00203041887321664,-0.000766920156562631
1.121,0.523598775598299,0.525618189807844,-0.00201941420954488,-0.00076283917784545
1.122,0.523598775598299,0.525607243290616,-0.00200846769231744,-0.000758779103510051
1.123,0.523598775598299,0.52559635462564,-0.00199757902734077,-0.000754739833672998
