modelName,regime,eventGroup,horizonSamples,horizonSeconds,forecastCount,nonfiniteForecastCount,learnedCandidateNonfiniteCount,unknownReversalForecastCount,startupTargetCount,truthBias,truthStd,truthRMSE,truthP95AbsoluteError,truthMaxAbsoluteError,measurementBias,measurementStd,measurementRMSE,measurementP95AbsoluteError,measurementMaxAbsoluteError,posteriorTruthRMSE,runCount
Persistent innovation,stress,all,1,0.001,1280,0,0,0,0,7.7887411104012e-05,0.00575112684898624,0.00575648590943511,0.0139540354658506,0.0247553332616844,8.34751084054909e-05,0.00576685843006776,0.00577267883487727,0.0140830005215101,0.0250641512739113,0.0472107630238707,10
Persistent innovation,stress,nearReversal,1,0.001,482,0,0,0,0,0.000168032528622544,0.00873446126306775,0.00875022213973612,0.0162650170550956,0.0247553332616844,0.000164404796916367,0.00874446341602549,0.00876146528400115,0.0161561406149722,0.0250641512739113,0.0423167540303488,10
Persistent innovation,stress,awayFromReversal,1,0.001,798,0,0,0,0,1.52649662096959e-05,0.00275918346161117,0.00276300517312559,0.00654531967757636,0.0167192434393597,2.93280897509395e-05,0.00279118825581235,0.0027967007618266,0.00637611542569425,0.0169138760651426,0.0495091183757978,10
Persistent innovation,stress,all,20,0.02,1280,0,0,0,0,0.000230347872224996,0.0190801791053948,0.0191000044277649,0.046984848092338,0.0759645697429793,0.000231381209801321,0.0190775991397515,0.0190985277661898,0.0469660441708754,0.0765522049711518,0.0478341104709473,10
Persistent innovation,stress,nearReversal,20,0.02,487,0,0,0,0,0.000299567269440258,0.0261784151278101,0.0262209294572641,0.0506289873260322,0.0759645697429793,0.00031193337478382,0.0261931364468757,0.0262373200908468,0.0505964294948546,0.0765522049711518,0.0424419963630633,10
Persistent innovation,stress,awayFromReversal,20,0.02,793,0,0,0,0,0.000123528479005248,0.0131202531028329,0.0131431037195068,0.0335375525405439,0.06666690518264,0.000118204752262005,0.0131020733695795,0.0131245089596097,0.0334487231219428,0.06764563539479,0.0505195931461836,10
Persistent innovation,stress,all,50,0.05,1280,0,0,0,0,0.000707183231183562,0.0598605361528089,0.0599370342301613,0.136325892606678,0.220790395198927,0.000702280211517716,0.0598699032099719,0.0599475317386576,0.136403030947401,0.220904523267424,0.0649463727571159,10
Persistent innovation,stress,nearReversal,50,0.05,486,0,0,0,0,0.00453424103631603,0.0504694375908285,0.0510828527689166,0.109412411508418,0.152660823999901,0.0045464300440758,0.0504689460838053,0.0510873387554877,0.109591618869239,0.15302860202464,0.050692676810765,10
Persistent innovation,stress,awayFromReversal,50,0.05,794,0,0,0,0,-0.00205530313449979,0.0645434087836047,0.064652337973167,0.144814941009705,0.220790395198927,-0.00207287473978346,0.0645551081049777,0.0646651983576881,0.144816733833542,0.220904523267424,0.071754619139957,10
Persistent innovation,stress,all,100,0.1,1280,0,0,0,0,0.00206649110539645,0.16183163276792,0.162115641372466,0.333822717856875,0.522947414282707,0.00206932863887553,0.161827939291308,0.16211315275994,0.333891147146085,0.522980634279196,0.147967451603621,10
Persistent innovation,stress,nearReversal,100,0.1,486,0,0,0,0,0.0036761354722316,0.102776119815997,0.103614843134061,0.219860720889009,0.377235382985966,0.0036893186586437,0.102763528715394,0.103600769434278,0.220138557955209,0.377273689054432,0.0940914620354023,10
Persistent innovation,stress,awayFromReversal,100,0.1,794,0,0,0,0,0.000512877189057237,0.185255734085965,0.185918439366138,0.345088639417729,0.522947414282707,0.000507876051753925,0.185258916743275,0.185921623593582,0.345017466816775,0.522980634279196,0.169497753950447,10
Persistent innovation,stress,all,250,0.25,1280,0,0,0,0,0.00493154148522033,0.586856007372685,0.588466758519758,1.0077058975295,1.57166041465053,0.00492724122178249,0.586837324544437,0.588448545770632,1.00784733997489,1.572404125054,0.556496210230469,10
Persistent innovation,stress,nearReversal,250,0.25,467,0,0,0,0,0.0312346795234035,0.572891111077619,0.587724520946628,1.01660079796039,1.57166041465053,0.0312371840767334,0.572864613039357,0.587695632688731,1.01670743437063,1.572404125054,0.558132123476879,10
Persistent innovation,stress,awayFromReversal,250,0.25,813,0,0,0,0,-0.00927191500705452,0.571552892903884,0.584276891976349,1.00781152729156,1.52423496891244,-0.00928242273498557,0.571547417062506,0.584272184176679,1.00796753753862,1.52402156235768,0.551440680272321,10
Linear hybrid,stress,all,1,0.001,1280,0,0,0,0,1.54838894941032e-06,0.000972967102140354,0.000974047306529657,0.00238267221702231,0.00412801274501323,7.13608625088917e-06,0.00106844565785828,0.0010700915660696,0.00244600703510281,0.00511293299598442,0.0472921310236973,10
Linear hybrid,stress,nearReversal,1,0.001,482,0,0,0,0,1.31176670097689e-05,0.00148099288253588,0.00148398961019244,0.00270843583182489,0.00412801274501323,9.48993530359246e-06,0.00153601573358018,0.00154158499704375,0.00293183830917904,0.00511293299598442,0.0423367325120508,10
Linear hybrid,stress,awayFromReversal,1,0.001,798,0,0,0,0,-7.86670978240496e-06,0.00045838032004125,0.000460973641023396,0.000934039331017746,0.00235476254916981,6.19641375883861e-06,0.000643159511773727,0.000648871814204634,0.00125864598608964,0.00248532840595939,0.0496420598226034,10
Linear hybrid,stress,all,20,0.02,1280,0,0,0,0,8.51033281181738e-05,0.011112869488977,0.0111252263414779,0.0276779326652009,0.0464493445078563,8.61366656944985e-05,0.0111163382898658,0.0111297702843194,0.0276706903973727,0.0473808723838727,0.0472563008999215,10
Linear hybrid,stress,nearReversal,20,0.02,487,0,0,0,0,0.000134723846240731,0.0161758523674997,0.0162004883595117,0.0306637977801482,0.0464493445078563,0.000147089951584293,0.0161932703479809,0.0162196244485297,0.030634423538331,0.0473808723838727,0.0418474794367162,10
Linear hybrid,stress,awayFromReversal,20,0.02,793,0,0,0,0,1.34334229095361e-05,0.0063881393095606,0.00641166518696732,0.0157321429663981,0.0313160159179028,8.10969616629303e-06,0.00637803631984382,0.0064006775154473,0.0154911308993482,0.0322947461300528,0.049936903380634,10
Linear hybrid,stress,all,50,0.05,1280,0,0,0,0,0.000323819333797738,0.041415109609374,0.0414748885905858,0.0959385068032663,0.16198859702738,0.000318916314131891,0.0414249418690262,0.0414859133627977,0.0959646168963375,0.162102725095877,0.0573995841555176,10
Linear hybrid,stress,nearReversal,50,0.05,486,0,0,0,0,0.00311494598364947,0.039284331518492,0.0396774400647451,0.0869074765902922,0.126595419824626,0.00312713499140924,0.0392844761504654,0.0396822668396576,0.0870857935174251,0.126420299083536,0.0482839569743828,10
Linear hybrid,stress,awayFromReversal,50,0.05,794,0,0,0,0,-0.0016914154043743,0.0422975266973704,0.0423935760876037,0.100786654914117,0.16198859702738,-0.00170898700965797,0.0423113070594133,0.0424086769251151,0.100923689198807,0.162102725095877,0.0617748566780855,10
Linear hybrid,stress,all,100,0.1,1280,0,0,0,0,0.00104535025041347,0.117420305565546,0.117676428583512,0.247389030782922,0.385783910851198,0.00104818778389256,0.117416232146603,0.117673587385206,0.247652105739076,0.386306639684125,0.117829084553371,10
Linear hybrid,stress,nearReversal,100,0.1,486,0,0,0,0,0.00293730995334235,0.0752882036496607,0.0758992372623726,0.161775216860881,0.294658818510476,0.00295049313975444,0.0752783967911383,0.0758887115721709,0.161761828672621,0.294697124578942,0.0787040447769524,10
Linear hybrid,stress,awayFromReversal,100,0.1,794,0,0,0,0,-0.000564663847764471,0.134117800593095,0.134707595964953,0.257120764407411,0.385783910851198,-0.000569664985067784,0.134118912692095,0.13470846193026,0.25718276475675,0.386306639684125,0.133937976392364,10
Linear hybrid,stress,all,250,0.25,1280,0,0,0,0,0.000467442434163211,0.39639030024064,0.398105676592447,0.697102652190186,1.13393234685498,0.000463142170725365,0.396374593242159,0.39809028131305,0.697143339614326,1.13409689244446,0.394019541596458,10
Linear hybrid,stress,nearReversal,250,0.25,467,0,0,0,0,0.0157498444050115,0.380574181522339,0.389085268955493,0.683757976241477,1.02672569262568,0.0157523489583414,0.380552787033111,0.389061402379863,0.683571738601432,1.02656300418737,0.386549441296751,10
Linear hybrid,stress,awayFromReversal,250,0.25,813,0,0,0,0,-0.00757197415459258,0.38818618258333,0.398384970197163,0.699878349827778,1.13393234685498,-0.00758248188252366,0.388183150411144,0.398382552599462,0.699768018120887,1.13409689244446,0.393825777741964,10
EDMD hybrid,stress,all,1,0.001,1280,0,0,0,0,-2.06131801669329e-05,0.000973137941110764,0.000974442565494725,0.00236966449357543,0.00435778392527747,-1.5025482865454e-05,0.00106955439573193,0.00107127358922627,0.00248932386170185,0.00534270417624866,0.0472924626634897,10
EDMD hybrid,stress,nearReversal,1,0.001,482,0,0,0,0,-3.47687508325994e-05,0.00148176382604699,0.00148506634037004,0.00276921982961368,0.00435778392527747,-3.83964825387759e-05,0.00153880080642038,0.00154457602608111,0.00292396609637709,0.00534270417624866,0.0423373327585847,10
EDMD hybrid,stress,awayFromReversal,1,0.001,798,0,0,0,0,-1.54972277435181e-05,0.000457296669278566,0.000460291175964979,0.000917795391246643,0.00239548829066857,-1.43410420227458e-06,0.000641750109368543,0.000647583830198907,0.00124822233051673,0.00252605414745815,0.0496421198143115,10
EDMD hybrid,stress,all,20,0.02,1280,0,0,0,0,-7.42715586465918e-05,0.0111214262604339,0.01113430190338,0.0274583952543411,0.0478063939232606,-7.32382210702671e-05,0.0111251506568152,0.0111390862477067,0.0275926455790698,0.048737921799277,0.0472567692786555,10
EDMD hybrid,stress,nearReversal,20,0.02,487,0,0,0,0,-0.000125523610875982,0.0161973635825291,0.0162220738023546,0.030889585409991,0.0478063939232606,-0.00011315750553242,0.0162157073187515,0.0162418954572117,0.0307636111298606,0.048737921799277,0.0418480227669023,10
EDMD hybrid,stress,awayFromReversal,20,0.02,793,0,0,0,0,-8.85382716272783e-05,0.00637801514907324,0.00640363800459954,0.0157436237640136,0.0298715764402637,-9.38619983705213e-05,0.00636731224305465,0.00639227714387836,0.0155843448139098,0.0301775509878011,0.0499374859969465,10
EDMD hybrid,stress,all,50,0.05,1280,0,0,0,0,-0.000327556344393206,0.0414534919081688,0.041515579621175,0.0955768969700602,0.156528018135762,-0.000332459364059052,0.0414635280920484,0.04152689454778,0.0956442548791927,0.156642146204258,0.0573907782159908,10
EDMD hybrid,stress,nearReversal,50,0.05,486,0,0,0,0,0.00281756284777602,0.0392663991365681,0.039635556351631,0.0867380617602881,0.125040636820712,0.00282975185553579,0.0392663175907983,0.0396401256799341,0.0868792864443585,0.124865516079623,0.0482656876987851,10
EDMD hybrid,stress,awayFromReversal,50,0.05,794,0,0,0,0,-0.00257133381090207,0.0423452762509098,0.042486127593187,0.101597390806078,0.156528018135762,-0.00258890541618574,0.0423592923718582,0.0425018703918903,0.101721719639964,0.156642146204258,0.061769428272013,10
EDMD hybrid,stress,all,100,0.1,1280,0,0,0,0,-0.00124826333393335,0.117559390276339,0.117823954472496,0.246498626516408,0.39108148500439,-0.00124542580045427,0.117555552589027,0.117821302874296,0.246455520186605,0.391604213837317,0.117862913247402,10
EDMD hybrid,stress,nearReversal,100,0.1,486,0,0,0,0,0.00171944075329705,0.0753575320842455,0.0759277034946693,0.16279862166326,0.289267419824409,0.00173262393970915,0.0753482261839882,0.0759173885499915,0.16263455823303,0.289229180949124,0.0786763104134177,10
EDMD hybrid,stress,awayFromReversal,100,0.1,794,0,0,0,0,-0.00349780855035922,0.134307042446056,0.134941649439629,0.257459133365389,0.39108148500439,-0.00350280968766253,0.134307861857208,0.134942426753085,0.257464235060822,0.391604213837317,0.134008593431527,10
EDMD hybrid,stress,all,250,0.25,1280,0,0,0,0,-0.0137376240348832,0.397219975505607,0.399202383224175,0.701768569384233,1.13951996646566,-0.013741924298321,0.397203609959486,0.399186486719981,0.701749605321113,1.13930655991089,0.394800886342452,10
EDMD hybrid,stress,nearReversal,250,0.25,467,0,0,0,0,0.000212154702091172,0.379606219976611,0.387322080732796,0.677777911596063,0.96998372409441,0.000214659255421078,0.379583801923631,0.387297487517736,0.677757042398347,0.969821035656103,0.384947321818338,10
EDMD hybrid,stress,awayFromReversal,250,0.25,813,0,0,0,0,-0.0210221446769127,0.389773247308875,0.400448002230901,0.706477277155327,1.13951996646566,-0.0210326524048438,0.389769658188388,0.400445374311709,0.706492880037821,1.13930655991089,0.395498328044135,10
