Time_s,DifferentialDisturbance_V,NativeDifferential_V,ReferenceDifferential_V,ReferenceError_V
1.55e-07,0,1.08591748720053,1.08591748720053,0
1.555e-07,0,1.08591748720053,1.08591748720053,0
1.56e-07,0,1.08591748720053,1.08591748720053,0
1.565e-07,0,1.08591748720053,1.08591748720053,0
1.57e-07,0,1.08591748720053,1.08591748720053,0
1.57500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.58000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.58500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.59000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.59500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.60000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.60500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.61000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.61500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.62000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.62500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.63000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.63500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.64000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.64500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.65000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.65500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.66000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.66500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.67000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.67500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.68000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.68500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.69000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.69500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.70000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.70500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.71000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.71500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.72000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.72500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.73000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.73500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.74000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.74500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.75000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.75500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.76000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.76500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.77000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.77500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.78000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.78500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.79000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.79500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.80000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.80500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.81000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.81500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.82000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.82500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.83000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.83500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.84000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.84500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.85000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.85500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.86000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.86500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.87000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.87500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.88000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.88500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.89000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.89500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.90000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.90500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.91000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.91500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.92000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.92500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.93000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.93500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.94000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.94500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.95000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.95500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.96000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.96500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.97000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.97500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.98000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.98500000000001e-07,0,1.08591748720053,1.08591748720053,0
1.99000000000001e-07,0,1.08591748720053,1.08591748720053,0
1.99500000000001e-07,0,1.08591748720053,1.08591748720053,0
2.00000000000001e-07,0,1.08591748720053,1.08591748720053,0
2.00500000000001e-07,0,1.08591748720053,1.08591748720053,0
2.01000000000001e-07,0,1.08591748720053,1.08591748720053,0
2.01500000000001e-07,0,1.08591748720053,1.08591748720053,0
2.02000000000001e-07,0,1.08591748720053,1.08591748720053,0
2.02500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.03000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.03500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.04000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.04500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.05000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.05500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.06000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.06500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.07000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.07500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.08000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.08500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.09000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.09500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.10000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.10500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.11000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.11500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.12000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.12500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.13000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.13500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.14000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.14500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.15000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.15500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.16000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.16500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.17000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.17500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.18000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.18500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.19000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.19500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.20000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.20500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.21000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.21500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.22000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.22500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.23000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.23500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.24000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.24500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.25000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.25500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.26000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.26500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.27000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.27500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.28000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.28500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.29000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.29500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.30000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.30500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.31000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.31500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.32000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.32500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.33000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.33500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.34000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.34500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.35000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.35500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.36000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.36500000000002e-07,0,1.08591748720053,1.08591748720053,0
2.37000000000002e-07,0,1.08591748720053,1.08591748720053,0
2.37500000000002e-07,0,1.08591748720053,1.08591748720053,0
